Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267
62,42,4,4,16,21,16,31,30,14,7,11,10,20,32,14,34,9,34,26,33,16,36,18,14,12,28,32,8,16,2,15,12,17,4,32,6,30,3,21,35,17,2,14,2,26,27,14,2,25,33,22,8,2,29,19,16,17,14,12,32,9,0,26,19,34,32,30,6,12,33,28,3,32,8,13,12,11,12,7,32,11,13,14,40,7,5,14,30,12,29,39,12,22,10,9,9,33,17,28,20,12,7,12,20,12,18,29,31,30,33,15,14,42,27,2,7,8,6,30,28,1,6,30,34,31,14,12,30,14,17,21,30,12,10,20,32,19,20,31,32,14,10,10,36,14,20,32,34,34,17,37,15,12,6,9,8,41,3,4,11,4,12,51,50,4,10,30,35,31,14,20,6,13,26,29,14,15,33,30,12,10,32,8,35,2,8,4,16,14,19,2,11,15,4,13,14,2,32,31,42,21,10,4,17,2,9,37,36,15,20,27,33,6,6,30,33,22,40,26,7,34,35,42,30,7,18,35,36,26,33,10,13,9,30,29,34,35,34,8,35,6,14,14,22,51,52,30,37,32,29,10,30,30,36,33,6,32,25,8,29,34,34,10,10,33,33,13
63,53,29,30,9,10,10,47,18,11,28,27,17,46,21,12,21,17,22,40,22,10,22,42,13,28,46,20,34,27,24,12,13,27,28,42,30,17,29,32,24,10,26,12,27,5,18,13,23,37,23,5,33,28,16,6,12,28,12,14,22,25,26,0,21,20,23,20,31,14,22,18,24,22,27,12,14,25,13,28,22,36,13,13,28,19,29,12,21,14,19,27,13,10,21,21,27,22,10,2,10,14,32,14,14,13,9,41,42,18,23,12,21,51,38,23,33,20,24,18,19,26,25,17,24,20,11,13,18,12,26,10,19,14,26,18,19,6,7,20,22,13,26,18,24,13,6,20,23,23,8,26,11,14,33,17,34,29,24,30,24,27,36,60,61,25,20,19,22,20,12,21,20,14,2,17,13,12,21,19,35,24,20,19,25,23,20,27,27,12,13,27,19,24,23,14,13,26,9,20,30,5,24,28,26,24,27,26,24,12,20,16,20,31,33,18,21,34,29,1,20,21,26,28,18,27,8,22,24,16,22,18,12,17,18,20,22,24,24,31,23,30,12,12,39,62,62,19,25,21,18,30,17,20,22,23,31,46,21,23,19,22,23,24,18,22,23,25
64,62,20,20,12,15,16,47,20,10,26,30,11,24,14,10,20,15,14,46,14,18,18,24,13,33,45,12,26,34,18,9,13,34,23,50,24,16,22,39,16,12,19,15,21,21,19,15,18,41,14,16,16,22,14,15,9,36,10,12,14,29,19,21,0,14,14,12,24,12,15,18,16,14,26,12,12,29,12,27,15,20,12,12,21,16,19,9,12,11,11,18,11,14,29,30,27,14,11,22,15,12,28,11,8,12,12,48,50,11,14,9,28,64,47,18,21,17,26,10,9,20,14,15,20,12,18,12,18,15,35,14,17,12,30,2,20,15,15,13,20,12,10,10,16,12,16,12,19,15,13,19,9,13,18,16,26,22,18,22,29,24,20,70,71,23,9,11,15,11,14,1,16,11,21,14,12,12,13,12,28,30,14,16,16,19,27,23,34,9,8,21,10,31,22,14,14,22,27,12,21,16,10,23,34,18,28,19,17,14,1,14,17,25,17,18,14,41,20,22,16,14,18,22,16,27,13,22,20,20,14,10,15,19,14,17,14,16,16,16,14,25,18,9,40,66,74,15,16,16,20,30,19,13,15,20,23,54,5,13,11,14,19,29,24,13,14,6
65,74,34,34,25,12,31,64,14,20,38,43,24,28,4,18,16,30,9,59,4,30,14,37,26,43,58,2,39,50,31,17,26,51,36,64,38,11,36,54,6,23,32,26,35,25,16,28,30,55,3,16,30,35,11,23,18,50,20,24,7,40,34,20,14,0,2,2,37,25,4,14,30,2,38,26,24,42,24,38,12,34,25,25,12,28,32,20,8,24,3,14,24,12,42,42,43,0,17,22,12,26,40,24,13,26,18,60,63,3,3,20,43,78,58,30,35,30,37,3,5,32,26,11,15,2,30,24,14,27,50,11,12,26,45,14,15,19,18,9,16,25,24,23,9,25,17,8,14,5,25,13,21,26,29,28,38,8,32,36,44,36,34,81,86,38,22,3,2,3,30,13,29,25,23,10,25,26,1,8,44,44,3,28,6,32,42,37,48,20,14,35,23,48,36,28,27,36,23,2,13,19,23,37,50,30,43,15,3,26,13,10,12,37,31,15,12,56,8,20,31,1,14,8,13,40,24,16,17,15,0,24,27,32,11,13,4,8,12,31,2,36,33,21,54,82,87,11,3,12,17,40,16,2,9,16,37,66,8,25,4,1,15,44,38,1,1,20
66,79,34,32,25,13,31,64,14,20,40,46,25,30,2,18,15,30,8,58,2,30,13,37,26,44,61,3,41,50,34,18,27,48,39,64,39,9,37,56,4,25,33,29,34,26,14,30,34,55,4,17,29,35,10,23,19,50,21,27,6,41,32,23,14,2,0,3,39,26,3,13,32,3,42,26,26,43,25,41,11,34,26,26,11,31,33,21,7,25,4,13,27,13,44,43,42,2,18,25,13,27,41,26,14,27,19,65,62,4,4,22,43,73,62,34,34,30,37,4,6,35,28,10,14,3,32,27,12,30,52,13,11,27,42,15,14,21,20,7,15,26,24,24,8,27,18,7,12,3,27,12,20,26,31,30,42,7,31,38,44,38,34,87,82,38,24,4,3,4,30,14,30,25,24,8,27,26,2,7,42,42,2,29,5,33,42,36,48,21,15,36,24,44,34,28,29,36,20,2,12,20,25,36,49,34,44,14,3,28,14,9,10,38,32,14,9,56,7,21,32,2,14,7,12,42,26,16,15,14,2,25,28,33,9,11,2,6,10,30,0,40,32,22,56,85,86,9,2,10,16,44,14,2,8,14,38,64,10,26,4,2,13,42,40,2,2,21
67,74,33,31,23,11,28,58,15,19,36,42,22,30,4,16,16,27,9,57,4,29,14,34,24,42,60,1,38,48,31,16,25,49,34,64,36,11,33,49,6,23,31,27,33,25,16,26,31,56,4,15,28,31,11,21,16,47,17,23,7,40,30,20,12,2,3,0,36,24,4,15,28,2,37,24,24,41,23,39,12,30,24,24,13,28,30,18,9,23,2,14,22,11,42,42,39,2,16,21,10,23,37,22,12,24,16,63,61,2,3,19,40,76,56,31,31,28,38,2,4,32,26,10,15,0,29,24,14,28,48,11,12,24,41,12,15,17,17,9,17,25,22,21,9,25,16,8,15,5,23,13,18,23,28,27,38,9,28,34,41,35,32,82,83,35,20,1,3,1,26,12,27,22,21,10,24,23,2,8,39,40,3,29,7,31,40,36,49,19,12,33,21,44,33,26,25,32,21,1,14,18,22,33,48,30,41,16,5,27,11,10,12,38,28,15,11,54,9,20,29,2,15,10,13,39,24,16,17,16,2,22,28,31,11,12,4,8,13,29,3,37,30,20,52,81,82,12,5,12,18,42,16,3,10,15,34,66,8,24,2,3,15,42,37,2,3,18
68,36,4,5,22,26,22,25,34,20,4,6,14,14,39,20,38,14,38,22,38,22,40,13,19,8,22,34,3,11,7,19,19,20,3,28,1,35,4,16,40,22,7,20,5,32,33,18,7,20,40,27,8,5,32,26,20,14,20,17,36,5,6,31,24,37,39,36,0,17,39,35,7,36,4,18,17,6,17,4,38,6,17,18,44,12,5,20,38,18,33,43,18,25,15,10,5,38,22,33,25,17,4,18,24,18,22,27,27,33,38,19,18,39,23,7,4,12,6,35,33,6,11,33,39,36,20,18,35,19,19,26,36,17,6,25,37,26,25,36,39,19,15,14,41,18,27,34,39,39,23,43,20,18,7,15,3,43,8,2,8,4,7,47,47,5,15,33,40,36,19,25,12,18,32,32,19,20,37,35,6,8,36,12,42,7,11,4,12,19,24,4,14,21,9,18,19,5,35,34,44,26,15,4,19,7,6,43,41,20,25,31,37,2,8,33,36,17,44,30,12,39,42,46,34,4,23,39,41,31,38,14,18,14,32,35,38,39,40,7,38,1,19,19,16,44,50,33,40,38,33,5,34,37,38,38,1,30,28,12,34,37,38,8,14,36,36,18
69,52,15,15,5,14,5,37,22,6,14,18,4,31,26,7,23,4,26,34,26,6,28,30,2,20,35,23,20,24,10,7,2,24,15,39,17,22,14,27,29,5,11,3,13,15,22,4,11,33,26,9,20,13,20,8,8,26,6,0,27,17,12,14,12,25,26,24,17,0,26,22,10,26,16,2,1,18,1,14,26,22,1,2,33,5,17,6,24,1,22,30,1,13,17,16,17,24,9,15,14,1,19,1,12,1,8,37,38,22,27,6,17,52,35,11,18,5,14,22,21,12,11,21,26,23,6,1,23,3,23,14,22,1,18,11,24,8,8,23,26,2,11,4,29,2,9,23,27,25,6,30,6,1,17,4,20,34,10,16,19,15,24,56,60,12,6,24,27,23,4,12,6,1,15,20,2,3,24,24,23,17,25,5,29,10,16,13,23,6,12,13,5,21,11,2,3,13,20,24,34,10,8,14,24,10,17,31,28,3,13,20,25,17,18,22,25,28,31,13,6,25,28,33,23,14,6,25,26,20,26,4,4,7,20,22,27,26,28,19,27,16,7,4,27,58,62,22,27,26,23,18,22,24,26,25,18,42,16,8,22,25,27,18,14,24,26,10
70,72,34,35,27,13,32,62,12,21,38,42,25,34,1,19,13,30,5,60,1,32,10,38,28,45,59,4,42,48,31,18,28,49,37,66,38,7,38,52,2,24,34,29,34,28,12,29,32,55,6,19,29,35,7,24,18,48,20,26,4,42,33,22,15,4,3,4,39,26,0,11,30,6,40,28,26,44,26,42,8,34,27,26,8,30,34,20,5,27,5,10,25,13,41,42,40,4,18,24,13,26,40,26,15,27,20,67,64,4,7,22,43,77,63,33,35,32,39,5,6,35,28,8,11,4,32,26,10,30,52,14,10,27,44,15,12,20,20,5,13,27,23,25,6,26,18,5,11,1,26,10,21,27,30,30,39,6,32,35,44,38,34,80,87,39,24,4,5,4,28,14,31,26,25,6,27,26,4,4,41,43,2,30,2,32,44,38,49,22,16,36,24,48,35,28,28,35,18,4,10,20,24,39,47,32,42,12,5,28,15,6,9,38,30,11,8,56,7,23,32,4,11,7,9,39,27,13,12,12,4,26,28,33,7,9,1,4,9,33,3,40,32,21,56,85,88,7,4,8,14,42,12,3,6,12,37,70,10,27,5,5,12,45,40,4,4,21
71,71,30,28,20,9,28,60,0,16,34,38,20,43,12,15,3,26,7,58,12,27,5,40,24,42,57,15,37,47,29,14,24,44,33,63,33,4,31,50,10,20,27,24,29,22,1,26,27,51,17,14,33,31,4,20,14,44,17,21,8,36,28,18,18,14,13,15,35,22,11,0,26,16,36,22,22,40,20,34,4,36,22,22,10,27,29,17,7,20,15,8,21,8,39,37,37,14,13,19,8,21,36,20,11,20,14,60,57,13,18,16,39,74,55,27,29,26,36,15,18,31,23,4,6,15,26,21,1,25,46,9,2,23,38,17,2,16,16,6,5,22,22,20,7,22,13,7,6,10,20,9,16,23,28,24,36,12,26,32,42,32,34,77,78,33,19,15,16,15,24,18,27,22,20,6,23,21,14,7,39,40,12,26,9,28,37,34,44,16,11,32,19,42,32,23,25,30,9,15,12,16,21,33,46,28,37,9,16,24,18,5,3,36,29,0,4,48,12,17,28,15,8,12,2,34,22,5,6,2,14,19,25,27,4,2,12,7,7,31,14,35,27,18,49,79,79,4,15,4,2,40,1,12,6,5,31,60,18,22,16,15,6,40,35,14,16,23
72,44,6,6,15,18,13,34,27,13,10,13,7,22,30,13,30,7,29,30,29,15,32,20,12,15,30,28,10,18,2,12,11,19,7,36,8,27,6,24,34,14,2,12,4,25,26,11,2,28,33,20,11,4,25,18,13,19,12,10,32,12,3,24,16,30,32,28,7,10,30,26,0,29,11,11,10,13,11,10,29,13,11,11,38,5,7,12,28,11,28,36,10,19,12,12,11,28,14,26,19,10,11,10,16,10,16,32,35,29,33,12,12,45,29,2,9,5,9,28,26,4,4,25,31,28,12,10,27,12,20,19,29,9,13,16,30,18,18,30,32,11,7,7,34,11,19,29,30,30,16,36,12,10,8,7,10,36,2,6,14,7,14,50,53,8,8,28,32,28,11,18,4,10,26,25,11,12,29,30,14,13,31,5,32,2,12,7,19,13,17,4,8,16,6,10,11,5,28,29,40,18,7,7,20,2,12,34,32,12,18,26,29,8,8,26,29,24,38,22,4,31,35,38,29,10,16,31,31,24,31,7,11,8,25,29,30,33,33,10,32,8,12,13,22,50,56,26,34,30,27,12,27,29,30,31,7,35,22,5,26,32,30,13,8,31,31,11
73,77,34,34,25,13,30,65,16,20,38,44,25,29,5,20,16,29,10,62,5,30,16,36,26,46,60,3,40,50,30,18,27,50,36,65,35,12,35,53,7,25,31,27,34,25,17,30,30,59,1,18,31,35,12,24,17,51,20,26,9,40,32,22,14,2,3,2,36,26,6,16,29,0,41,27,25,42,25,38,13,33,26,26,14,30,33,20,10,26,4,16,26,12,40,43,40,2,17,25,12,24,41,24,15,26,18,63,65,4,2,21,40,76,61,32,34,30,40,4,6,33,27,12,15,2,31,26,15,27,47,12,14,27,44,14,17,20,19,10,18,26,24,24,10,25,17,10,15,6,26,16,21,27,30,30,39,9,31,36,43,38,34,80,82,37,22,3,1,3,28,14,31,26,25,11,26,27,2,10,40,45,5,31,8,33,40,37,49,20,14,33,22,45,35,27,28,37,24,2,15,20,23,37,47,33,41,17,3,28,14,11,13,40,31,17,12,56,7,21,32,2,16,8,14,39,24,18,18,16,2,24,29,32,13,14,5,10,13,29,3,37,31,21,54,85,81,13,3,13,18,41,17,4,10,17,35,68,10,25,4,1,16,42,39,2,2,20
74,36,8,8,17,29,18,22,39,20,2,3,17,18,42,23,40,12,42,19,40,18,43,17,15,4,20,40,6,9,10,23,14,16,4,24,5,38,5,13,45,17,10,16,7,27,35,14,9,16,43,24,12,7,35,21,23,10,21,16,43,1,8,27,26,38,42,37,4,16,40,36,11,41,0,16,16,3,16,2,42,10,16,15,46,11,8,21,38,16,38,45,16,30,10,6,1,40,25,27,30,16,6,17,27,16,24,24,23,37,43,20,16,35,19,9,7,11,3,36,34,7,14,35,44,38,17,15,38,15,16,28,37,15,3,28,37,21,22,41,40,15,17,17,42,15,24,37,43,43,19,47,22,15,11,12,6,48,10,5,4,5,10,42,42,4,19,39,42,39,15,27,12,16,28,34,16,15,39,38,10,4,41,11,42,9,7,4,9,22,26,7,18,18,6,14,14,6,34,39,50,22,18,4,17,10,2,44,44,16,28,37,40,4,11,36,41,14,46,28,11,39,44,48,37,2,20,40,44,35,39,18,15,10,35,39,40,44,44,11,42,3,14,19,13,41,45,36,41,40,38,3,38,41,42,44,5,25,30,16,38,41,42,4,10,38,42,21
75,48,17,17,4,14,5,37,22,6,14,18,5,32,27,8,25,4,24,35,26,6,28,30,1,20,34,24,20,22,11,8,2,23,16,39,19,22,15,28,30,3,12,3,14,14,22,4,12,32,26,9,20,14,21,7,8,26,6,2,26,16,13,12,12,26,26,24,18,2,28,22,11,27,16,0,1,18,1,16,26,24,1,0,33,6,18,6,24,1,22,29,1,14,17,16,16,24,9,14,14,1,22,1,12,1,8,36,37,22,28,6,17,50,36,12,19,6,13,22,20,13,12,22,26,23,5,1,22,3,24,14,24,2,17,12,24,7,7,23,27,1,12,5,28,0,9,24,28,27,5,31,6,1,19,5,21,34,11,17,18,16,24,58,59,14,8,23,27,22,4,13,6,1,14,22,0,1,26,24,24,18,24,6,30,12,16,15,25,6,12,14,6,21,10,2,3,14,17,25,35,8,10,14,22,12,17,30,30,2,13,22,25,18,19,21,24,28,32,13,7,25,29,32,24,15,5,25,27,20,27,6,3,6,20,22,27,28,29,20,25,17,6,5,27,55,56,22,28,25,23,18,22,24,26,27,19,40,17,10,22,25,28,18,12,24,26,12
76,52,16,17,4,14,6,38,22,5,15,19,4,30,25,7,24,4,26,35,24,6,25,32,2,21,34,23,20,24,10,7,2,24,15,40,18,22,15,29,28,4,11,3,14,14,20,4,10,33,26,8,20,13,20,8,8,24,5,1,25,17,12,14,12,24,26,24,17,1,26,22,10,25,16,1,0,19,0,14,25,24,0,1,30,6,18,6,22,0,23,30,0,14,18,18,17,24,8,14,14,0,20,0,12,0,8,38,39,22,25,5,17,50,36,11,18,5,14,22,19,12,12,21,27,23,6,0,22,4,25,14,24,1,19,11,24,8,8,23,25,1,11,4,28,1,8,22,25,27,6,29,5,2,18,4,20,33,10,16,18,15,23,60,61,12,7,23,27,22,4,12,6,0,15,20,1,2,26,24,23,18,23,6,29,10,17,15,24,5,11,13,5,20,11,2,3,13,19,24,32,9,10,14,24,11,18,29,29,3,12,20,25,18,19,21,24,29,33,14,6,25,28,34,23,15,6,25,26,19,25,4,4,8,20,22,26,28,27,20,25,17,7,4,29,55,57,21,28,25,21,18,21,24,26,26,17,40,17,9,22,26,26,18,13,25,25,12
77,31,10,10,19,30,17,20,41,23,4,0,20,20,44,24,44,14,45,15,42,17,44,18,17,3,20,41,7,6,12,25,17,15,7,22,7,40,8,11,46,21,12,16,10,28,39,16,13,14,46,28,15,10,39,21,26,7,23,19,43,2,11,25,29,42,43,41,6,18,44,40,13,42,3,18,19,0,18,4,42,12,18,18,52,14,11,24,41,19,41,49,19,30,10,6,2,43,26,27,32,18,7,20,29,18,25,19,20,41,43,24,15,31,18,12,10,14,5,39,37,10,18,39,47,42,16,19,39,16,16,31,43,18,0,29,40,24,25,41,45,17,21,21,44,18,27,42,43,46,18,50,23,18,13,15,7,52,12,8,4,8,10,40,40,7,21,42,46,40,16,31,14,19,27,37,18,18,43,42,11,4,45,15,47,12,6,7,6,24,30,10,21,16,8,17,16,9,33,44,52,24,21,7,16,12,2,48,45,15,31,39,42,5,14,41,43,11,49,25,13,45,48,52,42,4,18,45,46,36,45,21,15,12,40,40,44,44,46,13,45,6,14,23,13,38,43,42,47,45,39,4,41,42,43,44,7,22,35,18,40,45,44,3,10,44,42,23
78,50,15,16,4,13,6,37,22,5,14,19,4,33,25,7,24,4,24,36,25,7,26,29,2,21,34,22,20,25,11,7,2,25,14,41,17,21,15,30,26,4,11,4,14,14,21,4,11,34,25,8,21,13,20,8,8,26,5,1,26,16,12,13,12,24,25,23,17,1,26,20,11,25,16,1,0,18,0,14,25,23,0,1,31,6,18,5,24,0,21,31,0,13,17,18,17,25,8,15,14,1,19,0,11,0,8,39,40,22,27,5,18,50,34,10,18,6,14,22,20,12,11,20,26,23,6,0,22,4,25,14,24,1,18,12,23,8,8,23,26,2,11,4,28,1,9,23,26,25,6,30,5,2,18,4,20,33,10,16,20,15,23,58,61,13,6,23,25,23,4,12,6,0,14,20,1,2,24,24,23,19,25,5,29,10,18,15,25,6,12,14,5,21,11,2,4,13,18,24,33,9,9,15,25,11,18,28,29,3,12,20,24,18,18,22,24,28,30,13,6,26,28,31,22,15,6,25,27,19,25,4,4,8,20,22,26,26,27,19,26,17,7,4,28,58,60,22,28,25,22,18,20,24,27,26,17,42,16,9,22,26,27,18,13,24,26,12
79,34,6,7,18,28,18,23,35,20,1,4,16,18,41,22,38,10,38,20,38,18,42,16,16,6,21,38,6,10,8,21,16,18,3,26,4,36,4,14,40,18,8,16,6,28,35,15,8,18,40,24,10,5,36,22,22,11,20,14,39,2,7,28,27,38,41,39,4,14,42,34,10,38,2,16,14,4,14,0,38,9,14,16,45,10,7,20,38,15,37,45,15,28,11,6,3,41,23,30,27,15,6,14,26,15,21,24,25,35,42,20,16,34,21,8,6,10,3,38,36,6,13,36,40,38,17,15,36,15,18,27,37,14,4,25,38,21,22,39,40,16,17,16,42,16,23,38,42,39,20,42,20,14,9,11,6,48,8,4,5,4,10,44,44,3,18,36,40,35,15,25,10,15,28,35,15,16,38,39,9,5,38,10,42,8,8,3,10,19,27,6,17,17,6,14,15,5,32,39,48,24,16,3,17,8,3,45,41,16,28,34,39,4,10,35,39,15,47,28,9,40,44,48,36,0,19,40,40,33,39,17,15,11,33,38,42,39,41,9,41,3,16,19,14,45,45,37,44,39,37,3,37,36,41,40,4,28,30,13,38,40,42,4,12,40,38,20
80,73,34,32,25,12,31,59,4,20,40,41,24,38,8,20,5,29,4,59,8,31,3,40,26,46,60,12,39,48,32,17,26,47,37,66,36,4,37,56,6,23,33,28,35,26,5,30,32,56,14,16,28,33,5,23,18,52,20,25,5,43,32,22,15,12,11,12,38,26,8,4,29,13,42,26,25,42,25,38,0,33,24,25,7,31,31,20,4,26,13,5,25,12,43,40,40,12,18,25,12,25,39,26,14,26,17,62,64,10,15,19,42,73,57,32,34,30,40,13,13,32,28,5,4,12,29,25,3,29,48,13,2,26,43,14,4,18,19,4,5,27,24,24,3,25,17,4,3,7,25,5,20,27,30,28,38,8,31,37,46,38,33,83,84,36,22,12,12,12,30,15,28,26,22,5,26,26,11,4,44,44,9,29,6,32,41,37,52,20,14,36,23,46,34,27,29,33,12,12,8,19,23,36,46,32,43,5,13,29,16,5,2,37,29,4,1,54,9,21,30,12,4,8,3,39,25,5,5,6,12,23,29,31,5,3,8,4,3,30,10,39,33,22,52,84,88,4,12,1,5,43,4,10,3,4,35,66,16,26,12,13,4,41,38,11,12,20
81,43,8,7,28,30,26,32,33,26,10,11,20,9,33,24,37,20,32,27,32,28,33,8,24,13,27,29,7,17,13,25,24,26,8,32,6,31,9,21,34,26,13,24,10,38,36,24,12,24,34,32,4,10,32,30,24,18,24,22,34,10,11,36,20,34,34,30,6,22,34,36,13,33,10,24,24,12,23,9,33,0,24,24,38,17,6,26,32,23,30,38,24,30,20,15,11,34,26,38,29,22,8,24,24,24,28,32,31,31,32,25,25,42,28,12,5,18,11,29,28,11,12,32,35,30,26,24,34,24,27,30,33,22,11,19,36,30,30,30,35,24,12,20,36,24,31,31,34,34,27,37,25,24,5,20,8,40,14,8,14,9,1,49,51,11,17,30,34,30,24,19,16,23,36,30,25,26,31,30,10,13,32,19,36,13,16,9,16,26,24,10,18,27,14,24,24,11,42,30,39,32,14,9,26,13,10,36,35,26,21,30,31,6,5,34,30,21,39,38,18,32,35,39,32,9,28,38,36,35,33,19,24,20,30,32,34,34,36,4,33,7,24,26,22,52,53,31,35,34,36,10,36,32,34,35,6,35,24,14,29,32,33,13,21,33,33,13
82,51,16,17,4,14,6,38,22,5,15,18,4,33,26,7,25,4,26,35,25,6,26,30,2,21,33,22,20,24,10,7,2,24,16,41,18,22,14,28,27,4,11,3,14,14,20,4,11,30,26,9,21,13,20,8,8,26,5,1,24,16,13,13,12,25,26,24,17,1,27,22,11,26,16,1,0,18,0,14,24,24,0,1,33,6,18,5,24,0,22,30,0,14,18,17,16,25,9,14,14,1,19,0,12,0,8,37,38,22,25,5,18,50,35,11,18,6,14,21,20,12,11,20,27,22,6,0,22,4,24,14,23,1,19,12,22,8,8,24,26,2,11,4,29,1,8,23,26,26,6,28,5,2,18,4,20,31,10,16,19,15,25,59,60,13,7,23,27,24,4,12,6,0,14,20,1,2,24,24,23,19,25,6,27,10,17,15,25,5,11,14,6,20,11,2,4,13,19,23,33,8,9,15,24,12,18,30,28,3,12,20,24,18,19,20,23,30,32,13,6,24,28,32,22,15,6,25,28,20,24,5,4,7,21,23,26,27,29,20,25,17,7,4,28,55,62,21,28,25,21,18,21,24,26,25,17,42,16,9,21,24,25,18,14,25,26,12
83,50,16,18,4,14,5,39,21,6,14,17,5,33,26,8,25,4,26,32,27,6,28,33,1,19,35,24,22,24,12,8,2,23,15,41,19,22,16,29,29,4,11,3,15,13,20,4,11,30,26,9,20,14,22,7,8,26,6,2,26,16,14,13,12,25,26,24,18,2,26,22,11,26,15,0,1,18,1,16,25,24,1,0,31,7,18,6,24,1,22,32,1,14,16,16,16,26,9,14,13,1,21,1,12,1,8,38,37,23,26,6,17,51,35,11,19,6,13,22,21,12,12,21,28,24,5,1,22,3,23,14,22,2,17,12,23,7,7,25,27,1,12,5,28,0,10,24,28,26,5,30,6,1,19,5,21,31,11,17,18,15,24,58,56,14,8,24,26,22,3,12,7,1,14,21,0,1,24,25,23,18,26,6,28,12,16,16,25,6,12,14,6,21,10,2,3,14,19,24,35,8,10,14,25,12,18,30,27,3,13,20,24,18,20,23,25,29,34,13,7,26,29,33,24,15,5,27,28,20,24,5,3,6,21,24,26,28,28,21,27,18,7,5,28,58,60,23,29,24,23,18,21,25,26,26,18,40,17,10,22,25,26,17,13,26,26,13
84,83,40,40,30,19,39,67,11,26,48,50,29,39,8,25,8,34,7,65,8,37,6,42,32,52,64,12,48,55,37,26,35,55,45,72,42,11,41,61,6,30,36,34,40,33,12,37,38,65,14,24,38,40,12,28,25,55,27,32,6,49,40,28,21,12,11,13,44,33,8,10,38,14,46,33,30,52,31,45,7,38,33,31,0,37,39,26,9,30,13,3,31,18,49,48,46,11,23,28,19,32,48,30,21,31,24,70,68,11,15,27,46,83,67,37,41,35,45,13,15,39,32,12,5,12,36,32,9,36,53,18,9,33,52,21,9,26,26,8,6,33,29,31,4,31,23,9,6,8,32,2,28,32,38,37,44,5,37,44,49,44,40,92,86,42,28,13,13,12,35,20,36,32,30,12,33,33,12,9,50,47,9,36,6,37,48,42,58,27,21,43,28,50,40,34,35,41,19,12,2,26,31,45,57,36,47,3,12,34,20,12,8,46,36,11,8,63,9,29,37,12,4,8,10,44,32,6,5,12,12,31,34,38,12,10,9,6,4,39,10,43,38,28,62,85,92,10,13,8,10,50,11,10,6,6,41,69,15,32,13,13,6,50,45,12,12,27
85,45,10,11,10,18,9,34,26,10,10,14,6,26,30,12,30,2,31,31,29,10,30,26,7,15,30,26,15,18,5,12,6,20,9,36,12,26,9,23,31,9,6,7,8,18,25,6,5,26,30,15,15,8,26,13,12,20,10,5,29,12,7,19,16,28,31,28,12,5,30,27,5,30,11,6,6,14,6,10,31,17,6,7,37,0,12,10,30,6,26,35,6,18,13,13,12,28,13,20,18,6,15,6,17,6,12,34,36,26,32,10,13,44,31,5,14,1,9,27,24,7,6,26,32,28,8,6,26,6,20,19,27,5,14,16,29,12,12,28,30,7,7,6,34,6,14,28,30,30,11,34,10,6,12,2,15,35,5,10,15,9,18,52,52,8,7,26,32,27,7,16,1,6,21,24,7,8,30,29,17,13,30,1,34,6,12,9,20,10,16,8,7,16,6,6,6,7,24,27,38,15,7,9,20,5,13,33,33,7,18,24,28,12,12,26,28,24,35,18,1,30,34,39,28,10,10,30,33,25,30,7,7,2,24,26,31,31,32,14,32,11,7,9,25,54,54,25,32,29,26,13,27,30,30,30,12,37,20,4,26,30,31,14,9,28,31,10
86,42,2,2,22,25,22,30,28,19,7,11,13,15,33,20,30,14,32,26,32,22,34,14,19,13,27,32,8,17,7,19,19,20,5,33,4,29,4,21,34,22,6,19,4,32,29,18,7,24,34,26,4,5,28,26,18,17,19,16,33,9,5,29,19,32,33,30,5,17,34,29,7,33,8,18,18,11,18,7,31,6,18,18,39,12,0,18,30,18,31,37,17,23,14,10,10,31,22,31,24,17,8,17,18,18,22,31,32,30,34,18,19,42,27,7,2,13,6,30,28,6,6,26,34,30,20,18,30,18,20,25,32,16,12,20,30,24,26,31,32,18,9,14,36,19,27,31,34,33,23,36,18,18,2,13,7,39,8,4,12,4,6,50,51,5,11,31,34,30,19,20,11,17,32,27,19,20,31,30,10,11,31,12,35,8,11,5,17,20,19,4,12,21,8,18,18,5,36,32,39,25,10,5,19,7,10,38,34,19,19,28,30,6,3,28,32,22,38,32,12,32,37,39,30,7,22,32,34,28,32,14,19,15,29,30,34,34,34,2,33,6,19,18,22,50,55,28,35,32,31,10,29,32,35,32,4,35,23,9,30,33,34,11,14,32,32,13
