Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331
173,31,11,34,18,16,17,18,18,32,16,13,10,18,14,6,16,20,14,11,18,14,22,14,3,2,2,12,6,13,12,22,5,14,10,9,24,16,12,10,14,17,3,22,16,12,16,20,5,3,18,14,6,7,17,5,16,18,1,14,17,18,19,10,17,13,11,6,5,5,6,30,14,5,12,10,13,14,21,15,14,10,16,20,14,9,20,20,8,14,17,32,13,21,12,16,14,23,14,12,10,6,12,17,20,20,18,28,12,21,12,16,12,14,16,10,37,19,42,18,14,19,25,18,14,17,9,15,15,17,18,18,16,16,11,13,15,7,2,16,10,16,15,22,10,19,25,20,24,14,6,29,24,18,21,16,15,5,5,18,17,27,15,29,34,6,4,14,47,10,23,26,16,0,39,28,15,18,5,14,15,16,10,15,16,24,11,3,11,10,16,18,16,14,9,12,15,17,11,14,13,15,9,9,10,10,14,10,10,10,9,20,26,16,21,12,9,16,13,16,12,15,5,13,11,12,3,20,25,21,24,14,27,8,23,17,10,5,13,13,8,24,10,24,17,20,17,14,16,5,20,14,12,16,14,14,4,25,20,12,10,24,20,16,18,12,10,11,20,18,13,14,14,16,16,14,8,5,4,14,13,17,22,14,25,5,18,9,9,10,14,28,16,15,7,23,23,3,19,18,14,22,18,18,10,16,14,14,18,9,10,17,24,19,11,4,16,13,20,15,24,20,26,24,17,23,12,6,10,24,27,30
174,69,27,18,22,56,20,26,21,5,51,24,34,20,25,32,22,18,26,36,21,25,22,42,35,35,36,27,34,24,28,16,34,25,30,42,59,22,25,42,51,55,40,24,27,37,22,21,32,38,23,23,32,43,53,35,56,21,39,26,22,21,58,28,57,26,27,34,43,35,33,9,24,32,48,26,24,50,19,24,24,42,24,19,24,44,25,19,32,30,21,5,26,26,30,24,26,16,26,51,43,32,33,56,61,18,20,9,27,22,25,28,31,24,20,35,72,27,80,25,26,22,24,21,25,20,42,27,26,27,53,28,22,28,27,24,24,47,37,26,48,28,24,23,28,21,17,20,22,24,38,67,64,57,62,26,22,34,43,20,21,22,26,8,5,32,40,27,83,39,24,27,23,39,0,12,24,22,37,30,24,46,31,24,54,64,30,42,28,28,23,20,22,24,43,39,24,23,32,25,39,24,28,40,36,28,25,31,42,39,49,25,23,22,17,48,44,24,28,23,27,24,34,28,29,28,34,59,15,22,27,23,12,30,16,21,30,44,27,37,31,14,28,16,22,19,26,25,28,34,22,34,26,23,26,28,34,62,18,25,28,14,19,23,21,36,40,28,19,21,40,31,26,25,27,24,36,33,35,25,27,25,26,25,24,35,25,29,41,37,26,17,26,23,36,22,26,41,23,27,24,60,20,26,46,22,24,39,53,31,30,26,22,20,28,39,28,26,21,23,20,20,27,22,21,25,40,40,34,24,68,72
175,59,18,6,11,45,10,12,11,12,44,16,24,11,15,22,12,9,15,28,10,16,9,30,24,27,28,18,22,15,17,6,25,15,20,32,50,13,16,31,43,44,30,12,14,26,13,8,24,28,11,14,23,34,45,27,45,11,26,15,12,11,45,19,44,16,18,22,31,27,23,8,16,23,36,18,16,42,7,14,16,32,12,9,15,35,12,8,21,20,12,13,16,14,21,12,16,6,15,40,34,22,24,46,51,8,10,11,17,11,17,14,20,16,12,24,69,13,67,13,15,10,12,10,17,10,32,17,14,16,46,16,13,18,18,15,14,36,26,14,39,13,13,10,20,10,5,8,10,15,29,54,51,43,50,17,14,24,31,11,12,11,14,8,14,23,29,17,74,31,12,14,13,28,12,0,14,11,26,22,14,35,19,14,43,54,22,31,18,18,13,10,12,15,32,30,13,13,23,15,29,14,18,32,26,19,15,21,30,28,36,13,12,12,8,39,35,13,17,13,17,14,24,18,19,17,26,47,3,10,13,15,12,20,6,12,19,32,19,30,21,4,18,6,12,9,16,15,16,24,10,23,16,13,15,20,25,50,8,16,18,14,10,13,10,25,33,20,8,9,29,20,14,14,16,14,26,24,25,16,18,12,14,15,12,24,13,20,32,26,16,5,16,14,25,10,13,30,10,14,15,51,10,14,34,12,15,30,44,20,21,14,10,11,18,28,19,16,8,14,8,9,13,10,11,12,30,30,24,11,57,56
176,46,4,18,4,30,4,9,6,20,31,6,10,12,5,9,5,6,3,13,4,6,8,15,12,13,12,3,9,6,6,8,12,2,6,17,36,2,2,18,30,32,17,8,10,12,4,6,10,14,6,6,8,21,32,11,30,4,14,2,6,4,32,12,31,6,4,8,20,12,9,16,6,10,24,4,6,28,8,2,3,19,8,6,1,20,8,6,7,9,5,20,7,10,7,8,6,9,6,27,18,9,10,30,33,6,5,16,3,7,9,10,7,1,3,11,54,9,57,9,8,7,13,4,8,4,19,10,9,10,32,12,3,9,4,2,6,20,13,10,24,10,7,7,5,6,11,7,11,1,16,41,38,30,38,10,7,10,19,11,6,12,8,16,19,9,15,8,58,16,9,11,5,15,24,14,0,5,12,8,7,22,6,1,30,36,7,18,4,4,4,5,3,3,18,17,8,8,10,1,15,7,8,18,12,5,5,7,18,15,23,9,11,2,7,26,23,2,7,7,3,5,10,8,4,4,12,31,11,6,10,1,15,6,9,6,8,19,7,14,12,11,5,9,2,6,10,7,10,10,6,9,6,7,1,8,10,40,6,2,4,17,14,4,4,12,18,5,6,5,14,8,2,10,10,7,11,9,11,1,7,8,10,7,11,10,9,5,17,12,6,14,10,6,12,8,10,14,6,11,7,35,5,10,20,2,2,17,32,8,8,10,9,4,4,14,10,2,6,6,10,12,11,10,5,10,17,16,10,10,43,43
177,50,7,16,3,33,4,4,11,20,32,4,12,16,4,11,0,5,4,15,4,4,5,19,14,15,16,6,11,4,6,6,14,4,8,21,40,5,5,20,31,33,19,5,6,15,8,3,13,16,2,2,12,24,33,14,34,2,16,7,11,4,36,17,34,4,6,12,22,14,12,16,4,12,27,6,4,30,5,3,4,21,3,4,5,23,4,4,9,9,0,21,5,6,10,4,4,8,4,30,21,11,13,32,36,4,3,18,6,4,13,6,9,6,3,14,53,6,59,5,4,2,10,4,5,4,21,6,5,6,33,7,2,8,6,4,3,24,15,6,27,6,3,4,8,2,8,4,8,5,19,46,40,32,40,6,3,12,20,16,11,9,4,16,23,12,18,6,60,18,7,8,2,18,22,11,5,0,14,10,3,28,9,4,34,42,10,20,7,7,2,3,4,7,21,19,4,4,12,6,17,11,12,20,15,8,4,10,20,18,25,5,8,5,4,28,24,5,6,3,6,2,13,7,7,6,15,36,9,4,7,5,21,9,6,11,13,22,7,18,16,11,8,9,5,7,6,3,6,13,3,12,5,3,6,8,14,43,3,5,7,22,18,8,6,15,21,8,8,2,17,10,4,5,6,4,13,12,13,5,7,5,6,5,9,13,5,8,20,15,4,12,6,2,14,5,6,18,2,7,4,37,7,6,22,2,7,21,34,13,11,6,6,4,6,16,8,4,4,2,7,16,8,7,1,6,19,18,13,7,44,47
178,33,8,32,16,18,16,15,16,30,18,11,6,16,12,6,15,16,11,7,16,11,19,8,4,4,4,8,6,10,9,20,0,12,7,6,25,14,10,6,17,19,6,18,12,7,14,17,6,3,15,13,6,10,20,0,18,15,4,12,14,14,22,10,20,11,8,6,7,0,4,28,12,3,18,9,11,16,19,12,11,7,14,18,11,14,18,17,6,10,15,30,10,19,7,14,11,20,11,14,7,4,7,19,23,18,16,26,9,18,10,12,8,11,14,5,42,16,44,15,11,16,24,16,10,16,7,11,12,12,19,12,13,10,9,12,12,10,7,12,12,12,12,18,7,16,21,18,22,11,4,30,26,20,24,11,12,2,10,15,14,23,12,27,31,6,4,9,48,6,22,24,13,5,37,26,12,14,0,9,13,20,6,12,19,27,6,6,8,8,13,16,14,12,6,8,13,13,6,11,8,13,7,6,6,7,11,5,6,6,12,16,22,14,20,14,12,13,10,13,9,13,6,9,8,8,7,21,23,18,22,12,23,6,21,15,7,8,9,8,11,22,8,20,13,17,12,12,11,2,18,10,10,13,11,10,8,25,17,10,8,23,18,13,15,7,6,7,18,17,9,10,11,12,11,12,3,3,6,11,9,14,21,10,23,4,16,7,6,6,11,25,11,12,2,19,20,4,16,12,12,24,17,15,9,14,11,8,20,7,6,16,21,15,9,2,11,11,17,12,21,16,22,22,14,20,7,4,6,20,30,34
179,38,4,26,11,23,10,11,14,26,22,7,4,18,7,14,10,13,7,6,12,7,15,9,12,12,13,8,15,7,4,16,9,7,4,11,29,9,6,10,20,24,12,15,8,4,10,13,14,11,11,8,14,16,22,9,23,12,12,10,14,11,24,20,25,6,4,14,12,9,10,24,7,12,25,4,6,21,15,8,7,11,9,14,9,23,14,14,12,2,10,26,5,15,2,10,6,16,7,19,12,12,3,24,27,14,12,22,6,15,16,8,2,8,10,4,45,12,48,11,7,12,20,11,6,12,11,5,8,6,23,6,10,3,6,7,8,15,16,8,17,8,8,14,11,12,18,14,17,9,8,34,31,23,28,5,8,10,18,18,14,20,7,24,28,15,10,5,52,9,17,18,9,14,30,22,8,10,9,0,8,30,4,8,22,31,3,12,6,6,9,12,10,10,11,10,8,9,4,9,8,15,15,10,5,4,7,5,10,8,18,12,18,9,15,18,16,9,5,9,8,8,14,4,5,5,16,26,18,14,18,8,24,7,16,14,16,14,4,7,19,19,5,17,10,13,6,8,5,8,14,2,6,9,8,3,18,32,14,7,6,25,22,11,12,4,10,3,14,12,7,2,7,8,6,8,7,12,15,8,4,10,17,6,20,12,11,6,11,5,7,22,5,8,7,15,15,10,12,8,7,30,12,11,13,9,10,10,23,15,3,11,17,12,7,10,3,6,13,8,18,19,18,17,11,16,10,9,3,17,34,37
180,46,5,19,6,32,6,3,13,23,29,2,11,19,2,14,3,8,4,14,6,2,7,18,13,14,14,7,14,2,4,8,13,5,6,18,39,7,5,18,31,32,18,7,4,12,10,5,14,14,3,2,14,23,32,12,30,3,15,9,13,6,34,18,32,2,4,14,19,13,9,18,2,11,26,4,2,28,7,6,5,18,2,5,8,21,6,6,11,7,3,24,3,7,8,2,2,10,2,27,20,12,11,31,35,7,6,22,4,6,16,4,7,8,6,12,55,4,58,3,2,4,12,6,3,6,19,4,2,4,32,4,5,6,5,5,2,22,15,3,24,4,0,7,11,4,10,6,10,8,17,42,38,32,36,4,0,11,19,18,13,11,2,18,26,14,16,4,59,16,9,11,3,15,24,14,7,3,13,8,0,30,8,6,32,38,8,18,5,6,4,5,7,10,19,18,1,1,11,8,16,14,15,18,13,6,2,8,18,16,25,4,11,8,7,26,23,7,4,1,7,2,14,5,5,4,15,32,11,6,9,7,22,7,8,14,15,20,5,16,20,13,6,11,8,10,4,1,4,11,5,10,4,0,8,6,17,40,5,6,5,24,20,11,9,13,18,6,10,4,16,8,5,3,3,1,12,11,14,8,5,3,8,3,11,12,3,6,18,13,2,14,4,1,12,7,8,16,4,4,2,38,9,3,20,5,9,19,33,14,9,3,8,6,6,14,5,6,6,1,9,18,10,9,2,8,18,16,11,9,43,44
181,24,26,38,24,28,25,32,24,41,29,29,27,24,28,16,26,28,26,28,25,28,28,30,18,18,17,23,15,27,29,29,21,24,26,26,28,23,23,24,24,28,18,31,34,28,23,28,15,20,28,26,15,14,27,22,26,28,18,21,23,25,28,17,27,29,27,15,19,21,21,37,29,19,5,26,30,26,29,24,24,26,28,27,22,7,28,26,19,29,27,39,29,30,29,28,30,30,27,20,25,17,26,24,28,26,24,34,25,30,19,32,28,22,23,24,33,32,35,30,30,30,34,25,29,26,26,31,30,32,28,33,25,32,24,24,27,14,14,33,28,33,28,28,19,28,31,28,31,22,22,30,28,29,25,31,29,19,12,25,23,31,31,38,42,16,19,29,37,26,31,32,27,16,46,35,22,28,20,30,30,0,25,24,26,29,27,18,26,23,26,25,23,20,26,28,30,30,26,21,28,21,16,26,26,26,26,26,27,26,12,31,32,22,28,20,15,22,29,28,22,26,15,29,25,25,15,24,31,27,32,23,32,22,29,24,16,16,28,29,14,32,25,31,22,26,33,30,31,22,28,30,29,29,21,28,13,18,28,24,24,32,25,22,24,27,25,26,26,27,29,30,24,32,30,29,23,18,15,22,28,32,30,30,31,18,29,25,25,27,28,35,30,28,23,28,32,20,27,34,30,26,26,33,25,24,20,30,27,15,26,32,30,23,23,20,32,23,26,27,30,24,33,31,26,30,26,22,28,30,22,25
182,40,2,25,10,25,10,10,10,26,24,6,4,15,5,11,9,11,6,7,10,5,13,10,8,9,9,4,11,5,3,15,6,6,1,12,32,8,4,12,22,24,11,13,7,6,8,12,11,8,10,7,11,16,25,6,23,10,9,6,10,10,28,15,24,5,3,11,14,6,6,21,6,8,21,3,5,22,14,6,6,13,8,13,6,18,13,12,8,5,9,27,4,14,2,9,5,15,5,20,12,9,4,25,29,12,11,20,4,13,13,7,3,6,9,5,46,11,51,10,5,11,18,10,4,10,13,6,6,7,26,8,8,6,3,6,6,16,12,7,17,7,7,13,7,11,17,13,16,6,10,35,31,25,29,6,7,7,14,16,10,18,6,21,26,12,10,4,52,10,15,17,7,10,31,19,6,9,6,4,8,25,0,6,24,32,2,11,3,3,8,10,8,6,12,12,7,8,4,6,8,11,12,12,6,2,6,1,12,10,18,11,18,8,13,21,17,8,4,8,4,8,11,4,3,3,12,27,17,13,16,6,19,4,14,10,12,14,3,9,15,17,2,15,8,12,7,6,6,5,11,5,4,7,6,4,14,30,12,4,2,22,17,8,11,6,12,2,12,11,8,5,6,7,6,6,5,8,11,6,4,10,15,5,17,8,10,2,12,7,5,19,6,7,6,14,15,9,10,8,6,31,10,9,15,8,6,12,25,12,2,10,16,10,3,8,6,5,13,7,16,15,16,16,10,14,10,10,4,16,36,38
183,44,4,20,4,32,3,8,7,18,30,5,10,12,4,9,4,6,3,13,4,5,7,16,12,13,13,4,9,5,6,8,12,2,6,19,38,2,3,18,28,32,17,8,10,12,4,6,10,14,6,4,9,22,32,13,30,4,14,3,7,4,32,13,30,5,4,9,20,12,9,16,5,10,23,4,6,28,8,1,2,20,7,6,2,20,7,6,7,8,4,19,6,9,8,7,6,9,5,27,19,9,10,30,35,6,4,15,4,6,9,9,6,2,3,11,50,9,56,8,7,6,12,4,7,4,19,9,8,10,33,11,2,8,4,2,5,21,13,10,23,9,6,7,6,5,11,6,10,2,16,41,37,31,38,9,6,10,18,12,7,11,8,15,20,9,17,7,56,16,9,11,4,15,24,14,1,4,12,8,6,24,6,0,32,36,8,17,4,4,3,4,2,4,18,17,7,7,10,2,16,8,9,18,13,5,4,8,17,16,22,8,11,2,7,26,23,2,6,7,4,4,10,7,4,4,12,34,11,7,10,2,16,6,8,7,10,20,6,14,13,11,5,9,2,6,10,7,10,10,5,10,6,6,2,7,10,36,6,3,5,18,15,4,4,12,17,6,6,5,15,7,2,8,9,7,12,9,11,2,6,8,9,6,11,10,8,6,19,13,6,14,9,6,12,8,9,15,5,11,6,37,4,9,21,2,3,18,31,9,8,10,9,4,4,14,8,2,6,5,9,13,11,10,4,9,17,17,10,9,42,44
184,30,26,51,34,2,35,32,34,47,2,30,21,33,29,22,33,36,29,19,34,29,39,15,20,18,18,27,22,30,28,40,19,31,26,13,8,31,30,12,3,2,14,36,30,19,32,38,20,18,35,32,22,13,1,20,1,33,16,31,34,32,3,26,2,28,26,23,12,20,23,46,29,22,22,26,28,3,38,29,29,12,32,38,28,20,36,38,24,24,32,48,29,36,24,32,28,38,28,8,12,23,22,2,4,36,34,46,28,38,28,30,26,29,32,20,33,34,29,35,30,34,44,33,28,35,12,28,30,30,2,28,32,26,28,30,30,13,18,32,7,30,30,36,26,34,40,38,40,28,15,13,7,2,6,27,32,22,14,32,32,43,30,46,48,22,15,27,32,15,38,40,30,16,54,43,30,34,19,22,32,26,24,32,0,8,24,14,26,28,31,34,34,28,12,14,31,32,21,31,16,32,25,13,18,25,30,24,14,15,15,36,41,31,37,8,12,32,27,30,27,32,22,28,26,26,20,2,40,36,39,31,43,26,39,32,27,12,26,16,23,40,26,41,33,35,29,29,27,21,35,22,30,30,29,26,21,20,35,28,28,42,38,32,35,18,13,27,35,34,16,24,30,32,29,32,20,22,21,30,26,34,40,28,42,21,33,26,14,19,30,46,28,31,20,38,39,16,36,32,28,6,34,33,10,33,30,13,2,24,24,34,38,34,27,17,26,29,37,30,39,36,42,40,32,38,14,16,21,38,28,26
185,32,36,59,41,8,43,39,40,54,8,38,28,42,38,28,40,42,37,26,43,36,47,22,25,25,26,36,30,37,36,48,26,36,31,20,1,38,37,20,9,7,21,45,38,27,42,44,29,25,43,36,28,17,8,26,8,43,25,38,40,41,5,33,7,36,33,29,19,26,28,51,37,28,25,36,38,10,43,38,37,19,38,43,36,21,45,45,30,31,42,55,34,43,32,39,36,44,36,12,20,30,30,7,4,45,41,53,36,45,35,39,32,39,39,29,32,43,32,40,38,43,52,40,36,42,20,35,39,37,7,35,40,32,35,37,37,17,25,37,15,39,37,44,33,43,49,43,46,36,21,5,1,8,3,36,40,30,20,43,41,49,37,55,58,31,22,36,31,22,49,49,40,24,64,54,36,42,27,31,38,29,32,36,8,0,31,22,33,35,39,42,40,38,21,21,40,38,28,37,24,37,32,20,25,33,36,30,22,23,15,43,50,37,44,12,15,40,36,39,34,37,29,33,33,34,28,6,47,44,49,39,48,32,48,42,34,20,34,24,30,48,34,47,40,43,37,38,34,28,45,29,37,37,36,32,28,22,42,35,34,48,45,41,41,26,21,33,42,42,23,32,39,40,38,37,26,29,28,36,36,40,46,38,51,28,40,32,20,25,37,51,37,37,28,46,47,22,42,37,37,4,42,39,18,41,38,20,6,34,30,42,48,41,35,23,35,35,44,37,46,42,48,47,39,49,22,22,27,48,30,29
186,39,3,27,11,24,10,10,11,25,22,6,3,16,6,12,10,12,6,6,11,6,15,9,10,9,10,5,12,6,4,16,6,7,2,11,32,9,5,11,22,24,10,14,8,5,9,14,12,8,11,8,12,14,25,6,23,11,10,7,11,11,26,17,23,6,4,12,13,6,7,22,6,9,22,4,6,21,15,7,7,12,9,13,7,21,14,12,9,4,10,26,5,14,1,10,6,16,6,20,12,10,3,25,26,13,12,23,4,14,14,8,2,7,10,4,44,11,50,10,6,12,20,10,5,11,12,5,7,6,24,7,9,4,4,6,7,15,13,8,17,8,8,15,9,12,18,14,17,7,9,35,30,24,30,5,8,8,15,17,11,18,7,22,26,12,9,4,53,9,16,18,8,11,30,22,7,10,6,3,8,27,2,8,24,31,0,10,4,4,9,12,9,8,11,10,8,9,3,6,8,12,12,12,6,2,6,2,10,9,16,12,18,8,14,19,16,8,5,8,5,8,12,4,4,4,13,25,19,14,18,7,21,5,16,12,14,13,3,8,18,18,3,16,9,13,6,7,5,6,13,4,5,8,6,3,15,31,13,5,3,22,18,8,12,5,11,2,13,12,8,3,7,8,6,7,4,9,12,7,3,10,16,6,19,9,10,3,11,6,6,21,5,8,5,14,16,9,12,8,7,30,12,10,14,9,7,11,25,12,1,11,16,10,4,7,4,6,13,8,18,17,18,16,10,16,10,9,3,16,35,40
187,27,13,36,20,14,20,20,22,37,12,16,9,20,17,8,20,23,16,10,21,16,25,11,6,5,5,14,8,16,14,26,6,17,11,8,21,19,15,8,12,14,0,24,17,10,18,22,7,4,21,18,9,4,14,6,14,21,4,16,19,21,16,13,15,16,13,8,2,6,9,34,16,8,14,14,16,12,25,18,17,8,18,24,17,10,25,22,11,13,20,37,14,23,10,20,16,26,16,9,8,9,10,14,18,24,21,32,15,23,15,17,11,17,19,8,35,22,38,21,17,20,29,20,15,22,8,14,17,16,14,16,19,13,14,17,18,4,5,17,9,18,19,25,12,22,26,24,28,16,4,27,21,14,19,14,18,8,6,21,20,28,17,34,35,8,2,14,41,9,25,27,18,3,42,31,18,20,6,12,18,18,11,17,14,22,10,0,14,14,19,22,19,16,8,11,17,19,9,16,12,18,13,8,9,12,16,11,8,9,6,21,26,19,25,10,6,19,15,17,14,18,8,14,13,14,6,15,30,24,26,18,30,11,27,18,13,3,13,12,10,27,13,26,18,22,16,16,15,8,22,13,15,17,16,13,7,20,22,16,13,28,22,20,20,10,8,12,23,22,11,12,17,18,16,17,6,8,7,16,13,21,25,16,28,8,20,12,7,9,16,30,15,18,6,25,24,2,22,18,16,20,22,20,8,18,16,12,14,11,10,20,26,21,14,4,14,15,23,18,27,22,27,27,19,25,10,4,9,25,26,27
188,41,2,22,8,28,7,7,8,22,26,4,6,14,3,9,6,9,3,10,8,4,11,13,8,10,9,2,10,4,4,12,9,3,2,14,34,5,2,14,26,28,13,11,8,8,6,10,10,10,8,4,9,17,28,9,27,8,10,4,8,7,30,15,29,4,2,10,16,9,5,18,4,6,21,2,4,25,11,4,3,16,6,10,3,18,10,10,6,6,6,22,5,11,4,6,5,13,4,23,16,7,7,27,30,10,8,19,1,10,11,8,5,3,6,7,51,8,50,7,6,8,15,8,6,8,16,8,7,8,28,9,6,8,0,3,4,17,10,8,21,9,5,10,6,8,14,10,13,3,12,40,33,29,32,8,5,7,15,14,8,16,7,20,24,10,12,6,58,13,13,15,5,11,28,18,4,7,8,6,5,26,3,4,26,33,4,14,0,1,5,8,6,5,14,14,6,6,6,3,12,9,10,14,9,2,3,4,14,12,20,8,15,5,10,22,19,5,5,5,2,4,10,6,1,2,10,28,15,10,14,4,18,3,12,8,11,17,5,12,15,15,2,13,6,10,8,5,8,7,9,6,5,5,3,6,12,34,10,2,1,21,15,6,8,8,14,3,10,9,12,6,3,8,8,5,8,6,10,3,5,7,13,5,16,7,7,2,14,9,5,17,8,4,8,12,12,12,8,9,5,34,8,8,17,6,5,14,29,10,4,8,12,7,2,11,8,2,9,4,13,14,14,14,6,13,13,13,6,13,40,42
189,43,4,22,7,29,7,8,8,22,27,5,6,13,4,8,6,9,3,10,8,4,10,12,8,9,9,2,8,4,5,12,8,3,3,14,34,6,2,14,26,28,14,10,9,8,6,10,8,10,8,4,8,18,29,9,28,8,11,4,8,7,28,14,28,4,3,8,16,9,5,20,5,6,20,3,5,25,11,4,3,15,6,10,3,17,10,10,5,7,7,24,6,11,5,7,6,12,4,22,16,6,7,28,30,10,8,19,2,10,10,9,6,3,6,7,47,9,52,8,6,8,15,7,7,7,15,9,8,9,27,10,6,8,1,3,5,17,10,8,21,9,6,11,5,8,15,10,14,3,12,38,34,28,33,8,6,7,15,12,8,15,8,19,23,8,12,7,56,12,12,14,5,10,28,18,4,7,8,6,6,23,3,4,28,35,4,14,1,0,5,8,6,4,14,14,7,6,6,3,12,8,10,14,9,3,4,4,13,12,20,8,14,5,10,23,20,5,6,6,2,4,9,7,2,3,9,28,15,10,14,4,16,3,12,8,10,16,6,11,13,14,2,13,6,10,10,6,9,7,9,7,6,6,3,7,10,33,10,2,1,18,15,6,8,8,15,4,10,9,12,7,3,8,8,7,8,6,9,3,6,7,13,6,16,6,8,2,15,9,6,17,8,5,8,11,12,12,8,10,6,32,8,9,17,6,4,14,27,9,4,9,12,8,1,10,8,3,10,5,13,12,14,13,6,12,14,13,6,13,39,42
190,48,6,18,2,34,3,5,10,20,31,3,12,16,3,10,2,4,2,14,3,3,6,18,13,14,14,5,10,3,5,7,14,2,7,18,40,4,4,20,30,31,18,6,7,12,7,4,11,15,3,2,11,24,31,14,32,3,15,6,9,3,35,16,32,3,5,11,20,13,10,16,3,11,24,5,3,29,6,2,2,19,4,5,4,22,5,5,8,8,2,20,4,6,8,4,4,8,3,28,21,10,12,31,36,5,3,18,4,6,12,7,7,4,2,12,54,6,57,6,4,4,10,3,4,3,20,7,6,7,32,8,1,6,5,2,3,23,14,7,24,7,4,6,7,3,9,5,9,4,18,43,41,32,38,6,4,11,19,15,10,10,5,15,22,11,18,5,59,17,8,10,2,16,23,13,4,2,13,9,4,26,8,3,31,39,9,19,5,5,0,3,3,6,19,19,4,4,12,4,17,10,12,20,14,6,3,9,19,16,25,6,10,4,6,28,25,4,4,4,5,2,11,6,6,5,12,34,10,5,8,4,18,7,8,10,12,20,6,16,15,9,6,8,4,6,7,4,7,12,4,11,4,4,4,7,13,38,4,4,6,21,17,7,5,14,19,6,7,4,16,8,2,6,6,4,13,11,12,4,6,6,7,4,10,12,6,7,19,14,3,12,7,3,14,7,7,16,3,8,4,36,6,6,22,2,6,18,32,12,9,7,8,3,5,16,6,3,5,3,8,14,10,8,2,8,19,18,12,8,44,48
191,50,8,15,1,37,1,7,8,19,34,6,14,14,5,13,3,2,6,18,1,6,4,20,16,17,16,8,13,6,8,4,16,5,10,23,42,3,7,22,33,36,21,6,9,16,5,3,14,18,4,4,13,24,36,16,33,3,19,6,8,1,38,14,36,6,8,12,24,16,12,13,5,14,26,8,6,32,4,4,5,22,6,2,6,23,6,2,11,10,3,19,7,8,12,6,6,6,6,31,23,13,14,36,39,2,1,16,7,5,10,8,10,5,2,16,56,8,61,7,6,5,8,1,7,1,23,8,8,9,35,10,3,10,8,5,4,25,18,8,29,8,5,4,10,4,6,2,6,5,21,49,43,35,40,8,5,14,23,13,8,8,7,14,20,14,19,8,60,20,6,8,4,18,20,10,5,3,16,12,5,25,10,4,34,42,12,22,8,8,3,0,2,5,22,20,6,6,14,6,20,8,10,23,16,9,6,11,22,20,27,8,6,4,3,31,27,3,7,6,7,4,14,8,8,8,16,36,8,4,8,5,16,10,4,8,11,24,8,19,13,8,9,6,3,4,9,6,8,15,4,14,7,6,5,10,14,40,2,6,8,19,16,6,4,16,22,10,5,4,19,11,5,8,8,6,16,14,14,5,8,7,8,6,7,15,7,9,23,16,6,10,8,5,17,4,8,20,4,9,6,40,4,8,26,3,5,23,37,10,12,8,5,1,8,18,9,6,3,4,6,14,7,5,3,7,20,20,14,6,47,47
192,49,6,18,2,33,2,8,7,17,30,6,12,12,5,11,4,4,4,16,2,5,5,18,14,16,14,6,11,6,6,6,14,3,8,19,39,1,5,20,31,34,20,8,10,14,4,4,12,15,6,5,11,23,32,14,31,4,16,3,6,1,36,13,32,6,6,11,22,14,10,14,6,12,26,6,6,29,6,3,3,20,8,4,4,23,7,4,10,9,4,18,6,9,9,7,6,7,5,28,21,11,12,34,35,4,2,14,5,6,9,10,8,3,1,13,54,10,54,9,8,6,10,2,8,2,20,10,9,10,33,12,2,9,6,3,6,24,14,10,26,10,7,6,8,6,8,4,8,4,18,45,40,33,40,9,7,12,21,12,7,10,8,14,18,10,18,8,60,18,8,10,4,16,22,12,3,4,14,10,7,23,8,2,34,40,9,19,6,6,3,2,0,3,20,19,8,8,12,4,18,7,9,21,16,7,5,9,20,18,26,9,9,2,5,27,24,1,6,6,6,5,12,8,6,6,14,36,10,6,9,3,15,9,6,6,10,22,7,18,12,9,7,7,1,4,10,7,10,13,5,12,6,7,4,8,13,42,4,5,7,18,14,4,2,14,20,7,4,5,17,9,3,9,10,8,13,12,13,3,6,8,9,7,9,12,8,7,21,14,6,12,9,6,14,6,10,18,6,11,6,39,3,9,22,2,3,20,32,8,10,10,7,2,6,16,9,4,4,6,8,12,9,8,5,8,19,18,12,8,46,47
