Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
75,6,22,9,17,8,10,10,1,2,5,8,8,8,2,10,6,1,5,6,4,16,2,16,2,2,6,4,8,13,10,11,4,16,1,9,10,2,9,4,8,2,6,8,1,4,5,6,10,7,5,1,9,10,3,7,8,14,7,9,2,14,2,8,3,2,8,8,6,8,14,14,6,4,12,0,2,2,3,1,5,1,9,14,4,15,10,9,3,4,2,9,8,10,2,10,1,8,24,14,11,13,5,10,9,8,2,3,10,3,4,8,1,14,5,9,8,10,1,6,9,9,1,6,2,15,9,13,2,12,7,11,1,8,1,10,14,8,4,8,1,10,8,12,2,10,10,12,8,12,4,6,9,8,33,1,8,4,2,4,6,10,1,5,5,6,5,10,2,7,17,13,9,8,11,6,13,10,9,13,9,13,2,8,18,21,7,2,11,9,1,16,38,8,12,4,12,6,2,5,4,4,14,3,4,13,4,8,7,12,3,10,4,6,4,9,2,12,6,21,13,10,14,6,6,9,7,16,4,1,11,9,2,4,12,10,12,7,3,9,4,10,17,34,26,10,10,6,6,5,1,9,10,10,6,2,3,7,8,2,2,9,6,17,9,7,3,7,1,14,3,17,5,15,8,6,14,12,6,5,4,10,7,3,4,8,10,2,5,8,4,6,18,10,17,38,2,16,4,10
76,8,22,8,18,7,9,8,2,2,6,8,7,9,1,9,8,2,6,5,3,18,1,16,2,3,7,3,8,14,12,10,5,18,2,8,10,2,8,3,9,2,5,8,2,5,4,4,8,8,4,2,8,9,4,7,8,14,6,8,2,14,3,7,4,3,8,7,7,8,14,14,6,2,12,2,0,2,2,2,6,2,9,14,6,13,9,8,4,3,1,9,6,11,1,12,2,7,25,13,10,13,4,8,8,7,1,2,10,2,6,8,2,13,4,8,10,11,2,7,8,10,2,6,1,14,9,13,1,11,6,10,2,7,2,10,14,10,5,9,2,10,8,12,2,8,9,12,10,12,5,8,8,7,32,1,7,5,1,3,5,10,2,6,5,7,6,9,3,8,19,13,8,7,12,5,11,10,10,12,10,14,1,10,20,22,6,1,11,7,2,18,40,9,13,6,12,5,2,4,3,4,14,4,5,12,3,9,6,13,2,10,6,7,6,11,1,12,5,22,15,10,15,7,7,10,8,18,3,1,10,9,2,5,12,9,12,7,4,8,4,10,18,37,23,10,9,7,8,6,2,8,12,9,7,1,2,8,8,2,4,8,6,18,10,8,4,7,2,12,4,15,4,14,10,6,12,13,6,6,3,11,8,2,6,9,9,2,6,9,4,8,19,12,19,42,1,14,5,10
77,7,23,10,19,8,10,10,2,2,4,9,8,9,3,10,7,1,6,7,4,17,2,16,1,1,7,4,9,14,11,12,5,18,1,9,10,1,10,5,8,1,6,10,2,5,6,6,10,8,6,2,10,10,2,8,10,13,8,10,1,15,2,8,4,3,7,9,7,9,12,13,8,4,14,2,2,0,4,2,5,1,10,12,6,15,10,10,3,4,1,10,8,10,2,11,2,9,26,13,12,12,6,10,10,8,2,4,10,3,5,8,2,15,6,10,10,10,2,6,10,10,2,4,1,16,10,12,2,13,7,12,2,9,2,9,13,8,5,9,1,11,9,12,1,8,10,12,10,14,5,7,10,9,33,2,9,3,1,5,6,11,2,4,6,7,6,10,2,7,18,13,10,8,12,7,13,9,10,14,10,13,2,8,19,23,8,2,10,9,2,18,41,8,12,6,12,7,1,5,5,3,15,3,5,14,4,8,8,12,4,11,6,6,5,9,2,12,7,22,13,10,15,7,7,9,6,16,4,1,11,10,3,4,13,11,13,8,4,10,3,11,18,36,26,8,10,7,7,6,2,10,11,11,7,2,3,8,8,3,4,10,8,18,9,8,4,8,2,12,3,17,6,15,10,8,13,12,7,4,4,10,7,3,4,7,10,3,6,9,3,6,19,12,19,40,3,16,5,9
78,6,21,7,16,8,7,7,3,2,8,6,5,8,1,8,6,3,4,4,1,16,2,15,3,5,9,1,6,13,10,8,4,18,3,6,7,4,7,2,10,3,3,6,3,4,3,3,6,7,3,2,7,7,6,6,6,16,4,7,3,12,5,5,3,2,10,5,6,6,16,16,4,1,10,3,2,4,0,3,8,3,7,16,4,12,7,7,6,1,3,7,4,13,2,11,3,6,24,14,8,15,3,7,7,5,2,2,12,1,4,7,2,12,3,7,9,9,3,8,6,8,3,8,3,11,7,14,2,9,4,8,3,6,3,12,16,12,4,7,3,8,6,9,3,10,7,13,8,10,4,8,7,6,30,2,6,6,3,2,3,8,3,8,4,6,4,7,5,10,17,16,7,6,10,4,10,12,9,11,9,17,2,11,18,22,4,2,13,6,2,17,40,11,15,4,10,4,3,2,2,6,12,6,4,10,1,8,4,15,1,8,5,8,4,12,2,13,4,21,15,12,12,8,6,12,9,18,1,3,8,7,1,7,10,8,11,6,3,8,6,8,18,37,22,11,7,6,6,5,3,6,10,7,6,2,3,8,7,1,2,7,5,17,12,7,2,5,2,14,6,14,3,12,9,4,14,15,4,7,4,9,10,1,7,11,8,1,5,8,6,9,18,10,18,41,1,13,4,12
79,6,20,10,17,8,10,10,1,2,5,8,8,8,2,10,6,1,5,6,4,16,2,15,2,2,6,4,8,13,10,11,4,17,1,9,10,2,10,4,8,2,5,8,1,4,5,5,9,7,5,1,9,10,3,7,8,13,6,9,2,14,2,8,3,2,8,8,6,8,14,13,7,4,13,1,2,2,3,0,6,1,10,13,4,15,10,9,3,4,2,10,7,10,2,11,1,8,25,15,11,13,5,10,10,8,2,3,10,3,4,7,1,14,5,10,8,9,1,6,9,9,1,5,2,15,10,12,2,12,7,11,1,8,1,9,13,8,4,8,1,10,9,12,2,9,10,12,9,13,4,6,9,8,32,1,8,4,2,4,6,10,1,5,5,6,5,9,2,7,18,13,9,8,11,6,13,9,9,14,9,14,2,9,17,20,7,2,10,8,1,18,40,9,12,4,13,6,2,5,4,4,14,3,4,13,4,8,7,12,3,10,5,6,4,10,2,11,6,22,13,10,15,6,6,10,7,17,4,1,11,10,2,4,13,10,12,7,3,9,4,10,18,36,25,10,9,6,6,5,1,9,10,10,6,2,3,7,7,2,2,10,7,17,9,7,3,8,1,13,3,16,5,15,8,7,13,12,6,5,4,9,7,3,4,8,10,2,5,8,3,7,19,10,17,38,2,15,4,9
80,5,20,15,15,12,15,14,5,6,5,14,12,12,7,16,10,5,8,11,8,15,7,14,5,4,4,8,14,11,12,17,6,14,5,14,16,4,14,9,6,5,11,14,6,5,10,10,14,11,10,6,14,15,4,12,14,8,12,15,5,20,4,13,7,7,6,13,6,14,8,8,11,8,18,5,6,5,8,6,0,5,15,8,7,20,15,14,3,9,5,14,12,5,7,12,5,13,23,16,15,7,10,15,14,13,7,8,4,8,5,13,6,20,10,14,12,8,5,5,14,15,6,1,5,20,15,7,7,16,12,17,6,14,6,4,8,7,5,13,5,15,13,16,5,12,14,10,14,18,5,4,14,13,40,6,14,4,5,9,11,15,5,3,11,10,5,14,4,2,16,8,14,12,12,12,18,4,13,18,10,8,6,4,16,19,12,7,5,13,6,15,38,5,7,8,18,10,5,10,10,4,19,3,9,19,9,6,12,7,8,16,8,1,8,4,6,9,12,21,8,5,21,4,8,6,2,11,9,6,16,15,7,2,17,15,17,12,6,14,4,15,15,35,30,4,15,10,10,6,6,14,12,14,6,7,7,6,6,7,8,14,12,15,4,6,8,13,6,15,3,22,10,19,7,12,15,8,11,6,8,8,2,8,1,3,16,8,10,10,4,5,16,12,15,40,7,21,9,6
81,7,21,10,18,8,10,10,1,2,5,8,8,9,2,10,7,1,6,6,4,18,2,16,1,2,6,4,8,14,11,12,4,18,1,9,10,1,10,4,8,1,6,10,1,5,5,6,10,8,5,1,9,10,3,8,9,13,7,9,1,15,2,8,4,2,7,8,7,9,13,12,7,4,13,1,2,1,3,1,5,0,10,13,5,16,10,10,3,4,1,9,8,10,2,12,1,8,25,13,11,12,6,10,9,8,2,3,9,3,5,8,2,14,6,10,10,10,2,6,9,10,2,5,1,14,10,12,2,12,7,12,1,9,1,9,14,8,4,8,1,10,9,12,1,8,10,12,10,13,4,7,9,8,34,1,8,3,1,5,6,10,2,5,6,7,5,10,2,7,19,13,9,8,12,7,13,9,10,14,10,13,2,9,18,22,8,2,10,9,2,17,40,8,12,5,12,6,1,5,5,4,14,3,5,13,4,8,7,12,4,12,5,6,5,9,2,11,7,23,13,10,15,7,6,9,7,16,4,1,12,10,3,4,12,11,12,8,4,9,3,11,18,35,25,9,10,7,6,6,2,9,12,10,6,2,3,9,8,2,3,9,7,19,9,8,4,8,1,13,3,16,5,15,9,7,13,12,7,4,3,10,7,3,4,8,10,3,6,8,3,6,19,11,17,42,2,16,4,9
82,10,19,3,20,13,1,1,10,8,14,2,6,4,8,4,6,10,7,4,6,21,9,22,10,11,15,6,2,17,6,2,10,19,10,1,2,10,1,6,17,10,4,1,10,10,7,5,1,4,5,9,1,4,12,3,1,23,4,8,10,5,12,6,8,8,17,2,9,2,23,22,3,6,4,9,9,10,7,10,15,10,0,22,8,6,3,1,12,6,10,7,3,19,8,6,10,2,25,19,7,22,7,1,1,6,9,7,18,7,10,2,9,5,7,4,4,15,10,16,1,4,9,14,10,5,1,22,9,4,3,6,9,9,10,19,24,17,11,2,10,1,2,10,10,14,1,20,4,4,10,14,1,2,25,9,2,13,10,7,6,4,10,14,4,5,10,1,12,16,20,22,3,2,6,4,7,19,5,8,5,22,9,19,19,19,3,9,20,2,9,18,35,17,21,8,4,4,10,5,7,12,5,12,6,4,6,12,3,20,7,4,7,16,8,19,9,20,6,22,22,19,6,15,6,19,17,24,6,9,2,1,7,13,7,1,6,3,8,3,13,3,18,34,16,19,1,5,5,9,10,7,6,3,9,8,7,15,13,8,8,1,3,18,19,11,7,5,10,18,12,7,7,5,14,6,18,22,4,13,8,14,17,7,14,18,3,8,5,5,12,17,18,6,19,35,8,6,6,18
83,13,23,21,18,19,24,22,14,15,9,21,20,20,15,23,18,13,16,18,16,17,14,17,14,12,7,16,20,14,20,24,13,18,14,22,23,12,22,17,6,13,18,22,14,12,19,18,22,19,19,14,22,22,10,20,22,1,20,21,13,28,12,20,14,15,6,21,14,20,1,1,20,16,26,14,14,12,16,13,8,13,22,0,14,27,22,22,10,17,14,22,20,7,14,19,14,20,25,20,24,4,18,22,23,22,15,16,4,16,12,20,14,26,18,22,20,10,13,8,21,22,13,9,13,28,22,4,14,24,20,24,14,22,13,4,1,5,12,21,13,23,22,26,13,18,22,13,21,26,14,8,22,21,48,14,21,10,13,17,18,22,14,9,19,18,13,23,12,6,19,6,22,21,19,20,26,4,21,26,17,7,14,5,18,22,19,15,3,22,15,18,40,5,4,15,25,19,13,18,17,10,28,11,17,26,17,11,20,4,15,24,16,7,15,4,14,12,18,23,1,4,29,8,16,4,7,3,17,14,23,22,16,10,26,24,24,21,14,22,10,22,18,38,39,4,22,18,17,14,13,23,19,24,14,14,15,8,10,15,14,23,20,19,5,12,16,21,14,18,11,29,18,28,9,20,19,1,20,9,16,10,6,15,9,6,22,15,18,17,11,7,18,20,19,40,15,28,17,4
84,2,16,8,13,12,8,8,4,4,7,6,6,6,5,9,3,4,2,4,3,14,4,14,6,6,8,4,7,9,6,9,2,12,4,7,8,5,8,5,9,6,4,7,4,3,6,4,8,4,4,4,8,8,6,5,7,14,5,8,6,13,4,6,2,3,9,6,2,6,15,14,5,4,11,4,6,6,4,4,7,5,8,14,0,13,8,8,4,3,6,8,6,12,5,6,4,7,20,18,9,14,6,8,8,6,5,6,11,4,3,6,4,13,6,8,5,8,4,7,8,8,4,7,6,13,8,14,5,11,5,10,4,8,4,11,15,10,2,6,5,8,7,11,6,13,8,12,7,11,2,8,8,6,31,5,7,6,6,6,6,8,4,6,4,3,2,8,4,9,13,14,8,6,7,5,10,10,7,12,5,15,5,10,14,17,5,6,12,7,4,13,36,10,14,1,11,4,6,4,6,6,12,4,2,12,4,4,6,14,4,9,2,8,1,11,6,12,5,18,14,11,14,6,2,11,8,17,4,5,9,8,4,6,11,9,11,6,1,7,6,9,13,31,24,10,8,4,3,1,4,8,7,8,2,4,7,7,6,4,2,8,5,14,10,4,2,6,4,17,4,15,6,14,6,5,17,14,5,8,8,6,9,4,6,10,9,4,4,4,6,8,14,6,13,38,5,15,3,11
85,15,23,6,24,16,6,6,15,14,19,7,9,8,13,8,11,15,12,9,12,26,13,27,15,17,21,11,7,22,8,6,15,24,15,6,5,15,6,10,22,16,10,6,15,16,11,10,6,10,10,14,6,8,17,8,6,28,9,12,15,2,17,10,14,14,21,7,14,7,28,28,8,12,2,15,13,15,12,15,20,16,6,27,13,0,7,6,17,12,14,10,8,24,13,8,14,7,29,21,10,26,10,6,6,10,14,12,24,12,16,8,14,2,11,7,8,21,15,20,6,6,14,19,16,2,6,26,14,7,8,10,14,12,14,23,26,22,16,7,16,5,6,14,14,17,6,25,7,2,16,20,6,7,19,14,7,18,15,11,10,5,15,20,10,11,16,6,16,22,26,28,6,8,8,9,10,24,8,11,10,28,14,24,24,24,8,13,26,7,15,24,35,22,27,12,3,10,16,10,11,18,7,18,12,5,11,18,8,25,12,6,12,20,13,24,14,24,9,27,27,25,1,20,11,24,20,31,12,15,6,6,13,19,10,6,3,8,14,6,18,6,24,41,11,24,6,10,11,13,14,11,9,7,14,14,12,20,18,13,12,6,8,23,23,17,12,9,15,20,17,5,11,8,20,9,21,26,9,19,12,18,21,12,19,23,6,13,10,11,18,21,25,8,25,38,14,2,11,23
86,10,19,6,19,10,3,3,10,8,15,3,3,6,8,2,6,10,7,4,6,20,8,22,10,12,16,6,3,17,8,2,10,20,10,2,2,11,3,6,18,10,5,4,10,10,5,5,2,5,5,10,2,2,12,4,2,23,4,5,10,5,12,4,9,8,18,3,10,3,23,22,4,7,6,10,9,10,7,10,15,10,3,22,8,7,0,3,12,7,10,5,3,20,8,8,10,2,25,16,4,23,5,3,3,4,9,8,19,7,11,5,10,5,5,2,7,15,10,16,3,7,9,15,10,5,3,22,9,2,3,4,10,6,10,18,24,18,10,5,10,3,2,8,10,12,3,20,7,6,10,16,3,3,24,9,3,13,10,6,4,6,10,14,5,6,10,3,12,16,20,22,6,4,9,4,4,19,7,5,7,23,8,18,18,19,3,8,20,2,9,18,35,18,22,8,6,4,10,5,6,13,5,12,7,4,7,12,3,21,7,2,7,16,8,20,9,20,4,22,24,19,7,15,7,19,16,25,6,9,2,3,8,14,5,2,8,4,9,6,14,1,19,34,16,19,3,5,5,8,9,4,9,1,9,8,8,16,14,8,8,3,3,19,18,12,7,3,9,15,13,7,5,5,14,4,15,22,4,14,8,14,16,7,14,17,1,8,5,6,13,16,19,8,19,37,8,6,6,18
87,9,18,3,19,13,1,1,9,8,14,1,6,4,7,4,5,9,6,4,6,20,8,20,10,11,15,6,2,15,6,2,10,20,9,1,2,10,1,6,17,10,4,1,10,10,8,4,1,4,4,8,1,4,12,3,2,23,3,7,10,6,11,6,8,8,17,2,9,2,22,21,3,6,4,9,8,10,7,9,14,10,1,22,8,6,3,0,12,6,10,8,3,19,8,6,10,2,24,19,7,21,7,1,1,6,8,7,19,7,10,2,8,5,7,4,4,14,9,14,1,4,9,14,10,5,1,21,8,4,3,6,9,9,10,18,21,17,10,2,9,1,1,11,9,14,1,20,5,4,10,14,1,2,24,9,2,12,9,7,7,4,9,14,4,5,10,1,11,16,19,21,3,2,6,4,7,18,5,8,5,21,8,18,19,19,3,8,19,2,9,19,34,17,20,7,4,4,10,5,6,12,6,12,6,4,6,11,3,22,7,3,6,14,7,18,9,20,6,20,22,19,6,14,6,18,15,25,6,9,2,1,8,12,7,1,6,3,8,3,13,3,18,34,16,18,1,4,5,8,9,7,6,3,9,8,7,14,13,8,8,1,3,18,17,11,6,6,9,17,12,8,7,6,14,6,18,21,4,13,8,13,16,7,14,16,3,7,5,5,12,16,18,6,18,35,7,7,6,19
88,4,20,12,15,10,12,12,3,4,5,12,10,10,5,12,7,3,6,9,6,14,4,14,4,3,4,6,11,11,9,14,3,15,3,11,13,3,13,7,6,4,8,12,3,2,8,8,12,8,8,4,12,13,4,9,12,11,9,12,4,16,2,11,4,4,6,10,4,11,11,11,10,6,16,3,4,3,6,3,3,3,12,10,4,17,12,12,0,6,4,12,10,8,4,10,3,10,24,16,14,10,8,12,12,11,4,6,7,6,2,10,4,17,8,12,9,8,3,5,12,12,3,3,3,17,12,9,4,15,10,14,3,11,3,7,11,7,2,10,3,13,11,14,4,10,12,10,11,15,3,4,12,10,37,4,10,4,4,7,8,13,3,3,8,7,3,12,1,4,16,10,12,10,9,9,15,7,11,15,8,11,4,6,16,19,9,4,8,11,4,15,37,6,10,5,15,8,3,8,7,4,16,1,6,16,6,6,10,10,6,13,6,4,5,7,4,9,9,20,10,7,18,4,6,7,4,14,6,3,14,12,5,2,16,12,14,10,4,12,4,14,15,34,27,6,11,8,7,4,3,12,10,12,4,4,5,6,6,5,5,12,10,16,6,6,6,10,3,15,1,18,8,17,7,10,15,10,8,6,6,8,5,5,2,5,12,5,8,7,4,6,16,10,15,40,5,19,7,7
89,6,21,6,16,9,6,6,4,2,8,5,5,7,2,7,5,4,4,3,1,15,2,15,4,5,10,2,5,12,9,8,4,16,4,6,7,5,6,2,12,4,2,6,4,4,4,2,6,6,2,3,6,6,6,5,6,16,4,6,4,11,5,5,2,2,11,5,5,5,17,17,4,1,9,4,3,4,1,4,9,4,6,17,3,12,7,6,6,0,4,6,4,14,2,10,4,5,23,15,8,15,4,7,6,5,2,3,13,1,4,6,3,11,4,6,8,9,4,9,6,8,3,8,4,11,6,16,2,9,4,8,4,5,4,12,16,11,4,6,4,7,5,10,4,11,6,14,8,9,4,9,6,5,31,3,5,7,3,3,3,8,4,8,2,4,4,6,5,10,17,16,7,4,10,3,9,12,8,10,8,17,2,12,18,21,4,3,13,5,3,16,39,12,16,3,9,3,4,2,4,7,11,6,3,10,2,6,4,15,1,8,4,9,3,12,3,14,3,20,16,13,12,8,5,13,10,18,1,3,8,6,2,8,10,7,10,5,2,6,7,7,17,36,23,12,6,5,5,4,3,6,10,7,4,2,4,8,7,2,2,6,4,16,13,6,1,4,3,14,6,13,4,12,8,4,15,16,3,8,5,8,10,1,8,11,7,2,4,6,6,10,17,9,16,40,2,12,3,12
90,8,22,10,18,7,9,9,2,2,5,8,7,10,2,10,8,2,6,6,4,18,2,17,1,2,7,4,8,15,12,10,6,19,2,9,10,2,10,4,8,1,5,8,2,5,5,5,9,9,5,2,9,10,3,8,9,14,6,9,1,14,2,8,4,3,8,7,7,8,14,13,7,3,13,2,1,1,3,2,5,1,10,14,6,14,10,10,4,4,0,9,7,10,2,12,2,8,27,13,10,13,5,9,10,8,1,3,10,3,5,8,2,14,5,10,10,11,2,6,9,10,2,6,1,14,9,13,2,12,6,11,2,8,2,10,13,9,5,9,1,10,8,12,1,8,9,12,10,12,5,8,9,8,33,2,8,4,1,4,6,10,2,5,5,7,6,10,3,8,19,13,9,7,12,6,12,9,10,13,11,14,1,9,20,24,7,1,10,8,2,18,41,9,12,6,12,6,1,5,4,4,14,4,5,12,4,9,7,12,3,11,6,6,6,9,1,12,6,22,13,10,14,7,7,9,7,16,4,1,12,10,2,4,13,10,12,7,5,8,4,10,19,36,24,9,10,8,8,6,2,9,12,9,7,2,2,9,9,2,4,9,6,19,9,9,4,8,2,12,3,16,5,15,10,7,12,13,6,5,3,10,8,2,5,8,10,2,6,9,4,7,18,12,18,43,2,16,5,10
91,9,24,10,19,6,7,7,9,8,14,7,2,10,8,3,9,9,7,5,6,21,8,21,9,11,15,6,7,15,12,5,9,19,10,7,6,10,8,5,18,10,6,8,9,10,4,4,6,9,6,9,7,4,12,8,6,22,6,1,10,10,11,2,8,8,16,7,9,7,22,22,6,6,10,9,9,10,7,10,14,9,7,22,8,10,5,8,12,6,9,0,5,19,8,12,9,7,27,11,2,22,4,8,7,2,8,7,19,7,10,9,9,10,5,4,11,15,9,15,7,12,9,15,10,9,7,22,8,4,6,2,10,2,10,18,22,18,10,9,10,8,7,4,10,7,7,20,12,10,10,15,7,7,24,9,7,12,9,6,4,11,9,13,6,8,10,8,11,16,20,22,10,8,13,5,3,18,12,4,12,21,8,18,21,24,6,8,18,6,8,20,43,18,21,7,10,5,10,5,6,12,5,12,6,6,6,12,5,21,7,4,7,14,8,18,9,20,4,24,23,18,12,14,8,18,16,26,6,8,5,8,7,14,4,6,13,8,8,10,13,5,20,38,17,17,8,9,9,8,9,1,13,5,9,8,7,14,13,7,7,7,7,20,18,11,6,2,8,11,12,7,5,6,14,3,11,21,3,14,7,13,16,7,13,16,4,7,8,10,12,16,21,12,20,44,8,10,6,18
92,7,20,5,16,10,3,3,7,6,12,3,3,6,5,4,4,7,5,2,4,17,6,19,7,9,12,4,2,14,8,4,8,16,7,2,3,8,3,3,14,7,2,4,7,8,5,2,2,5,2,6,2,3,10,4,2,20,1,5,7,8,9,4,6,6,14,3,7,3,21,20,1,4,6,8,6,8,4,7,12,8,3,20,6,8,3,3,10,4,7,5,0,17,6,8,7,2,22,16,4,20,5,3,3,4,6,4,16,5,8,5,6,8,4,3,6,13,7,12,2,6,7,13,7,8,3,20,6,5,1,5,7,7,7,16,20,16,8,5,7,4,2,8,7,12,3,17,7,6,7,13,3,3,27,7,2,10,7,4,4,6,7,12,2,4,7,3,9,14,18,20,5,4,8,1,6,16,7,7,7,20,6,15,17,19,2,6,17,2,6,17,38,14,19,5,6,2,7,3,4,10,8,9,4,6,4,10,1,20,5,4,5,13,6,16,6,17,3,19,20,17,9,12,4,17,13,24,4,7,4,3,5,11,6,3,8,4,6,6,11,4,16,33,18,15,3,4,4,6,7,5,8,3,7,6,5,12,10,5,6,3,3,16,16,9,4,3,7,16,10,9,5,8,12,3,16,20,2,11,6,12,14,5,11,14,4,5,3,6,10,14,16,8,16,37,5,10,3,16
93,10,16,20,12,16,20,18,10,11,8,18,17,16,12,19,14,10,12,16,13,12,12,10,9,8,4,13,17,8,16,20,10,11,10,18,19,9,19,14,10,9,16,18,10,9,15,14,20,15,15,10,19,19,7,16,19,7,16,18,10,24,8,18,11,11,10,18,10,18,7,6,17,14,23,10,11,10,13,10,5,10,19,7,12,24,20,19,8,14,10,19,17,0,12,16,10,17,19,20,20,4,14,18,18,18,11,12,5,12,10,17,11,24,14,18,16,4,10,8,19,19,11,5,10,24,20,11,11,22,17,22,10,18,10,8,7,10,10,18,10,20,19,21,9,16,19,6,18,22,10,5,20,18,44,11,18,7,10,14,16,20,10,6,16,14,10,19,8,3,12,3,18,17,16,15,23,4,17,23,14,4,11,2,13,16,17,11,5,18,11,12,34,8,10,13,22,15,10,14,14,8,25,7,13,22,14,8,18,10,12,20,12,4,12,5,11,5,16,17,6,4,24,5,14,10,4,8,13,10,21,18,12,6,21,19,22,17,12,18,8,21,12,31,36,3,18,14,15,11,11,19,16,19,11,12,12,5,6,12,12,18,16,12,2,8,13,17,10,20,7,26,14,24,6,16,18,6,15,10,12,6,4,12,6,5,20,12,14,14,8,8,12,16,12,35,12,26,14,10
94,7,22,8,17,8,8,8,2,1,6,7,6,8,1,9,6,2,5,5,2,16,1,16,2,3,8,2,7,14,11,10,4,17,2,8,8,2,8,3,10,2,4,8,2,4,4,4,8,7,4,1,8,9,5,6,7,14,6,8,2,13,4,7,3,2,9,6,6,7,14,14,6,2,12,2,1,2,2,2,7,2,8,14,5,13,8,8,4,2,2,8,6,12,0,11,2,7,25,14,10,14,4,8,8,7,1,2,11,2,5,8,1,12,4,8,9,10,2,8,8,10,2,7,2,13,8,13,1,11,6,10,2,7,2,11,15,10,4,8,2,8,7,11,2,9,8,11,9,11,4,8,8,6,32,1,7,5,2,3,4,8,2,6,4,6,5,8,3,9,18,14,8,6,11,5,11,11,10,12,10,14,1,10,18,21,6,2,12,7,1,18,38,10,13,5,11,5,2,4,3,5,12,4,4,12,2,8,6,14,2,9,5,8,4,10,1,12,5,23,15,11,14,6,6,10,8,17,2,2,9,8,1,6,11,8,10,6,4,8,5,9,17,36,23,10,8,6,6,6,2,8,10,9,6,1,2,8,8,1,3,8,6,17,11,8,3,6,1,14,4,15,4,13,9,6,13,14,5,6,4,9,9,1,6,9,8,1,5,8,5,8,18,11,18,40,1,14,4,10
95,8,15,3,17,18,6,6,10,10,13,6,12,3,10,10,5,10,6,9,9,19,11,18,12,11,13,11,6,14,1,8,7,16,10,6,8,11,6,11,15,12,8,5,10,8,12,9,6,4,8,11,7,10,13,5,7,20,7,12,12,8,10,12,8,9,15,6,6,6,20,20,7,10,6,10,12,11,11,11,12,12,6,19,6,8,8,6,10,10,12,12,8,16,11,0,10,7,23,24,12,20,12,6,6,12,10,12,16,10,8,4,10,8,12,10,2,13,10,13,6,3,10,12,12,8,6,18,12,10,8,11,11,15,11,17,20,15,8,4,12,6,6,17,12,20,6,18,2,6,7,12,6,6,27,11,6,13,11,12,12,4,10,11,7,5,7,6,9,14,16,19,4,5,1,8,12,16,2,13,3,20,11,16,17,16,7,12,17,7,10,17,30,15,19,6,6,8,12,10,12,12,10,10,7,7,10,9,8,18,10,9,6,13,6,17,12,17,12,18,20,17,8,12,5,15,14,22,10,10,8,6,10,10,13,7,6,5,8,4,12,8,16,30,19,16,6,5,5,6,10,13,1,8,6,11,13,12,10,10,8,6,6,16,16,9,8,12,10,23,10,10,13,10,11,11,24,20,10,14,14,11,14,10,11,15,9,10,6,3,12,14,17,1,15,30,11,10,7,16
96,6,20,9,18,9,10,9,1,2,5,8,8,8,2,11,6,1,5,6,4,16,2,15,2,2,6,4,8,13,10,11,4,17,1,9,10,2,9,4,8,2,6,9,1,4,5,5,9,7,5,1,9,10,3,7,9,14,7,10,2,15,2,8,3,2,8,8,6,8,14,13,7,3,13,1,2,2,3,1,5,1,10,14,4,14,10,10,3,4,2,9,7,10,2,10,0,8,24,15,11,13,5,10,10,8,2,3,9,3,4,7,1,14,5,9,8,10,1,6,9,9,1,5,2,14,9,12,2,12,6,11,1,8,1,9,14,8,4,8,1,10,8,13,2,10,10,11,9,13,4,6,9,8,34,1,8,4,2,4,6,10,1,5,6,6,5,10,2,8,18,12,9,8,10,6,12,9,9,13,9,14,2,8,18,20,7,2,10,8,1,17,37,8,12,4,13,6,2,5,4,4,15,3,4,13,4,8,7,12,3,11,4,6,4,10,2,12,6,22,13,10,16,6,6,10,7,16,4,1,12,10,2,4,12,10,12,7,3,9,4,10,18,34,24,9,9,6,6,5,1,9,10,10,6,2,3,8,7,2,2,9,7,17,10,7,3,8,1,13,3,16,5,15,8,7,13,13,6,5,4,9,8,2,5,8,10,2,5,8,3,7,17,10,17,40,2,16,4,9
