Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354
175,14,16,26,37,16,28,33,29,17,19,28,36,36,30,22,18,39,34,35,34,12,16,15,20,21,18,10,23,39,8,16,35,14,6,37,18,18,18,28,19,43,34,16,24,36,16,38,16,34,19,18,26,27,17,24,14,25,28,38,32,16,34,2,20,15,18,29,16,16,16,20,26,20,20,34,36,26,20,17,29,15,22,2,39,37,16,18,15,37,35,7,24,33,36,14,22,26,16,38,25,32,22,14,15,16,22,32,15,19,12,38,30,30,44,24,27,16,27,16,21,15,30,16,22,19,16,37,38,25,14,16,20,36,31,28,18,16,25,18,30,14,27,43,34,16,20,16,14,34,27,20,17,18,21,14,25,36,36,15,32,35,30,36,41,17,20,39,24,31,20,22,18,31,11,0,22,16,19,7,16,22,16,23,19,17,20,32,14,29,32,45,19,28,19,19,32,26,16,14,19,22,36,35,36,21,16,19,36,25,30,16,27,36,16,33,15,24,19,26,16,24,18,14,31,24,18,20,27,3,12,16,18,32,36,19,20,6,6,16,17,26,33,40,16,30,23,23,15,14,20,28,17,15,14,22,16,14,20,16,27,8,16,34,36,36,35,16,19,28,46,31,15,18,28,36,36,30,30,28,42,17,14,15,21,30,20,7,12,37,39,17,23,14,25,15,15,20,20,16,22,17,24,32,50,8,15,8,30,24,29,15,24,16,26,17,18,32,28,25,27,17,27,44,16,30,15,23,26,35,18,16,24,20,18,40,16,12,17,8,8,11,15,14,14,15,16,15,16,12,17,17,15,20,20
176,11,8,14,36,12,12,22,14,10,5,13,15,16,7,9,8,26,15,15,12,12,8,16,3,7,5,33,17,18,21,8,36,10,18,15,5,5,6,6,4,31,14,8,10,15,7,15,8,34,4,11,14,15,23,14,9,14,17,16,15,8,34,24,8,8,5,19,6,8,7,3,13,40,18,14,16,14,16,40,17,9,20,22,18,16,8,6,37,16,26,30,14,34,15,8,8,49,6,14,14,16,2,9,8,7,14,32,25,6,12,15,18,18,30,14,15,7,16,6,16,9,20,18,10,5,6,15,13,14,19,8,2,16,18,18,20,9,9,6,11,9,7,30,36,8,4,8,11,11,4,4,6,6,16,9,13,15,22,8,19,16,9,14,17,6,6,18,9,12,4,1,4,11,30,22,0,9,12,28,8,6,8,18,4,18,5,34,10,20,33,30,4,8,4,4,15,10,10,8,22,8,15,14,21,4,7,4,14,15,18,7,15,15,7,10,9,5,4,13,11,10,6,9,20,1,15,18,17,21,19,8,20,15,22,4,16,17,17,8,6,15,14,18,10,7,8,6,8,19,3,7,6,8,9,9,18,10,4,6,17,20,6,36,37,15,14,7,6,19,34,33,8,5,7,14,16,19,20,18,30,6,10,8,4,8,16,16,32,16,15,9,12,9,16,8,9,17,16,17,18,18,19,34,36,16,8,26,19,14,17,8,13,6,15,5,5,22,16,14,16,6,16,30,7,15,8,8,6,15,6,8,9,4,6,18,18,20,18,19,20,12,8,11,9,10,8,8,7,12,7,20,7,6,3
177,4,3,10,40,3,16,18,19,1,4,17,22,23,16,13,3,22,23,22,22,4,2,6,6,11,4,23,8,27,12,3,41,2,19,22,8,4,4,14,8,28,22,7,13,23,4,23,2,37,7,2,11,10,30,9,6,9,14,24,20,4,42,17,4,5,9,15,4,5,4,6,9,35,9,22,22,9,8,30,14,2,12,14,27,22,2,4,29,24,31,22,10,36,24,7,13,41,5,22,10,20,8,4,2,3,7,39,28,8,4,24,23,14,27,9,11,6,11,6,8,1,15,10,5,9,3,23,21,10,10,3,7,24,22,14,10,0,12,4,16,4,14,33,39,3,8,4,3,20,12,5,10,5,8,3,9,24,27,3,16,24,18,22,25,5,5,27,14,17,8,8,8,20,23,16,9,0,4,21,1,11,3,8,7,10,5,39,7,15,39,35,8,14,5,5,20,15,2,3,13,13,23,22,26,8,2,8,23,11,14,4,11,21,6,18,3,11,8,10,2,14,6,3,14,9,7,10,12,13,24,2,11,19,28,8,8,20,21,4,4,10,20,27,1,15,12,10,3,10,6,14,4,5,5,7,10,3,8,5,12,11,3,37,42,22,20,5,10,14,27,37,4,10,16,22,24,14,16,13,25,5,4,3,8,17,7,21,26,23,22,1,7,4,11,2,4,8,8,8,8,10,12,37,42,20,4,17,14,10,12,4,9,4,11,7,4,18,13,10,11,6,11,28,3,20,3,12,13,22,9,5,13,6,7,27,10,12,9,9,11,9,3,2,5,2,5,6,5,4,5,10,4,10,7
178,7,6,6,44,4,19,14,22,3,6,22,26,24,18,16,4,20,25,24,24,8,6,4,8,16,8,20,5,28,11,6,44,6,22,26,12,6,6,17,12,23,25,11,18,26,8,24,6,44,11,2,7,7,33,6,10,6,10,26,22,7,46,21,3,8,13,12,8,8,7,9,6,33,6,24,24,6,5,30,10,6,10,18,28,24,5,8,26,24,33,18,6,40,26,10,16,37,9,24,7,23,10,8,5,6,4,43,33,11,8,26,25,11,23,5,7,9,7,9,6,5,12,7,8,13,6,26,25,7,8,7,9,25,27,10,8,4,17,8,18,8,16,39,45,6,12,8,6,21,16,8,13,9,6,7,6,27,31,7,11,25,19,26,27,8,7,27,17,20,12,11,12,22,19,19,12,4,0,18,4,14,6,7,11,7,7,44,11,11,43,38,11,16,8,8,22,19,4,6,10,16,26,24,29,12,4,11,26,8,11,8,7,25,9,21,7,14,12,6,3,18,9,6,11,11,5,7,8,18,28,6,9,24,30,11,6,23,25,7,8,11,23,29,4,18,17,13,7,8,9,17,8,9,9,9,8,7,11,8,9,13,5,42,48,26,23,8,14,11,25,42,8,12,19,23,27,10,11,10,21,8,8,7,11,18,5,25,23,26,26,4,4,8,7,6,7,6,6,6,6,7,9,42,47,24,7,15,11,6,9,8,5,8,7,10,7,14,9,6,7,10,13,23,7,22,6,17,16,23,12,8,17,9,11,29,7,10,6,12,12,12,6,6,9,5,9,9,8,8,8,8,8,14,9
179,19,22,22,45,17,35,26,37,19,25,36,43,42,34,30,23,32,43,43,42,18,23,14,27,27,24,3,15,49,10,22,41,20,12,41,24,24,24,33,25,35,43,22,30,44,23,44,21,41,25,19,22,23,23,22,22,22,22,44,39,22,41,8,22,23,26,22,22,23,22,28,22,14,14,41,42,21,14,11,21,21,16,6,48,41,22,22,10,42,42,0,23,39,43,21,31,20,23,42,19,36,28,20,22,23,16,39,22,24,18,42,37,24,34,22,22,22,26,22,15,21,24,11,24,26,22,45,41,24,12,22,27,43,39,22,11,21,30,24,37,22,33,53,42,21,28,23,19,41,32,24,24,23,15,20,24,41,42,22,24,42,37,42,45,23,25,46,31,34,26,29,26,39,4,7,28,21,18,0,21,29,22,17,24,11,25,40,20,22,37,50,26,35,26,24,40,32,20,21,12,30,42,43,42,29,21,27,41,24,22,23,23,44,24,40,22,33,26,20,19,32,25,20,24,28,14,12,21,8,20,23,10,36,43,25,13,12,13,23,23,28,41,46,20,36,30,28,22,10,26,33,22,21,21,26,11,20,26,23,21,10,22,40,42,42,41,23,26,22,36,37,21,25,35,40,43,22,23,22,33,24,20,23,27,36,13,14,5,42,44,20,19,22,22,22,22,14,13,13,14,11,16,38,54,16,22,4,24,22,20,20,20,23,22,25,25,25,21,23,23,23,30,36,22,36,22,30,32,42,25,22,30,25,24,46,11,9,12,12,10,18,21,18,22,20,23,21,24,18,23,11,22,27,26
180,4,3,9,40,3,15,17,20,2,4,18,24,22,15,12,3,22,22,22,20,4,3,7,6,12,5,23,8,27,12,3,39,2,20,21,9,4,4,14,8,26,22,7,15,22,4,22,2,39,8,2,10,10,28,9,6,9,14,24,19,4,42,18,4,5,9,14,4,5,4,7,8,34,9,22,21,10,8,32,13,3,12,15,25,23,2,4,29,22,30,20,9,35,22,7,13,42,5,24,10,20,8,5,2,3,7,36,30,8,4,22,24,14,25,9,10,6,10,6,9,2,14,10,6,9,3,22,21,10,10,4,6,23,23,13,10,1,14,5,16,4,14,36,40,3,8,5,3,20,13,5,10,5,8,3,9,24,27,4,14,24,16,21,24,5,5,26,14,16,8,8,9,19,22,16,8,1,4,21,0,11,3,9,8,10,4,38,7,14,37,36,9,14,5,5,18,15,2,3,12,13,22,22,27,8,2,8,22,10,14,5,10,21,6,19,4,11,8,9,2,14,6,3,14,9,7,9,11,14,23,2,12,21,26,8,8,19,21,4,4,10,20,27,1,16,12,10,3,10,6,14,4,6,6,7,10,4,8,5,12,12,3,40,42,21,19,5,11,14,27,40,5,10,15,22,23,14,15,14,24,5,5,4,8,16,8,21,26,22,23,1,7,4,11,2,4,8,8,8,9,10,12,39,42,21,4,17,14,8,12,5,8,4,11,7,4,18,12,9,11,6,11,26,4,20,3,13,13,21,10,5,14,6,8,25,10,12,10,9,12,8,3,3,6,2,6,6,5,4,5,11,5,10,6
181,9,9,20,30,10,5,27,9,11,10,7,15,15,8,2,13,34,14,14,13,11,9,15,7,2,7,33,17,18,20,8,28,9,16,14,4,10,11,6,4,38,14,7,3,15,7,15,9,27,4,12,21,20,19,19,8,20,23,17,11,7,31,23,14,7,3,24,7,7,8,8,20,43,17,14,15,20,15,40,24,9,19,22,19,14,9,7,38,14,21,30,20,26,14,8,2,47,6,15,21,10,6,9,10,9,18,28,18,5,11,15,13,24,38,20,22,6,21,6,17,10,25,19,16,3,10,14,15,20,18,8,8,14,12,25,17,11,3,7,8,8,6,25,31,8,3,7,10,12,5,7,5,6,16,9,19,16,18,8,25,16,9,14,18,6,12,18,4,8,4,7,4,11,30,22,6,11,14,29,11,0,9,19,4,18,11,28,8,26,27,23,4,6,7,6,11,5,11,9,21,2,14,15,16,3,10,4,14,21,24,6,21,14,6,11,8,4,4,20,12,4,6,8,26,6,14,18,21,21,14,9,18,10,16,3,16,17,16,8,7,21,11,18,10,8,2,1,8,18,7,6,7,7,9,15,18,9,4,6,23,20,9,29,33,14,12,6,4,24,39,28,7,4,8,13,16,24,26,24,33,6,9,8,3,8,15,15,34,15,15,11,18,8,21,9,8,16,16,16,16,19,20,28,33,14,8,25,24,18,23,8,19,7,21,5,12,29,23,20,22,6,22,39,8,9,8,2,6,14,5,7,3,6,5,19,18,21,17,17,19,11,8,10,8,10,7,8,7,11,6,19,7,2,8
182,3,1,12,36,4,13,21,18,4,3,16,22,20,14,11,6,24,21,20,19,5,0,8,5,9,3,24,10,26,12,1,37,3,18,21,6,3,3,13,6,28,21,5,12,21,2,22,1,35,5,5,13,13,26,12,4,11,16,23,18,2,38,17,6,2,7,17,2,2,1,6,12,36,10,22,21,12,9,34,16,2,14,16,25,22,2,2,32,20,30,22,12,36,22,4,10,42,3,20,13,18,7,2,1,0,10,36,27,6,5,22,21,17,29,12,13,4,13,3,9,2,16,12,8,7,2,21,20,12,12,1,5,22,20,16,12,3,10,3,14,2,12,34,38,1,6,2,4,18,11,4,7,3,9,2,12,21,25,1,18,22,16,20,23,2,4,25,12,14,6,7,6,17,24,16,8,3,6,22,3,9,0,10,5,11,3,34,5,17,36,33,6,12,4,4,18,13,3,1,14,10,22,21,25,7,2,5,22,13,16,2,13,21,3,17,1,10,6,12,4,12,4,2,16,8,9,11,14,15,23,1,12,17,24,6,9,17,19,1,2,12,18,24,2,15,10,8,1,12,5,13,2,3,3,7,12,2,6,3,15,13,2,35,39,21,19,2,8,16,30,36,2,7,15,20,23,16,17,16,27,3,2,1,6,14,9,19,26,20,21,3,9,2,14,1,2,9,9,10,10,11,14,36,39,18,1,18,17,11,15,2,11,2,13,4,3,20,14,12,13,4,13,30,1,18,1,10,12,20,7,3,11,4,6,25,11,13,11,11,13,6,1,4,3,3,3,4,2,4,2,12,2,8,5
183,11,10,10,46,9,22,10,26,8,13,25,32,32,23,21,10,14,30,31,29,11,10,8,15,20,13,16,2,36,16,10,48,10,27,30,16,13,12,23,16,20,30,14,22,32,12,31,10,47,16,7,10,11,37,11,14,10,6,32,29,12,50,25,10,12,16,7,12,12,12,16,10,25,3,32,32,9,3,22,6,10,3,22,34,30,10,13,20,32,37,17,10,45,32,14,21,32,13,31,4,29,16,13,10,10,4,45,35,15,11,33,30,6,19,10,11,14,13,14,3,10,7,8,14,18,12,32,30,13,11,11,16,31,31,6,6,9,20,12,24,12,23,40,50,10,16,12,10,27,22,14,17,12,2,10,11,32,34,11,8,33,25,32,35,12,13,33,21,24,16,16,17,27,14,23,18,8,7,17,9,19,10,0,14,7,13,46,15,9,44,42,16,23,14,14,28,22,8,11,4,20,30,32,36,18,10,15,33,12,6,12,11,30,14,26,11,21,17,8,8,23,14,10,9,18,6,5,5,21,32,10,6,28,34,16,4,28,30,11,12,18,28,34,8,24,19,18,10,10,14,22,12,13,13,16,8,10,16,13,10,16,12,44,48,32,29,12,17,6,21,46,12,16,23,31,33,6,7,6,17,12,12,11,15,24,3,29,16,32,32,8,8,12,11,10,12,3,4,8,2,8,3,46,50,28,11,16,6,10,5,12,8,12,10,14,13,10,9,11,11,14,19,20,11,26,11,21,21,29,16,13,22,14,16,36,7,12,8,16,17,16,11,10,13,9,13,14,12,12,13,6,12,18,15
184,6,5,16,31,8,9,24,12,8,6,11,19,18,11,6,10,28,18,18,16,7,5,11,3,5,3,28,13,22,16,4,33,6,12,17,2,6,8,9,1,34,18,4,8,19,3,18,5,32,1,9,18,16,22,16,5,15,20,20,15,4,35,20,10,4,3,20,3,4,4,4,15,40,13,18,18,17,12,36,21,5,16,18,21,18,6,3,35,19,23,24,15,31,18,4,6,44,3,18,17,13,3,5,6,4,14,31,22,1,8,18,17,21,34,16,18,3,18,2,13,6,21,14,12,3,6,18,18,17,15,4,4,18,15,20,15,7,6,3,12,5,10,29,34,5,2,4,8,16,8,3,3,2,14,5,15,19,20,4,21,18,12,18,20,2,8,22,7,11,2,4,2,14,26,19,4,7,11,24,8,4,5,14,0,14,7,32,6,22,30,28,2,10,3,3,15,9,7,5,18,6,18,17,21,4,6,1,19,17,20,3,18,18,2,14,4,7,2,16,8,7,2,4,22,4,12,15,18,18,18,5,16,13,20,2,13,13,15,4,3,17,15,22,7,12,6,4,5,14,3,10,3,4,5,11,14,5,2,3,19,15,6,32,36,17,16,3,4,21,34,32,4,3,12,17,20,20,21,21,30,2,5,4,2,11,12,14,30,18,18,7,13,5,17,6,5,12,12,13,13,14,16,31,34,14,4,22,22,15,19,4,16,3,18,2,8,23,19,16,17,2,17,34,4,14,5,6,8,18,3,4,6,3,2,22,15,18,13,14,15,8,5,7,4,6,3,4,3,8,3,15,4,4,4
185,8,11,12,41,7,23,16,25,9,13,24,34,31,26,18,11,21,32,32,31,7,12,4,16,16,14,14,6,37,9,12,42,8,20,31,15,14,13,24,15,26,32,11,20,32,11,34,11,40,15,8,12,12,30,11,10,11,12,33,29,11,43,18,10,11,14,14,12,11,12,16,11,25,4,30,30,11,5,22,12,10,6,15,36,32,12,13,21,32,31,12,11,39,32,10,18,30,12,33,10,25,18,9,10,12,6,38,28,13,7,33,26,13,25,11,12,12,14,12,4,10,14,1,15,15,13,33,31,13,4,10,16,33,28,13,1,9,20,14,27,10,23,40,42,11,17,11,8,30,22,15,13,14,6,10,12,32,31,11,14,32,26,33,35,13,14,35,20,25,14,18,14,28,13,17,18,10,7,11,10,18,11,7,14,0,14,40,10,13,38,41,14,25,15,14,29,21,8,11,3,18,31,30,33,17,11,15,32,13,12,11,12,30,12,28,10,20,14,9,8,19,14,10,14,19,3,3,10,15,24,11,2,28,33,15,4,22,22,12,12,18,28,37,10,24,18,17,11,4,16,23,12,11,10,16,1,10,14,12,11,10,13,40,45,31,30,12,14,13,27,40,11,14,25,32,35,12,14,13,24,14,9,11,16,26,4,22,15,33,33,10,9,10,12,11,10,4,4,2,5,1,7,40,45,22,10,10,14,10,12,10,9,13,12,14,14,16,11,12,12,13,19,26,12,27,10,18,22,32,14,11,20,15,14,34,1,6,1,10,10,9,11,8,10,8,11,10,12,7,12,2,12,16,16
186,6,4,9,39,7,16,18,20,6,1,18,20,19,11,13,4,23,20,20,16,7,3,10,4,12,5,29,13,23,16,3,38,6,19,20,8,2,2,9,8,26,19,8,13,20,4,20,4,39,7,6,10,10,29,9,6,9,14,19,18,4,42,21,4,5,9,14,4,5,4,3,9,39,13,18,20,10,12,37,13,5,17,19,23,20,3,4,34,21,30,26,9,37,19,7,13,45,5,19,10,21,4,5,4,3,10,40,30,8,8,20,23,14,26,9,11,6,11,6,13,4,14,14,5,9,2,20,18,10,15,4,3,19,22,14,15,5,13,5,16,5,12,34,40,4,8,4,7,16,8,5,9,5,13,5,9,19,28,4,16,20,14,19,20,5,2,24,14,16,8,4,9,16,28,20,5,5,7,25,4,11,3,13,7,14,0,38,7,15,40,33,8,13,4,4,19,16,6,4,16,12,19,18,26,8,4,8,18,10,14,5,10,19,6,15,4,10,8,9,6,15,6,5,14,4,12,14,11,18,24,3,15,19,26,8,12,20,21,4,4,10,19,23,5,11,12,11,4,15,4,11,4,5,6,4,14,5,8,5,13,16,2,37,40,19,19,5,11,14,27,38,5,10,11,19,19,13,15,14,25,5,5,4,8,12,12,22,30,19,20,5,7,5,10,4,5,12,12,13,12,14,16,40,42,20,4,22,15,9,13,5,8,4,11,7,1,17,13,10,11,6,10,26,3,20,4,13,11,18,9,5,14,5,8,23,14,16,13,13,16,8,4,7,6,6,6,6,4,7,5,15,4,10,4
187,34,37,47,4,38,22,54,19,41,38,22,19,19,31,26,43,62,20,20,33,34,34,36,35,28,34,41,46,17,30,35,2,39,26,19,29,36,38,33,31,64,20,32,26,20,35,20,37,0,32,42,49,46,17,46,34,47,49,19,19,34,2,33,44,36,30,55,34,35,37,37,48,52,42,32,19,49,45,49,51,36,46,32,17,18,36,34,46,19,9,37,48,2,18,32,25,59,35,34,48,19,35,36,35,36,44,1,18,32,36,19,15,51,66,44,47,34,50,32,45,36,55,39,42,28,39,19,37,48,35,36,34,19,16,51,40,38,26,36,22,36,27,13,3,38,32,33,38,32,33,34,30,35,43,36,46,19,12,37,55,19,26,18,18,32,42,16,25,22,32,35,32,24,39,32,34,39,44,40,38,28,34,46,32,40,38,0,30,51,2,13,30,27,34,36,20,24,38,38,40,25,22,32,12,30,40,32,21,51,52,36,51,20,34,25,34,30,30,46,40,24,34,35,55,34,41,41,51,30,19,38,40,19,12,32,42,26,28,35,34,50,19,17,36,34,27,29,36,34,36,26,36,34,33,42,40,35,32,34,50,30,37,1,4,20,19,33,28,50,66,1,34,30,32,20,34,50,54,52,60,32,34,34,32,33,42,27,42,18,18,38,44,34,49,38,36,45,43,37,42,40,44,1,16,25,35,34,51,45,52,33,46,34,48,33,38,58,51,48,51,32,50,68,37,19,36,26,28,19,30,33,26,35,32,17,37,33,38,30,30,30,36,35,33,38,32,34,33,36,34,40,34,28,35
188,4,4,16,34,6,13,24,16,8,6,15,22,22,16,10,9,29,23,22,22,3,4,6,7,8,5,24,13,27,10,4,33,5,12,22,5,6,7,14,6,32,22,2,10,23,3,24,5,32,6,9,17,16,22,15,1,15,20,24,20,4,35,16,10,2,6,22,3,2,4,7,15,32,11,22,23,16,12,31,20,5,14,14,26,23,6,4,29,24,24,20,16,30,25,1,10,41,3,23,18,18,9,3,6,4,14,32,21,5,4,24,17,21,31,16,16,3,17,4,12,6,20,9,12,7,6,24,22,17,10,4,7,22,19,20,10,7,10,4,17,4,14,32,34,4,8,3,4,20,14,6,4,4,14,4,16,24,23,4,23,23,17,24,26,4,8,26,12,17,5,8,5,20,22,14,10,7,11,20,7,8,5,15,6,10,7,30,0,22,30,33,6,15,6,6,19,13,7,5,12,10,24,24,24,9,6,6,22,17,20,3,18,22,3,19,4,12,5,16,7,11,4,4,21,10,9,10,18,13,18,5,10,17,22,6,12,13,14,4,4,16,20,28,6,17,10,8,4,10,7,15,3,2,2,10,9,4,6,3,18,11,5,33,34,23,21,3,5,21,34,31,3,5,17,22,24,20,22,21,30,5,3,4,8,16,11,13,25,23,23,7,14,3,17,6,4,12,12,8,12,10,15,31,37,14,4,16,20,16,19,3,14,4,18,4,8,23,19,16,17,3,17,34,4,16,4,9,14,22,4,2,11,6,4,26,9,12,9,9,10,3,4,5,2,5,3,2,3,3,3,10,3,7,7
189,18,18,6,53,16,30,9,33,14,16,31,34,32,22,26,12,8,33,33,22,19,16,15,18,27,20,23,8,39,24,17,55,16,32,34,24,16,15,21,23,12,33,22,28,35,19,33,16,51,22,12,5,5,44,6,21,6,6,33,34,17,55,32,11,18,23,6,19,20,18,17,6,34,10,24,34,6,10,31,8,17,11,28,36,35,16,20,28,36,45,23,6,53,33,20,26,41,20,24,5,35,18,18,16,17,8,52,44,23,19,34,36,6,12,6,5,21,6,20,10,15,7,15,10,24,15,35,23,5,18,18,18,34,37,6,14,14,27,19,29,18,26,47,53,17,22,19,18,20,21,18,24,20,9,17,6,34,42,18,1,35,28,34,37,19,14,37,28,31,22,19,23,30,23,29,20,15,11,22,14,26,17,9,22,13,15,51,22,0,51,50,23,27,18,18,34,30,16,16,12,26,31,24,41,21,16,22,33,4,8,20,4,33,20,28,18,24,23,6,14,30,21,17,1,18,13,11,4,28,38,16,13,34,40,24,10,36,36,18,19,9,33,38,16,21,27,24,18,18,18,25,19,19,21,10,14,17,22,20,3,23,16,53,58,34,34,18,26,7,13,56,19,23,22,34,25,6,8,6,10,20,18,18,22,20,10,34,25,34,35,15,8,18,4,17,19,10,11,14,9,15,11,53,58,34,18,23,6,6,6,18,6,19,4,20,15,5,3,6,4,21,11,12,17,32,17,28,25,35,23,20,28,20,22,38,14,19,14,24,23,23,16,17,20,16,20,20,19,18,20,13,18,24,19
190,35,35,47,6,37,22,58,20,38,36,22,18,19,31,25,41,59,19,20,31,35,36,38,34,28,33,42,43,16,32,35,3,38,24,19,29,37,40,33,32,61,20,31,24,19,32,19,37,2,30,41,48,49,15,46,31,49,51,19,20,36,3,34,40,33,28,53,34,34,34,34,45,52,43,30,18,47,45,50,48,37,45,32,16,18,36,35,48,19,8,39,45,2,19,32,26,59,34,33,46,18,34,34,37,35,44,2,16,31,34,19,15,54,64,46,47,32,50,32,44,39,51,39,44,30,36,19,37,48,36,36,36,18,16,50,40,39,24,35,23,34,27,14,4,36,30,33,36,32,32,32,29,33,45,34,49,18,11,35,51,19,24,19,18,32,40,16,24,24,29,36,31,23,39,32,33,39,43,37,37,27,36,44,30,38,40,2,30,51,0,15,31,25,35,33,20,22,37,36,42,25,22,30,12,30,37,30,22,47,53,34,49,20,33,24,36,30,30,47,40,23,33,34,50,34,41,40,50,29,19,37,40,19,12,30,44,25,24,33,34,46,19,17,39,32,25,28,34,34,34,27,34,32,32,41,40,35,30,32,49,30,36,2,5,18,19,33,29,49,63,2,35,29,31,19,33,49,54,54,61,34,34,35,31,34,43,26,42,18,19,40,45,34,49,38,33,44,44,39,45,38,44,2,18,22,34,34,51,44,51,34,47,32,48,30,37,54,50,47,49,33,48,66,35,19,36,24,26,18,30,35,25,33,32,16,38,33,39,28,28,29,36,37,32,35,34,32,35,34,35,39,35,28,34
191,34,31,46,9,35,20,50,16,34,33,17,15,15,28,23,37,57,16,16,30,34,31,38,29,25,30,55,42,13,43,31,12,33,41,16,28,33,34,28,27,62,16,32,22,16,29,16,33,14,27,38,45,45,30,43,32,44,47,15,16,32,12,45,40,30,27,50,30,30,31,30,41,65,41,29,16,45,40,60,48,31,45,46,12,15,33,32,62,15,12,50,45,13,14,30,22,69,31,30,45,15,32,32,32,31,41,14,31,28,34,15,16,50,62,45,46,28,45,30,38,35,48,41,40,25,35,15,33,45,42,33,33,16,14,46,42,34,22,30,19,33,22,0,11,32,27,31,36,31,30,31,28,28,40,31,44,15,10,32,50,15,22,16,13,29,35,12,22,18,27,30,26,20,55,45,30,35,38,50,36,23,33,42,28,41,33,13,33,50,15,0,27,23,32,30,17,21,34,30,44,23,18,29,9,28,34,27,18,43,49,32,44,16,28,21,32,25,27,42,36,22,28,31,46,29,40,40,46,45,33,34,41,16,10,27,41,41,40,31,31,44,16,13,33,28,23,24,31,43,30,23,30,30,31,38,40,32,26,30,48,41,34,14,11,15,16,29,28,50,64,14,31,28,28,16,30,46,49,46,58,29,33,32,28,30,38,39,57,16,15,35,40,33,43,31,32,41,41,40,41,43,45,14,8,37,32,49,46,42,47,31,43,32,47,29,34,50,48,43,46,28,44,60,32,16,31,24,23,16,29,30,22,29,29,13,41,45,39,42,44,34,32,33,33,33,31,32,29,33,29,43,32,27,30
192,7,6,17,32,8,8,26,12,9,8,10,18,18,10,5,11,29,17,18,15,8,6,12,4,4,4,28,14,22,17,6,32,6,14,17,1,7,9,9,1,36,18,4,6,18,4,17,6,30,1,10,18,17,21,16,5,16,21,20,14,5,34,20,12,4,2,22,5,4,5,6,16,40,14,18,18,17,13,37,21,6,17,20,20,18,7,4,33,19,22,25,17,28,18,5,5,44,3,18,18,12,4,6,6,6,15,32,20,2,8,18,15,22,34,16,18,3,18,3,14,8,22,15,13,2,8,17,17,19,15,6,5,18,15,22,15,8,6,4,12,5,9,27,35,6,2,4,8,16,8,4,2,4,14,6,16,18,20,5,23,18,12,18,21,4,10,21,6,11,1,4,1,14,26,19,4,8,11,26,9,4,6,16,2,14,8,30,6,23,31,27,0,9,4,4,15,7,8,6,18,5,18,17,20,3,7,1,18,18,22,4,19,17,3,14,5,6,1,17,9,6,3,6,23,4,13,15,20,18,16,6,16,12,19,0,14,12,14,5,4,17,15,20,8,11,5,3,6,15,4,9,4,4,6,12,15,6,0,4,21,15,6,30,36,17,14,4,3,21,38,31,4,2,10,16,19,21,23,22,34,4,6,5,2,12,12,13,31,17,18,9,15,5,18,7,6,14,12,13,14,14,17,31,34,12,5,22,22,16,21,5,16,4,19,2,9,24,21,18,18,3,19,35,5,11,6,5,8,17,2,4,6,4,2,20,14,16,14,14,16,8,6,8,5,7,4,5,4,8,4,16,4,2,5
