Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232
28,23,13,23,13,40,42,13,10,56,14,18,18,12,29,12,18,18,10,14,14,16,60,7,12,10,20,8,0,42,26,22,17,14,13,9,8,24,9,13,37,20,14,19,10,18,17,20,8,7,14,2,41,28,34,1129,28,12,13,29,20,1307,56,75,31,4,25,10,11,14,19,20,16,19,4,6,12,13,8,16,40,5,6,24,20,13,15,3,15,20,22,13,17,18,20,13,30,16,13,14,25,2,19,10,19,16,7,17,14,7,42,32,12,4,43,42,6,14,16,14,16,27,28,35,16,31,7,11,7,19,13,18,23,24,20,12,6,74,11,22,26,29,18,4,27,17,6,45,60,1,9,30,14,44,20,42,54,18,1,9,13,14,18,4,31,10,26,37,7,56,62,12,21,18,7,13,13,16,31,6,10,16,32,9,24,41,24,50,12,9,24,36,21,12,17,16,30,24,10,26,15,9,5,16,14,16,15,10,15,29,20,28,20,17,16,14,24,38,76,34,21,22,45,60,24,26,58,37,43,24,34,23,23
29,34,29,20,28,26,19,28,30,95,29,60,24,31,18,29,24,25,33,28,56,24,31,49,30,30,33,46,42,0,17,32,24,33,27,31,33,18,34,54,23,21,40,60,33,25,25,21,34,45,29,43,26,14,20,1030,14,50,30,12,22,1393,28,49,12,38,16,31,31,28,22,21,25,22,38,40,28,30,46,28,4,38,45,16,22,29,38,37,35,21,66,30,57,24,20,28,18,58,57,29,18,44,23,36,24,26,34,26,28,48,26,36,30,48,20,31,48,54,26,28,25,54,14,8,26,11,38,38,49,61,52,30,31,18,22,28,45,45,30,20,18,12,37,39,68,57,47,24,29,44,34,30,26,21,60,2,36,24,40,50,57,55,23,43,11,51,15,22,34,31,30,32,19,26,38,31,29,25,32,35,35,26,75,39,17,28,18,38,30,34,19,22,22,31,24,42,13,18,32,18,36,39,42,31,29,31,26,31,27,14,21,13,22,27,38,44,34,24,50,7,31,26,3,30,17,30,32,7,22,30,6,19,22
30,15,12,8,12,26,21,12,14,82,14,41,7,13,19,12,8,10,15,12,40,11,38,32,13,14,14,31,26,17,0,14,8,18,11,16,18,7,17,38,24,8,25,45,16,12,8,6,17,28,12,26,28,4,22,1049,4,37,12,6,5,1351,34,52,6,21,3,16,15,12,10,6,9,5,22,24,13,13,29,10,15,20,26,6,9,14,20,23,17,10,48,12,41,11,4,12,20,40,37,11,1,26,8,21,9,10,17,9,10,30,29,20,13,28,22,34,31,39,9,11,10,41,4,10,10,8,20,21,33,43,38,13,13,8,5,13,29,49,14,4,3,9,19,21,55,44,29,26,38,24,16,22,10,24,46,17,38,12,24,32,36,39,12,29,7,33,15,24,19,34,36,14,8,8,24,14,11,9,19,19,18,10,53,22,9,29,8,42,13,16,4,26,7,13,10,26,6,10,14,9,18,24,24,15,11,14,9,15,10,4,4,4,8,10,24,28,18,27,57,10,14,11,18,36,9,16,35,10,23,14,12,12,12
31,2,12,13,14,28,31,12,17,67,8,33,19,22,14,19,8,20,20,18,33,21,53,23,10,16,2,15,22,32,14,0,19,8,14,15,20,14,16,24,27,12,10,30,13,22,12,11,19,16,15,22,30,18,13,1080,18,26,12,20,12,1312,45,68,21,21,16,18,17,23,10,10,20,11,21,17,10,12,14,20,29,23,17,18,11,9,7,22,7,10,31,12,34,21,12,19,17,32,33,22,15,24,9,12,8,21,22,20,18,18,33,9,16,20,33,30,24,26,20,19,20,25,18,25,20,21,16,12,24,29,28,5,2,15,15,19,16,68,18,16,14,20,6,21,38,32,24,35,54,23,15,10,19,33,30,31,44,23,22,17,32,25,24,25,21,23,17,28,20,49,52,22,12,7,16,8,18,13,8,22,12,7,42,14,15,29,14,37,18,19,14,15,10,15,20,12,19,14,16,14,7,14,18,6,16,7,18,22,13,19,14,19,10,6,8,13,3,30,67,26,1,6,32,53,15,5,49,26,32,3,27,12,10
32,20,7,15,6,36,30,7,8,71,11,34,2,7,27,6,12,3,10,5,31,3,42,25,9,8,17,24,17,24,8,19,0,11,5,9,10,14,10,31,32,16,17,38,8,4,7,14,10,21,4,19,38,11,30,1039,12,30,7,14,7,1321,38,55,13,14,10,8,8,5,16,13,2,12,14,16,9,7,22,2,21,14,20,8,16,9,14,15,12,16,40,8,36,4,9,5,26,32,30,4,8,19,15,14,16,2,12,2,4,23,35,28,7,23,30,40,22,30,2,4,2,30,11,16,2,17,13,14,24,36,30,14,20,16,4,6,21,59,7,5,7,16,14,14,48,36,23,34,46,19,8,30,4,32,38,24,47,4,17,25,30,32,4,21,14,26,22,32,12,42,45,7,16,14,15,10,4,6,26,12,11,12,50,17,16,37,17,48,6,9,12,33,14,6,3,19,13,17,8,16,12,15,17,13,4,11,2,8,6,11,5,11,15,13,16,20,22,33,60,18,18,19,26,41,16,24,44,17,31,20,18,18,20
33,10,6,16,6,30,36,6,10,64,5,26,13,14,18,12,11,13,12,12,25,14,53,17,5,9,5,12,14,33,18,8,11,0,7,8,14,18,8,20,31,14,7,26,6,16,10,14,12,10,8,14,31,22,18,1106,22,19,6,25,14,1298,53,68,23,14,20,9,9,15,12,13,13,14,14,9,6,7,11,13,32,17,10,19,14,5,2,14,2,14,28,6,26,14,14,12,20,25,26,14,19,16,12,4,12,12,14,12,11,13,36,17,8,12,35,32,16,19,12,12,13,22,23,26,13,26,8,4,16,26,20,5,9,17,14,12,10,66,12,16,18,23,3,14,36,26,16,37,59,15,8,18,11,36,28,35,47,15,14,13,25,20,15,17,25,17,20,31,12,50,54,13,15,10,8,4,10,10,16,16,5,8,39,6,19,33,18,41,10,12,16,23,14,8,14,9,22,17,9,19,1,6,11,4,8,5,12,14,8,22,15,22,14,9,5,9,10,31,68,29,7,10,36,55,18,12,53,28,36,10,30,16,14
34,16,2,10,2,29,28,2,4,69,6,30,6,8,22,5,8,8,6,5,28,8,46,21,5,4,12,19,13,27,11,14,5,7,0,5,7,10,6,28,26,12,14,32,4,9,4,9,6,17,2,14,32,14,25,1014,15,25,2,16,7,1317,42,58,18,10,13,4,3,9,12,10,6,7,11,13,4,2,19,7,25,10,16,12,12,5,9,12,7,12,36,3,31,8,8,6,23,29,28,8,11,15,11,10,11,7,8,7,4,21,30,24,2,18,28,34,19,26,6,5,7,29,15,20,7,17,10,9,22,33,26,9,15,12,7,6,18,64,5,10,11,17,9,11,42,32,18,32,50,15,4,24,5,31,34,29,40,9,14,20,26,26,9,18,18,24,18,26,7,45,50,7,10,8,11,6,4,3,22,10,6,7,44,11,12,31,11,44,4,6,10,28,10,2,8,15,15,13,4,12,7,12,13,8,2,7,6,8,1,15,8,15,11,8,12,16,16,30,61,21,13,13,29,45,12,18,43,22,29,16,23,15,15
35,18,4,14,4,32,32,4,2,62,7,27,10,6,22,3,10,9,4,5,22,8,52,16,6,2,12,16,9,31,16,15,9,8,5,0,6,14,2,22,30,12,9,28,3,9,7,11,4,12,5,10,34,20,25,1052,19,21,4,22,11,1297,47,63,21,6,17,2,2,7,13,10,6,10,7,8,6,4,14,6,28,9,11,17,14,6,8,7,8,13,30,4,28,10,12,4,24,23,23,6,16,10,13,6,13,7,6,7,6,16,34,24,3,14,33,39,14,23,7,5,7,24,18,26,7,22,5,6,17,29,23,11,16,15,12,4,13,68,4,14,15,20,10,6,38,28,14,36,55,10,1,26,6,33,30,34,43,9,10,16,22,24,8,12,22,19,19,29,4,50,55,6,13,10,7,7,5,7,23,8,4,9,41,7,16,34,15,46,3,4,14,30,12,3,8,11,19,15,2,15,8,8,9,9,6,8,7,7,5,18,12,19,12,10,9,12,17,32,64,26,15,16,34,52,16,20,50,26,33,18,26,15,16
36,22,9,18,8,36,35,9,4,62,13,26,12,4,27,5,14,10,2,6,22,10,52,14,11,5,18,14,8,33,18,20,10,14,7,6,0,16,5,22,34,19,12,27,8,10,10,17,2,11,6,9,39,21,32,1042,20,19,10,22,13,1280,47,64,24,5,19,4,4,6,19,16,9,14,5,6,11,10,12,8,30,4,10,18,19,11,14,5,14,19,31,10,26,12,13,6,29,23,22,7,18,9,17,10,19,8,1,9,8,14,38,29,6,12,33,43,13,20,9,6,8,24,20,28,9,24,6,9,14,27,22,16,21,19,13,5,12,66,4,16,18,22,16,4,34,26,13,36,54,9,6,32,7,37,28,33,50,11,8,14,21,21,10,12,24,17,26,33,2,50,58,4,18,15,6,13,7,9,30,3,9,14,37,7,19,40,17,53,5,2,16,34,16,6,10,14,22,20,4,19,14,7,7,14,7,13,8,3,8,22,14,22,16,16,14,12,22,37,66,29,20,21,34,54,19,26,50,28,35,24,30,20,22
37,15,11,2,11,21,19,12,13,76,13,43,14,18,13,14,6,18,14,15,39,18,38,29,12,13,13,28,24,18,7,14,14,18,10,14,16,0,15,37,17,3,22,41,14,18,8,4,15,26,11,26,22,5,15,1084,6,36,12,11,8,1332,32,53,11,21,4,14,14,17,4,4,16,4,20,22,12,11,29,16,15,20,25,13,3,12,20,22,16,4,45,11,41,18,6,15,14,38,37,18,7,24,6,20,6,16,18,15,13,29,22,20,12,26,20,26,29,34,16,14,16,39,5,10,16,8,19,20,29,43,36,12,12,2,10,16,28,54,14,10,9,6,18,21,51,42,29,21,38,25,14,15,14,20,43,19,31,17,23,29,35,36,19,28,8,31,9,18,17,35,39,17,2,7,22,14,12,8,14,19,17,9,57,22,3,23,2,35,13,15,2,20,4,12,18,25,6,3,14,2,16,22,22,14,10,13,15,17,9,6,10,7,4,8,22,26,16,20,51,12,13,8,19,37,3,13,34,11,19,11,13,5,6
38,17,5,14,5,31,35,5,2,63,7,25,11,6,23,4,10,10,4,6,22,9,52,15,7,2,13,14,9,34,17,16,10,8,6,2,5,15,0,22,30,13,8,28,3,10,9,12,3,11,6,9,34,20,27,1065,20,20,5,22,12,1388,50,65,23,6,19,2,3,7,14,11,8,12,6,7,6,5,12,8,32,9,10,16,13,6,9,6,9,14,31,5,26,11,13,5,26,24,22,6,16,9,13,5,13,8,6,8,7,15,35,25,4,13,35,39,14,21,8,6,8,22,20,27,8,22,4,5,16,28,20,11,17,16,12,4,11,70,3,15,16,22,11,6,37,25,14,38,57,10,2,26,6,36,28,34,46,10,8,14,21,23,10,12,24,17,20,29,4,49,54,5,14,10,6,8,6,8,23,8,4,9,40,6,16,36,16,46,4,4,16,30,12,4,9,10,21,16,2,16,9,6,8,10,6,8,8,6,7,20,14,20,12,10,9,11,18,30,67,28,16,16,36,54,16,20,48,27,36,18,29,17,18
39,27,26,36,25,50,52,27,22,44,25,9,32,24,36,24,30,29,22,25,6,30,73,6,24,23,23,11,13,54,38,24,31,20,28,22,22,37,22,0,47,34,16,6,23,31,30,34,22,10,28,12,49,40,36,1044,42,2,26,45,32,1347,69,90,44,16,40,24,23,26,33,31,28,33,16,14,24,25,11,28,52,17,11,38,33,24,18,16,22,32,10,27,9,32,32,26,40,7,7,26,36,12,31,18,30,28,20,28,28,8,56,36,24,9,56,50,8,1,30,27,30,30,40,48,30,42,18,17,6,9,2,24,28,37,32,24,10,88,23,36,38,44,21,17,16,9,8,59,74,12,22,34,28,53,8,56,66,32,14,12,7,1,30,10,43,4,39,48,20,72,76,24,36,29,16,22,27,28,32,19,20,28,18,16,39,53,38,60,24,22,36,42,32,25,30,19,41,36,22,38,19,15,14,23,26,25,30,22,29,42,35,40,32,28,19,17,28,50,89,47,26,30,55,71,37,30,69,48,54,27,48,35,31
40,28,24,18,26,4,6,26,29,90,25,55,32,35,13,32,20,34,30,30,50,36,24,43,25,29,25,43,37,23,24,27,32,31,26,30,34,17,30,47,0,16,35,53,26,36,24,18,30,40,29,38,6,21,13,1030,22,47,24,28,26,1404,21,38,28,36,22,30,30,34,16,19,32,20,35,34,24,26,42,34,25,36,39,31,16,24,33,34,28,16,56,25,55,35,24,31,10,49,51,36,24,36,18,33,20,34,36,32,30,41,7,30,29,39,6,9,41,48,32,30,33,52,22,20,32,16,30,34,44,58,47,26,25,16,26,33,39,41,32,27,26,16,31,34,65,52,40,8,28,36,27,26,33,7,58,24,16,34,35,43,48,48,35,39,25,46,10,1,34,24,28,34,18,20,35,26,30,26,26,38,28,22,69,35,15,7,16,18,30,32,20,14,18,28,34,39,19,14,30,16,29,36,35,27,28,25,33,34,25,25,26,26,16,20,34,38,30,3,40,24,25,20,26,25,16,25,24,22,7,25,20,15,16
41,12,10,2,11,19,22,9,14,76,10,36,15,20,10,16,4,19,17,16,33,20,41,29,9,13,11,26,20,21,8,12,16,14,12,12,19,3,13,34,16,0,20,39,12,20,9,2,16,23,14,22,21,8,14,1022,9,33,10,13,10,1358,36,56,13,19,7,14,14,19,2,3,18,4,20,19,9,9,26,18,19,22,23,14,1,9,17,18,12,1,44,9,37,20,8,16,12,34,35,18,8,21,3,16,3,18,20,18,14,26,22,16,13,24,21,26,26,32,17,16,18,36,8,14,18,10,17,16,27,40,33,10,9,4,12,18,25,53,16,12,11,10,14,20,48,37,26,23,41,21,12,13,16,23,41,22,33,20,20,26,32,34,20,24,11,29,7,16,18,38,44,19,2,4,18,10,15,10,11,21,14,6,49,19,4,22,4,35,15,17,4,17,2,12,19,22,8,4,15,4,14,19,20,12,13,10,16,19,11,8,12,9,1,5,19,23,13,19,54,16,11,5,24,39,4,10,40,15,22,8,16,3,4
42,11,13,21,12,38,42,12,10,57,11,25,18,13,23,12,18,18,10,13,23,16,62,15,12,10,10,6,14,40,25,10,17,7,14,9,12,22,8,16,35,20,0,19,9,17,16,20,10,7,13,13,37,27,23,1033,28,16,12,32,19,1286,55,75,30,12,25,10,10,14,18,18,16,20,13,8,12,12,6,16,40,16,8,25,21,12,4,14,8,19,21,13,25,19,20,13,28,22,23,14,25,15,18,4,17,16,13,15,15,10,40,18,11,11,43,39,15,16,16,13,15,15,29,35,16,31,6,4,14,20,20,11,11,23,19,12,8,74,11,21,24,30,6,13,30,26,15,42,61,13,9,20,15,42,20,42,53,18,12,7,22,17,17,15,32,15,26,37,11,58,64,12,21,17,6,10,14,16,17,14,7,14,30,5,23,39,25,49,12,11,22,25,21,11,17,4,29,24,10,24,7,5,9,10,14,11,15,12,14,29,22,28,19,15,2,3,12,39,76,34,10,16,43,62,24,14,59,34,44,13,37,21,19
43,27,31,41,32,56,60,33,30,37,29,14,39,31,43,32,38,38,27,31,12,34,77,13,32,30,29,14,19,60,45,30,38,26,32,28,27,41,28,6,53,39,19,0,28,36,34,39,28,16,31,18,57,45,42,1043,46,8,32,50,40,1299,79,92,51,22,46,27,30,32,38,39,36,38,22,22,30,32,15,34,58,23,18,43,40,32,24,23,27,38,4,32,14,38,40,33,44,12,13,33,41,18,37,24,35,36,26,33,32,13,60,29,31,14,60,60,14,6,35,32,35,24,46,52,33,49,24,23,12,3,8,30,32,44,40,30,15,96,30,43,41,49,24,22,19,14,14,65,82,18,27,30,34,62,2,63,68,35,19,14,12,6,36,16,52,10,46,54,26,80,80,29,42,34,22,30,34,34,28,24,27,35,12,21,43,59,42,65,32,27,42,40,39,30,34,18,48,41,28,45,25,22,19,29,32,29,35,29,34,45,41,46,37,35,20,17,28,55,90,54,29,34,64,79,43,29,77,54,60,31,54,42,40
44,15,3,12,3,30,33,3,4,67,5,27,10,9,20,6,8,8,6,6,24,9,54,16,4,4,11,15,10,33,16,13,8,6,4,3,8,14,3,23,26,12,9,28,0,10,7,10,6,14,4,11,32,19,25,1077,18,22,3,20,11,1393,47,68,20,8,16,4,4,10,11,10,8,10,9,9,3,3,14,8,29,11,11,16,11,4,6,9,6,11,31,3,28,10,11,6,22,24,23,9,15,11,10,6,10,7,9,8,5,16,32,23,2,14,32,35,15,24,6,6,8,24,19,23,8,22,6,6,17,28,23,9,14,15,10,7,13,68,6,12,14,20,9,8,37,28,16,35,54,11,2,23,6,33,31,33,43,9,10,16,24,24,10,14,20,18,18,28,7,51,54,8,13,8,7,5,4,6,21,11,3,7,42,8,14,31,15,44,5,7,14,28,11,2,9,11,19,14,4,14,7,8,9,7,5,6,7,8,5,19,12,20,10,8,8,12,15,29,63,26,12,13,33,51,15,18,48,25,34,16,27,13,15
45,25,10,18,10,40,32,11,8,71,14,34,4,7,29,6,16,2,9,4,33,1,42,25,13,8,21,22,18,25,12,22,4,16,9,9,10,18,10,31,36,20,17,36,10,0,11,18,9,22,7,19,40,13,33,1042,15,30,11,13,10,1290,41,57,13,14,14,8,8,4,21,17,2,15,14,16,12,10,21,2,21,14,19,8,19,14,15,15,16,20,38,11,36,2,12,5,31,31,32,4,11,20,19,15,19,2,11,2,5,23,39,32,7,22,31,45,23,30,3,4,2,32,13,16,2,19,13,14,24,36,31,17,24,21,8,6,21,60,7,8,9,19,17,15,47,34,23,37,46,18,9,34,4,36,38,24,51,1,18,24,31,31,1,20,14,26,26,36,11,43,44,6,18,17,15,14,5,10,30,12,10,15,50,16,21,43,20,54,6,9,16,37,18,7,2,20,16,21,8,20,16,16,16,17,8,16,3,7,9,12,8,11,18,16,16,20,26,36,67,17,22,22,26,42,19,28,48,18,34,24,19,23,24
46,14,4,8,4,28,26,4,7,76,6,36,6,10,19,7,6,10,8,7,30,10,44,22,5,6,10,22,17,25,8,12,7,10,4,7,10,8,9,30,24,9,16,34,7,11,0,7,9,20,4,18,29,12,24,1050,13,28,4,15,4,1341,42,56,15,14,10,7,6,11,10,7,8,6,13,15,5,4,21,8,23,13,18,9,10,5,12,14,9,10,40,4,33,10,4,7,22,33,31,10,8,17,9,14,10,8,10,8,6,23,28,22,6,21,26,32,23,30,8,7,8,30,12,17,9,15,12,12,24,38,30,8,13,10,4,8,21,58,7,6,8,13,11,14,45,34,23,28,47,18,8,22,7,26,35,26,37,11,16,23,31,30,11,20,14,25,16,25,10,40,45,9,8,7,14,6,6,1,21,12,10,6,47,15,10,31,10,41,6,8,7,26,8,5,10,19,12,11,7,10,10,16,16,7,4,6,8,10,2,12,5,12,9,7,15,20,15,28,59,18,11,12,26,45,10,17,41,19,26,15,20,12,14
47,12,8,2,9,20,21,8,12,78,10,39,14,17,13,14,3,17,14,15,33,17,42,27,9,12,10,26,20,21,6,11,14,14,9,11,17,4,12,34,18,2,20,39,10,18,7,0,14,24,12,20,23,8,16,1015,8,31,8,11,8,1292,36,52,10,17,6,12,12,18,3,1,16,2,16,19,9,8,26,15,20,20,22,13,2,8,16,17,13,3,41,8,39,18,6,15,14,36,33,18,6,22,2,18,3,15,17,15,13,27,22,16,11,25,21,27,25,32,15,14,16,33,8,14,15,10,16,17,28,38,32,9,9,4,10,15,23,54,14,11,8,10,15,18,47,39,24,25,42,21,11,14,14,24,42,22,32,19,20,26,33,33,18,23,11,29,10,18,14,40,44,16,2,4,19,10,13,8,13,19,13,6,50,18,5,24,4,34,13,15,4,19,1,11,17,23,9,4,12,5,14,19,20,11,11,10,15,16,9,8,9,9,2,5,19,22,13,21,54,15,10,5,23,39,5,10,38,16,23,8,15,5,6
48,21,7,14,6,36,32,7,2,68,11,27,11,4,27,4,13,10,1,6,23,9,53,16,9,3,16,14,8,34,17,19,10,12,6,4,2,15,3,22,30,16,10,28,6,9,9,14,0,11,6,10,35,20,30,1046,20,20,8,22,12,1262,48,66,23,5,17,2,3,6,17,13,8,12,5,7,9,8,13,7,30,6,10,18,16,10,12,6,12,17,30,8,26,11,13,5,28,22,21,6,16,10,15,7,16,8,4,8,7,15,35,28,4,13,35,41,14,22,8,6,7,22,20,26,8,22,4,7,15,28,21,14,19,16,12,4,12,66,3,14,16,22,13,5,36,25,14,35,54,10,4,28,6,35,27,33,46,10,9,15,22,22,10,12,22,19,22,32,2,52,52,3,15,13,6,10,6,8,26,5,7,12,40,6,17,39,16,51,4,1,16,32,15,4,9,12,20,17,2,17,12,7,8,13,7,11,8,3,6,21,14,21,15,13,12,11,21,34,69,27,17,18,36,50,16,24,48,28,36,21,27,19,20
49,18,16,26,16,40,46,15,14,52,15,18,23,15,26,16,21,20,12,18,16,20,64,8,14,13,14,3,7,45,28,16,21,10,17,12,11,26,11,10,40,23,7,16,14,22,20,24,11,0,17,7,41,32,28,1055,32,10,16,33,23,1352,62,77,34,6,28,13,14,16,22,22,18,23,6,5,16,16,2,18,43,8,2,28,22,14,9,6,12,23,19,15,18,22,24,16,28,16,17,17,28,8,21,7,21,20,10,19,18,4,45,26,14,4,44,42,8,11,19,16,19,20,32,39,19,34,8,7,8,17,12,15,18,27,24,16,1,78,14,25,28,34,11,7,26,19,8,47,69,7,12,27,17,46,18,44,53,20,6,3,16,10,21,8,33,8,29,39,10,60,69,15,24,20,6,14,17,19,24,9,11,18,29,6,28,42,29,53,15,11,26,31,24,15,20,10,30,26,14,27,10,6,4,12,18,15,20,13,17,30,24,32,24,19,10,7,19,41,82,40,15,18,46,67,27,20,64,39,44,18,38,24,23
50,17,4,11,3,31,29,4,4,70,7,30,6,6,24,3,10,6,5,3,27,6,47,20,6,4,14,19,14,29,12,15,4,8,2,5,6,11,6,28,29,14,13,31,4,7,4,12,6,17,0,15,35,14,25,1079,15,24,5,16,7,1348,42,62,17,11,12,4,3,6,13,11,5,10,11,12,6,4,18,5,24,10,15,12,13,6,9,11,9,14,34,5,32,6,8,4,26,30,26,6,12,15,12,10,14,5,7,5,2,19,34,24,2,18,28,38,20,28,4,3,5,29,15,20,5,17,10,10,21,34,26,11,18,13,7,4,17,64,3,9,11,16,10,10,40,32,19,32,49,15,5,26,3,28,33,29,43,7,14,20,28,27,7,18,17,22,20,28,8,45,48,5,12,10,11,8,2,4,24,9,6,10,46,12,14,36,13,44,2,5,10,29,12,2,6,15,15,14,4,14,9,12,13,10,1,9,4,6,3,15,8,15,13,10,12,15,18,31,59,22,15,16,31,47,13,21,46,22,28,19,22,16,17
51,25,14,23,14,37,44,13,12,58,14,16,20,12,29,13,18,18,10,14,14,18,63,6,14,12,19,8,2,43,26,22,19,14,14,10,9,26,9,12,38,22,13,18,11,19,18,20,10,7,15,0,41,29,33,1125,31,11,14,32,20,1379,58,78,30,5,27,11,12,15,20,22,18,21,4,6,14,14,8,17,38,6,6,27,21,13,15,4,16,21,22,13,18,20,22,14,30,14,13,16,26,2,20,12,20,17,8,17,16,6,42,32,12,4,43,43,5,12,16,15,17,25,30,35,16,31,7,12,7,18,12,18,24,25,20,13,7,77,12,23,24,30,17,4,28,17,5,45,62,1,10,32,15,42,19,44,51,19,2,9,12,13,18,3,30,8,28,39,8,57,64,13,23,17,7,14,16,16,31,7,11,17,30,10,26,40,26,52,14,10,23,37,22,14,18,16,28,24,11,24,15,9,5,16,16,15,18,11,16,30,23,30,22,18,15,13,26,42,77,35,22,22,43,62,25,26,58,38,43,25,36,22,25
52,30,29,23,31,2,8,28,37,96,29,58,36,40,16,37,24,41,36,38,54,39,24,46,27,35,29,44,41,26,28,30,38,31,32,34,39,22,34,49,6,21,37,57,32,40,29,23,35,41,35,41,0,26,16,1003,27,51,31,32,32,1308,19,36,32,40,27,34,34,41,21,23,38,26,40,39,28,31,43,38,32,42,40,35,20,28,36,39,30,20,61,30,58,39,29,37,12,53,53,40,29,42,21,36,21,37,39,37,36,44,4,34,32,43,8,4,43,50,39,36,40,54,28,24,39,21,33,33,44,58,52,28,26,20,32,37,42,37,38,33,30,20,33,38,64,54,42,6,24,40,34,30,35,6,61,30,14,41,40,46,50,50,39,44,30,46,14,5,38,20,25,39,23,24,36,27,34,30,29,41,30,26,69,36,20,1,20,13,35,36,24,16,22,34,40,42,25,19,36,21,30,38,38,28,34,28,37,39,30,29,32,30,22,25,36,41,31,2,36,29,28,24,28,22,20,29,20,27,5,26,25,18,19
53,18,16,6,15,25,20,16,18,81,18,45,9,18,18,15,12,12,20,14,43,12,32,36,17,19,18,35,28,14,4,18,11,22,14,20,21,5,20,40,21,8,27,45,19,13,12,8,20,32,14,29,26,0,20,1044,2,38,16,6,9,1310,30,49,6,25,2,19,18,15,9,9,12,8,25,28,16,16,34,13,12,24,28,9,8,16,24,24,20,8,52,15,46,12,8,14,19,45,40,14,4,28,10,24,11,13,20,13,14,36,25,23,17,32,20,31,35,43,12,15,13,40,1,6,13,7,24,23,36,48,39,16,16,7,8,16,32,48,17,6,4,7,22,24,58,44,34,25,35,29,18,20,14,22,48,14,36,13,29,34,40,41,13,31,3,36,14,22,22,32,33,18,6,12,25,17,15,12,18,24,20,14,56,26,8,30,6,42,16,20,5,24,8,16,13,30,4,8,19,7,20,27,27,18,14,16,13,18,13,2,7,2,9,12,27,31,20,26,52,8,18,12,15,34,8,17,33,7,22,16,8,10,11
54,14,22,14,24,15,18,22,27,78,20,44,28,32,3,28,17,32,28,29,42,31,40,36,19,27,13,28,34,20,22,13,30,18,25,25,32,15,27,36,13,14,23,42,25,33,24,16,30,28,25,33,16,20,0,1045,18,36,23,27,22,1402,32,54,26,31,20,28,26,32,12,16,32,18,32,27,20,22,26,32,22,33,27,29,13,20,18,33,17,12,44,21,44,31,22,31,4,42,42,32,21,33,14,23,13,32,33,29,28,29,20,18,26,29,20,16,35,38,30,30,30,37,20,16,31,13,26,21,33,44,36,16,12,14,26,31,28,52,29,26,25,14,17,31,54,42,33,20,38,33,27,13,30,21,41,20,28,34,31,30,41,37,34,34,23,34,6,15,31,35,40,30,15,17,25,19,28,24,13,34,22,17,55,24,13,16,14,25,28,29,18,4,16,26,32,26,16,12,28,14,18,25,30,16,27,18,30,32,25,22,24,21,14,16,20,26,15,17,53,22,14,11,22,39,13,12,36,20,20,10,18,10,10
55,1044,1072,1065,1108,1028,1075,1091,1118,1059,1072,1066,1121,1086,1074,1061,1093,1040,1045,1031,1102,1100,986,1113,1087,1024,1009,1026,1129,1030,1049,1080,1039,1106,1014,1052,1042,1084,1065,1044,1030,1022,1033,1043,1077,1042,1050,1015,1046,1055,1079,1125,1003,1044,1045,0,1110,1059,1030,1075,1038,2276,1078,968,1084,1094,1073,1121,1086,1034,1094,1084,1037,1061,1074,1023,1064,1068,1050,1034,1078,1035,1091,1053,1108,1054,1108,1024,1088,1096,1065,1078,1043,1030,1056,1019,992,1124,1133,1066,1035,1102,1035,1068,1056,1054,1056,1029,1105,1047,988,1076,1067,1066,1000,1037,1058,1048,1062,1036,1105,1021,1059,1094,1041,1070,1046,1031,1118,1056,1101,1060,1007,1100,1085,1062,1074,975,1060,1092,1114,1100,1048,1123,1102,1072,1080,1058,1084,1075,1083,1084,1099,1020,1098,1046,976,1124,1110,1111,1064,1097,1064,1103,1074,1114,1049,1060,1103,1066,1062,1041,1062,1018,1063,1062,1106,1075,1088,1126,1037,1011,1030,1097,1006,1018,1018,1072,1118,1120,1098,1050,1026,1085,1075,1090,1101,1045,1105,1042,1104,1022,1040,1113,1016,1021,1078,1111,1028,1092,1062,1032,1016,1032,1064,1092,1039,1034,1022,1086,1014,1028,1036,1027,1090,1098,1071,1103,1070,1055,1110,1045,1074
