Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334
153,10,7,16,8,12,18,3,4,9,15,14,14,7,15,6,5,10,7,8,7,9,10,20,5,21,9,4,7,16,12,6,6,15,4,13,16,13,2,14,12,8,16,11,13,11,7,8,6,8,8,2,8,6,18,7,8,3,4,11,8,14,8,12,16,14,8,10,13,18,12,3,16,6,11,3,6,11,4,13,15,10,16,4,8,8,7,6,19,15,9,6,16,3,13,15,7,8,8,11,10,5,9,7,4,6,15,8,8,12,16,17,10,19,4,14,3,8,13,9,1,6,6,14,18,11,22,10,10,7,8,7,4,6,20,3,4,8,22,10,8,5,4,22,7,4,10,8,14,16,13,6,11,0,6,9,3,8,11,9,8,8,12,10,10,6,12,14,14,18,6,11,10,3,7,20,4,8,18,3,3,16,8,10,8,13,10,13,12,10,22,18,2,8,6,16,6,12,13,8,14,15,18,15,16,7,14,5,14,10,7,6,14,7,6,11,16,6,15,5,17,11,12,16,11,6,13,16,10,16,3,12,5,19,16,12,13,23,9,10,7,11,8,14,15,14,15,6,9,6,13,14,16,10,16,10,14,11,8,3,14,13,13,5,2,2,6,14,14,6,14,8,9,15,6,14,4,4,14,11,14,15,18,6,18,12,14,7,10,6,17,15,11,7,11,12,7,19,3,2,15,8,3,12,15,6,14,11,7,7,7,7,4,17,17,16,8,20,8,4,12,8,8,8,7,12,9,14,12,17,2,8,11,17,12
154,6,2,21,5,15,22,4,6,8,20,17,19,11,8,2,9,13,2,4,5,5,6,13,11,25,13,6,1,19,15,2,10,19,6,8,19,17,6,18,15,4,10,16,17,7,13,3,9,3,12,8,4,4,22,2,4,10,3,5,11,18,11,9,21,17,12,14,16,22,18,7,19,8,14,10,8,16,6,10,20,4,10,6,4,4,6,2,13,12,3,11,20,8,16,20,7,12,4,5,4,2,5,7,6,7,12,11,5,15,12,21,14,16,6,18,7,2,6,12,7,4,5,17,13,14,24,14,13,7,4,2,7,12,24,4,6,12,25,6,12,9,6,24,2,7,13,15,11,19,16,3,14,6,0,13,8,4,14,13,12,5,8,6,16,2,16,19,18,22,4,4,4,9,12,23,6,7,22,10,7,21,5,4,5,16,14,16,16,6,27,12,8,7,4,19,8,15,17,6,17,19,11,9,12,5,16,2,10,4,10,10,19,13,12,14,19,10,18,9,20,14,8,19,14,6,16,10,6,20,8,16,9,14,13,9,17,26,5,15,3,7,4,8,18,17,17,7,3,11,16,10,20,14,20,15,18,14,12,4,11,10,16,2,8,5,10,10,18,10,19,7,7,12,7,18,6,3,10,14,10,12,21,11,22,18,18,3,15,12,21,19,8,10,15,15,3,12,6,7,19,12,5,16,18,7,10,15,10,1,2,11,6,12,20,12,4,24,4,3,6,4,4,4,4,17,12,17,6,13,6,12,17,22,18
155,18,15,15,18,9,12,10,7,17,11,10,5,5,14,11,9,3,15,9,8,18,19,17,13,15,11,8,12,7,12,12,9,13,7,20,10,19,8,15,12,9,23,6,13,19,16,15,8,10,10,11,8,16,14,15,17,11,13,16,11,14,4,22,8,6,8,10,4,8,8,8,7,5,8,11,6,6,8,22,14,14,8,7,9,9,8,11,19,24,11,14,11,12,4,7,16,8,9,18,14,13,17,6,8,6,24,7,9,12,24,14,10,27,13,7,10,14,10,12,9,10,15,5,26,10,14,10,10,7,9,14,8,13,16,10,8,12,14,19,10,9,8,22,15,6,9,16,22,10,5,10,16,9,13,0,12,9,8,14,9,17,21,18,18,12,11,23,16,21,14,14,9,11,6,11,8,6,12,12,12,11,8,15,16,4,9,18,18,19,17,26,10,6,10,6,5,12,5,16,18,13,22,19,25,16,8,13,21,14,10,9,6,15,14,9,7,6,18,4,15,8,22,11,2,7,7,9,19,9,12,16,11,16,24,22,5,24,18,4,15,20,9,8,6,5,15,6,15,12,6,22,11,2,8,4,5,2,8,10,23,23,4,13,10,10,8,23,5,8,13,17,18,23,6,5,13,11,22,4,23,24,9,13,15,20,16,15,2,14,8,6,20,4,2,6,10,18,7,11,6,8,8,13,13,6,22,8,11,13,14,6,7,20,8,24,9,17,18,10,12,18,16,16,16,16,15,20,13,26,8,9,20,14,18
156,10,9,19,7,14,20,4,6,6,18,16,16,10,15,7,8,12,9,9,9,6,7,20,4,24,12,5,9,18,14,7,9,17,5,14,18,16,5,17,15,9,18,14,17,10,6,9,8,10,10,1,9,4,21,9,6,5,5,13,10,17,10,10,19,16,11,13,15,20,16,6,18,8,14,4,8,14,5,11,18,11,17,5,9,10,8,8,20,14,11,4,18,1,14,17,5,11,9,13,12,6,10,8,5,8,14,10,9,14,15,20,12,17,2,16,5,8,14,12,3,7,4,17,15,12,24,13,12,8,9,9,6,4,22,4,5,11,25,12,11,8,5,24,9,6,13,8,11,18,14,7,13,3,8,12,0,9,13,12,11,6,9,11,13,7,15,15,17,21,4,13,11,5,10,22,6,10,22,3,1,19,9,11,9,15,13,15,15,11,24,15,4,10,8,18,8,14,16,5,16,17,20,17,16,4,16,6,13,12,10,9,17,6,5,14,19,8,18,8,18,13,12,19,12,8,15,19,7,18,1,16,7,21,14,10,16,24,8,14,8,11,10,16,18,16,16,8,10,8,16,16,19,14,20,13,16,13,12,4,12,13,15,6,2,3,9,13,16,9,17,6,6,14,8,16,2,5,14,13,12,15,21,9,20,15,17,8,13,4,20,17,8,9,14,14,8,21,5,2,16,12,4,15,18,8,16,14,10,8,8,10,6,18,19,13,9,23,5,5,14,5,6,6,5,16,12,16,12,14,4,10,13,19,14
157,10,6,15,9,10,19,5,4,9,16,12,14,8,7,3,8,9,6,0,1,9,10,12,12,22,10,4,4,15,11,3,8,15,5,13,15,18,7,14,11,0,14,11,14,11,15,7,8,2,10,9,0,7,18,6,9,10,4,8,10,15,7,13,16,14,8,10,12,16,13,7,15,4,11,11,3,11,4,14,15,6,9,4,0,0,2,3,12,15,4,13,15,10,12,14,8,8,0,8,6,4,10,3,4,3,16,7,1,11,16,16,10,21,8,13,8,6,6,10,8,2,7,14,18,10,21,10,9,2,1,6,8,12,18,5,4,12,21,11,9,8,4,20,6,4,10,16,14,15,13,2,14,8,4,9,9,0,10,14,8,9,12,11,18,3,12,22,15,19,7,5,2,11,6,20,4,3,18,10,8,16,0,6,9,13,10,18,17,10,22,16,9,2,2,14,4,12,13,8,17,14,13,11,18,8,12,4,13,6,10,8,14,14,14,11,16,6,19,5,15,10,12,15,10,2,13,10,10,15,10,16,10,12,17,13,12,24,9,10,7,12,1,6,14,13,14,3,6,12,12,15,15,10,16,10,13,10,8,5,15,13,12,4,9,6,7,15,14,8,14,10,9,16,3,14,8,4,14,10,15,15,17,12,18,20,16,7,10,13,16,14,12,6,11,11,2,11,5,8,14,8,6,12,14,3,14,11,10,4,6,7,4,12,16,17,1,20,8,4,4,9,8,8,8,16,14,19,5,17,7,8,20,17,19
158,20,17,7,19,2,8,12,9,19,6,2,7,4,14,12,6,5,16,10,10,19,19,18,11,11,3,9,14,5,4,13,5,5,9,23,6,12,9,8,5,10,25,2,7,21,8,17,5,12,4,13,11,16,8,16,19,9,15,18,4,8,4,22,6,5,3,2,4,7,3,8,5,7,2,11,8,2,10,25,7,16,15,8,10,10,9,12,20,25,13,12,5,14,5,5,18,2,11,18,16,14,18,8,9,8,26,4,10,5,27,7,3,28,14,3,9,16,12,4,10,12,16,4,27,2,11,3,2,8,10,16,8,13,9,11,9,5,12,21,3,6,10,14,17,8,2,9,25,5,12,12,9,11,14,8,13,10,0,7,3,19,22,21,10,13,5,14,9,13,16,15,11,9,4,9,9,8,8,10,13,6,10,16,18,10,2,10,11,19,12,27,10,8,11,5,6,5,10,18,11,6,22,20,28,17,3,14,24,15,4,5,4,16,10,2,6,5,12,6,8,2,22,6,7,9,2,16,20,5,13,10,6,18,26,24,11,18,18,4,16,22,11,12,7,6,8,7,16,5,2,25,6,6,7,4,4,7,2,12,24,23,4,14,11,11,5,24,6,5,6,20,19,27,8,3,14,12,23,3,25,26,8,6,8,12,9,16,7,12,6,8,22,4,6,2,12,20,9,13,5,2,10,5,7,8,24,1,4,15,16,4,9,22,7,26,10,10,19,12,13,19,19,17,17,9,7,12,14,28,10,3,13,6,12
159,19,15,7,18,6,10,10,10,19,6,6,14,10,20,13,7,12,14,13,13,17,20,26,10,13,4,10,13,11,3,12,6,6,10,22,7,5,8,6,3,14,22,10,5,20,7,15,6,16,4,11,14,16,9,15,17,8,13,17,4,6,10,21,8,13,6,6,12,12,7,7,9,12,6,9,12,9,10,22,6,17,22,10,14,14,12,13,25,25,15,11,7,12,12,10,16,7,14,18,16,13,18,12,10,12,24,7,14,3,24,8,5,30,13,8,7,14,20,4,9,12,15,11,26,6,13,5,6,13,14,14,7,12,10,10,10,3,13,20,5,6,10,12,15,10,5,4,23,7,19,12,2,9,13,14,12,14,7,0,6,18,20,20,4,12,3,8,5,9,14,16,16,8,9,10,11,16,9,10,12,8,13,15,17,16,6,4,4,19,14,26,8,16,12,10,13,3,17,16,4,6,24,20,26,16,7,12,23,17,4,6,10,15,8,6,14,9,6,11,7,6,21,7,14,12,8,24,20,7,12,4,5,24,26,21,18,14,18,12,16,20,14,20,13,13,6,12,16,4,9,23,7,14,14,12,10,14,7,9,22,23,11,13,11,10,7,24,13,7,6,18,18,24,13,10,13,11,23,11,22,24,14,4,9,5,5,16,14,10,7,16,20,10,13,10,14,26,10,12,12,8,9,3,6,12,22,7,4,12,14,9,11,24,15,26,13,11,16,10,18,17,17,17,16,4,0,5,18,26,8,6,6,8,5
160,17,13,9,16,4,11,8,6,16,9,5,8,4,14,9,3,6,13,8,8,15,17,19,8,14,2,6,11,8,4,9,2,7,6,20,8,11,6,7,5,8,21,4,6,18,7,14,2,9,2,9,8,14,11,14,16,6,12,14,2,7,4,20,9,6,0,3,6,10,6,5,8,6,4,7,6,4,6,21,8,13,16,5,8,8,6,9,19,22,10,9,8,10,6,8,14,1,8,16,13,11,16,7,6,6,23,2,8,4,24,10,2,26,12,6,5,13,13,3,8,8,14,7,24,3,14,3,2,7,8,12,4,9,12,8,6,4,15,18,2,3,6,14,14,5,3,9,21,8,13,9,7,8,12,9,11,8,3,6,0,16,18,18,9,10,5,13,8,12,14,12,10,6,3,12,6,9,11,8,10,9,8,13,16,11,3,10,10,18,15,24,7,9,9,8,7,5,12,15,10,7,20,18,24,14,6,12,20,13,2,2,7,13,6,4,9,2,11,5,9,3,19,9,8,6,5,18,18,8,11,8,4,20,25,21,12,16,16,5,14,18,8,14,8,7,7,6,14,4,5,21,9,7,10,5,7,8,1,8,21,22,6,11,8,8,2,22,7,2,8,16,16,24,7,6,12,9,20,4,22,23,11,4,11,11,8,14,8,9,9,10,18,5,8,4,8,18,6,10,7,2,7,5,8,6,20,4,3,12,13,3,6,18,10,24,8,13,15,10,12,15,16,15,15,8,6,10,12,25,6,1,12,9,11
161,5,3,24,1,20,25,8,10,6,23,21,23,16,9,7,14,17,3,9,9,1,2,14,10,29,17,10,6,24,20,6,14,23,11,9,24,22,11,22,20,9,11,20,22,3,12,3,15,8,17,7,9,2,25,3,2,10,5,6,16,23,16,4,24,22,15,18,20,26,20,12,23,13,20,8,12,20,10,6,22,6,13,11,9,9,11,6,14,9,6,10,24,7,20,22,5,16,9,6,6,5,4,12,10,12,8,15,9,21,10,26,17,12,5,22,10,3,8,18,9,8,3,23,10,18,30,19,17,11,9,4,12,10,29,8,10,16,29,6,16,13,10,30,3,12,19,14,6,24,20,8,20,8,5,17,6,9,19,18,16,0,3,5,18,6,20,19,22,27,3,6,8,11,16,28,10,11,26,8,6,25,9,5,3,21,19,21,20,5,30,8,10,11,8,24,12,20,22,5,22,22,13,10,10,3,21,5,6,6,15,14,23,12,10,20,23,14,23,14,26,18,6,25,19,10,21,13,2,23,7,22,13,14,8,4,22,30,2,19,2,4,8,9,22,22,24,12,5,14,20,10,23,19,26,19,23,19,18,8,6,7,20,5,8,8,14,7,23,15,24,5,6,8,11,22,5,7,8,18,6,8,27,14,25,20,22,2,18,10,24,23,3,15,18,19,8,14,10,6,23,17,9,20,22,12,10,20,14,5,3,16,11,13,25,8,8,29,2,8,7,1,1,1,2,21,17,22,7,8,10,16,19,24,19
162,8,6,27,3,22,28,11,12,3,27,25,24,19,12,9,16,20,6,12,12,3,2,17,11,32,20,13,9,26,23,10,16,27,13,11,28,24,14,26,24,12,14,22,24,6,14,6,17,10,20,9,12,5,30,6,4,13,8,10,20,25,19,7,28,24,19,21,24,28,25,15,26,16,21,11,15,23,13,7,25,8,17,14,11,12,14,9,17,11,9,10,26,9,24,26,4,20,12,9,9,8,7,14,13,14,11,19,12,22,13,28,21,9,8,24,14,6,11,21,11,10,6,24,9,22,34,20,22,14,12,6,15,10,30,11,13,19,33,8,19,17,13,32,6,14,21,17,7,26,23,10,22,12,8,21,9,12,22,20,18,3,0,8,21,10,23,23,26,30,6,10,11,14,18,32,13,14,30,11,8,26,12,8,6,23,21,23,22,8,35,6,13,14,11,25,15,23,24,4,25,26,16,14,13,5,24,8,8,8,18,17,26,8,13,23,28,17,26,16,28,21,9,27,21,14,22,16,2,28,9,23,15,18,10,6,24,34,5,22,5,7,11,12,27,24,25,15,8,17,22,12,27,21,28,22,24,21,20,11,4,10,24,8,11,11,17,9,24,18,26,3,3,5,14,25,8,10,11,21,10,11,28,16,29,22,25,5,20,10,26,25,2,18,21,23,10,17,13,9,26,19,13,24,25,14,12,22,19,8,6,18,14,16,29,10,12,32,4,10,10,4,4,4,5,23,20,24,10,11,12,19,21,28,23
163,1,5,27,4,21,28,10,12,10,25,22,23,18,6,9,16,20,5,11,11,4,6,10,13,32,20,12,7,25,22,8,16,24,12,4,25,22,12,25,22,11,7,21,24,2,17,4,16,9,19,11,11,7,27,5,6,12,7,3,18,24,18,2,27,25,17,20,22,27,23,13,24,14,21,12,14,22,11,4,26,6,16,13,11,11,13,9,9,5,8,14,26,11,22,24,10,19,11,3,5,7,2,13,12,13,6,18,11,21,6,26,21,10,9,24,12,5,8,20,11,10,8,25,8,21,30,20,19,13,10,5,14,14,29,10,12,19,32,1,18,16,12,32,5,13,20,18,4,26,22,9,20,10,6,18,11,11,21,20,18,5,8,0,20,8,22,24,25,28,8,6,11,12,17,31,12,14,28,12,10,27,11,5,2,22,20,22,22,1,31,7,12,13,10,26,15,23,24,9,24,26,9,6,7,8,23,7,3,5,17,16,25,16,15,20,27,16,25,16,26,20,2,25,21,12,24,12,6,24,12,23,14,11,6,3,24,31,3,21,4,1,11,12,26,23,24,13,5,16,22,5,25,20,27,22,25,20,18,10,4,3,23,7,11,10,17,4,23,16,26,10,11,6,14,25,9,8,4,20,4,5,29,15,28,22,24,4,20,15,27,24,6,17,21,21,10,10,12,10,25,19,11,22,25,14,5,20,17,7,5,17,12,8,28,6,11,30,7,9,8,6,4,5,6,22,19,22,6,7,12,18,22,28,21
164,19,16,6,20,10,8,12,14,19,7,9,18,14,24,15,10,16,16,16,17,18,21,30,11,11,7,13,17,13,6,15,9,6,14,22,9,3,11,4,6,17,26,13,4,21,8,16,10,18,8,12,17,16,8,16,18,9,15,20,7,4,14,22,10,16,10,9,15,16,10,10,12,16,10,10,16,12,14,25,5,19,25,14,17,18,16,15,29,25,19,12,7,14,16,14,17,11,18,20,20,15,20,16,13,16,26,11,18,6,25,6,8,29,15,11,9,16,22,7,11,15,16,14,29,9,12,8,8,16,17,17,10,12,10,12,13,6,12,21,8,9,13,10,16,13,8,5,25,9,23,16,2,10,16,18,13,18,10,4,9,18,21,20,0,16,6,4,4,8,16,20,18,8,13,9,14,19,8,10,14,7,17,19,18,20,9,2,1,21,12,26,10,18,15,13,16,6,21,17,3,5,26,24,27,18,10,14,23,20,7,10,14,15,9,9,17,11,5,14,6,9,23,7,18,16,11,25,20,9,13,3,8,27,26,24,21,12,20,14,17,20,17,22,16,16,4,16,19,6,12,24,7,16,18,14,14,17,10,12,24,24,14,15,12,12,10,25,16,10,5,19,19,26,16,12,13,13,23,14,25,25,17,6,8,2,4,16,16,12,10,18,22,14,16,12,16,30,12,13,16,11,12,6,5,16,23,10,7,16,16,12,13,26,17,27,16,10,18,13,21,18,18,18,18,2,4,3,21,27,10,9,2,7,2
165,8,4,19,7,13,21,4,4,7,17,15,16,10,8,0,7,12,4,3,3,6,8,14,10,23,11,4,2,17,14,0,8,16,4,10,17,17,5,17,14,3,11,14,15,9,12,4,8,3,10,7,3,4,21,4,6,8,2,5,10,17,10,10,18,17,9,13,14,19,15,5,17,6,12,9,6,14,4,12,17,4,11,5,3,3,4,0,14,13,4,11,18,8,14,17,6,10,3,6,5,2,7,5,4,5,14,10,3,13,14,19,12,18,6,16,7,4,8,11,6,2,4,16,15,13,24,13,12,5,3,4,6,12,21,3,4,10,25,8,10,7,4,22,4,5,12,14,12,18,14,1,14,6,2,12,7,3,13,12,10,6,10,8,16,0,14,20,16,20,4,6,4,9,10,21,4,5,20,9,6,18,3,4,6,14,13,15,16,8,23,14,8,5,2,17,7,14,15,6,16,16,12,10,14,5,15,2,12,4,9,8,17,12,12,13,18,8,17,8,18,13,10,18,13,4,15,12,8,18,8,15,8,14,14,10,15,25,7,12,5,9,2,8,16,16,16,6,4,10,15,12,18,12,19,12,17,12,10,4,12,11,15,2,8,4,8,12,16,8,16,6,7,14,6,16,6,3,11,12,12,13,20,10,20,17,16,4,12,11,18,17,9,9,12,13,2,14,4,6,16,11,4,14,17,6,12,13,9,2,4,9,5,12,18,14,2,22,6,2,6,6,6,6,5,15,12,16,6,14,5,10,16,18,17
166,22,17,4,21,3,6,14,11,22,4,2,12,7,18,14,8,10,18,12,11,20,21,22,13,10,4,11,16,7,1,14,7,3,10,23,4,8,11,3,1,12,26,7,2,23,10,18,7,14,5,15,12,18,6,19,20,10,16,18,5,4,8,25,4,10,5,3,9,10,4,10,6,9,4,12,10,6,10,27,3,18,20,10,12,12,10,14,21,26,15,14,4,15,10,8,19,4,12,20,18,16,20,10,10,10,27,5,12,1,28,5,3,31,17,5,10,18,16,4,12,13,19,8,30,3,10,3,3,10,12,18,9,14,8,13,11,5,10,22,5,7,11,10,17,9,3,8,26,4,16,13,4,12,16,11,15,12,5,3,5,20,23,22,6,14,0,10,5,9,17,17,12,10,7,8,11,12,6,13,15,4,12,18,20,14,3,6,7,21,11,28,12,13,12,8,10,1,14,19,6,3,25,23,30,18,4,15,24,18,6,6,8,18,10,3,11,7,8,8,4,4,23,4,11,11,6,21,21,4,15,5,8,23,28,24,14,14,20,9,18,23,12,16,11,11,4,10,18,7,6,26,4,11,12,9,7,11,4,12,26,26,9,15,13,14,6,26,10,6,3,20,22,28,10,7,15,14,25,8,26,26,11,7,6,8,4,18,11,13,5,13,23,8,10,6,13,23,11,15,10,5,12,1,3,10,25,4,6,15,17,6,10,24,11,28,12,8,19,14,16,20,19,19,19,5,3,7,16,30,11,5,8,5,8
167,23,20,7,21,13,10,16,18,19,11,13,21,18,27,20,14,19,21,20,22,19,22,33,12,10,12,16,20,18,10,20,12,10,17,27,13,3,16,7,10,21,28,16,8,23,9,20,14,23,11,13,21,18,7,20,20,11,17,24,12,7,18,23,14,19,14,14,18,19,14,14,16,20,14,11,20,16,17,24,8,24,31,18,21,22,20,19,32,25,22,13,11,15,19,18,18,14,22,24,24,19,23,19,18,19,28,14,22,10,29,8,12,31,16,15,13,22,27,11,14,20,17,18,28,13,10,13,12,20,22,20,14,13,8,17,17,10,10,24,12,14,17,10,22,17,12,6,26,12,27,19,6,14,19,23,15,22,14,8,13,19,23,24,4,20,10,0,6,7,17,25,22,12,16,13,18,21,10,12,15,12,20,22,20,24,13,5,4,22,11,28,12,22,19,18,19,10,24,18,4,9,31,28,28,18,14,18,24,24,11,14,17,16,10,14,20,16,4,18,7,14,24,11,20,20,16,29,22,13,14,6,11,33,27,24,24,10,19,18,19,23,21,26,21,20,7,20,23,10,16,28,11,22,22,19,17,22,14,16,26,26,18,18,12,16,15,26,20,14,9,20,21,28,20,16,16,17,27,18,25,28,22,10,8,2,6,20,21,12,14,22,22,18,21,17,20,33,17,13,21,15,16,10,8,20,27,14,12,21,21,16,18,32,21,27,20,9,19,17,24,20,20,20,18,6,8,3,25,27,14,13,2,8,3
168,24,20,2,23,8,5,15,12,23,6,7,15,12,22,16,10,14,20,16,16,22,24,27,15,8,6,13,17,12,5,16,9,4,12,27,7,3,12,2,5,15,27,11,3,24,12,20,9,16,6,16,16,20,4,20,22,12,18,22,7,2,12,26,8,14,8,7,13,14,9,11,10,14,8,14,14,10,13,29,3,20,25,12,16,16,14,16,25,29,17,16,5,16,14,12,21,9,16,23,19,18,23,14,13,14,30,9,16,5,30,3,6,33,18,10,12,20,21,6,14,14,20,12,30,8,8,7,7,15,16,19,11,15,6,15,12,7,8,25,7,9,13,7,20,11,7,9,28,8,22,15,4,14,18,16,17,15,9,5,8,22,26,25,4,16,5,6,0,4,20,18,17,12,11,7,13,16,5,14,18,6,16,20,23,18,7,2,3,23,9,29,14,16,15,12,15,4,19,22,2,4,26,24,32,20,8,18,28,20,8,9,12,20,12,8,15,10,3,13,2,8,27,6,15,15,10,24,24,8,17,2,10,27,32,26,20,9,22,14,21,26,16,22,15,15,2,14,20,9,11,29,6,15,16,13,12,16,9,15,29,28,13,18,16,15,8,28,16,9,4,22,24,30,14,12,18,16,27,11,27,28,16,9,4,4,1,20,16,15,8,18,24,12,15,12,15,28,12,16,14,9,13,4,3,14,28,8,8,18,20,10,12,25,16,30,16,6,22,16,20,21,23,22,21,2,5,3,19,30,13,8,4,3,3
169,28,24,6,27,12,8,19,17,26,10,11,20,16,26,20,14,18,23,20,20,26,26,31,18,6,10,16,21,16,9,19,13,8,16,31,11,5,16,6,8,20,31,15,7,28,16,25,12,21,10,20,19,25,6,24,26,16,23,26,10,6,16,31,13,18,12,11,16,18,12,15,15,18,12,17,19,15,16,31,7,23,29,16,20,19,19,20,30,33,21,19,10,20,18,16,26,13,20,27,24,21,27,19,16,18,34,13,19,8,33,7,11,35,21,13,16,24,26,10,18,18,23,17,36,11,7,11,11,19,20,24,14,20,5,18,16,10,6,29,10,14,16,4,24,16,12,13,32,11,25,20,8,18,22,21,21,19,13,9,12,27,30,28,8,20,9,7,4,0,25,23,22,16,15,11,16,20,9,18,20,10,19,24,26,22,12,6,7,26,5,34,17,20,19,16,19,9,24,24,5,8,29,30,33,24,13,21,32,23,12,13,16,23,16,12,20,14,3,16,6,12,30,10,20,18,14,30,28,12,21,6,13,31,33,30,24,5,26,18,25,28,21,26,19,19,6,18,24,12,14,32,10,19,19,18,15,19,13,18,32,31,17,20,20,19,13,31,19,12,8,27,26,32,18,16,21,20,30,16,33,33,20,12,6,6,5,24,20,18,13,21,29,16,20,15,20,30,16,20,18,14,18,8,6,18,31,12,11,22,23,15,16,30,21,34,20,4,26,19,22,25,25,26,24,6,9,5,23,34,16,12,8,7,6
170,7,6,22,3,17,24,5,8,3,22,18,20,13,12,4,10,16,6,6,7,3,4,17,7,28,15,8,5,21,17,4,11,21,8,11,22,19,8,20,17,7,14,18,19,6,9,6,11,7,14,4,7,1,25,6,2,8,2,9,14,20,14,7,22,20,13,17,18,22,20,9,22,10,16,7,9,17,8,8,20,8,14,8,6,6,8,4,17,11,8,7,22,4,19,21,3,14,7,9,8,3,7,9,8,9,11,14,7,17,12,22,16,14,2,19,8,5,10,14,6,5,1,20,12,16,28,16,16,8,6,6,10,7,25,5,7,14,28,8,14,11,8,27,5,9,16,12,9,22,18,5,16,6,4,14,4,7,16,14,14,3,6,8,16,4,17,17,20,25,0,9,7,8,13,26,8,9,24,6,3,21,7,8,6,18,16,18,17,7,28,12,7,9,6,20,10,18,18,2,18,20,15,13,13,1,19,3,9,8,12,12,20,9,8,17,21,12,21,10,23,17,9,21,16,8,19,15,5,20,4,18,11,17,11,7,19,28,4,16,5,7,6,12,21,20,20,9,7,12,19,12,22,16,23,17,20,16,14,6,8,9,18,3,5,5,13,9,20,12,21,3,4,10,9,20,3,4,11,17,9,11,24,12,23,17,20,5,16,8,22,20,5,12,17,18,5,17,8,4,21,15,7,18,22,9,12,16,13,5,5,13,8,16,22,10,6,25,2,5,9,2,3,3,1,18,15,19,10,11,7,14,16,23,18
171,5,4,22,6,16,22,8,7,12,20,17,18,12,4,5,11,14,4,5,6,6,8,9,16,26,14,8,4,20,16,6,12,20,8,8,20,22,10,18,16,5,9,16,18,7,18,4,11,4,13,12,5,8,23,4,8,14,7,3,14,19,12,8,21,18,12,15,17,23,18,10,20,9,15,14,8,16,8,10,19,1,10,7,5,5,6,5,8,11,2,16,19,13,16,19,11,12,5,4,2,6,5,7,7,8,12,12,5,17,12,21,15,15,11,18,12,4,3,14,12,5,9,18,13,14,27,14,14,8,5,4,11,16,23,8,8,15,26,6,12,11,8,26,4,8,14,20,10,19,17,6,18,11,4,14,13,5,15,16,12,6,10,6,20,6,17,25,18,23,9,0,4,14,11,24,7,8,23,13,12,20,5,2,4,16,14,20,21,6,26,12,12,7,5,19,8,16,17,10,20,18,8,6,13,8,18,6,9,2,13,11,19,16,18,15,21,10,22,10,20,15,8,20,15,6,18,7,8,19,14,19,13,8,12,9,17,27,5,14,4,7,5,6,19,18,18,8,2,15,17,10,20,14,22,14,18,15,13,9,10,9,18,6,12,10,10,10,19,11,18,11,11,12,7,18,11,8,10,14,10,11,22,14,22,23,19,4,15,16,21,18,7,11,15,15,4,8,8,11,20,13,8,16,20,8,9,15,14,4,4,12,7,7,21,11,5,24,8,7,2,7,6,6,8,19,16,22,1,13,10,12,23,21,22
