Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283
71,17,7,10,4,4,10,12,8,12,2,8,15,6,10,6,10,14,6,11,17,13,8,7,2,19,12,13,4,4,5,6,6,13,2,4,5,6,6,2,6,5,13,6,3,8,6,5,13,6,7,19,4,6,13,6,4,6,4,5,6,9,6,6,6,6,5,7,5,3,9,0,8,10,11,12,14,5,5,5,5,4,6,10,6,2,2,2,13,18,6,16,15,4,17,2,6,7,8,8,6,19,5,4,6,12,6,4,8,15,2,7,9,6,5,6,6,6,7,17,4,5,11,6,4,6,6,5,8,3,2,6,6,4,4,5,4,5,2,4,18,6,5,9,3,4,10,25,3,5,7,13,5,6,5,7,6,8,8,8,6,10,11,7,6,4,6,2,7,11,8,8,13,8,14,21,4,2,3,3,9,6,6,5,6,10,3,4,5,4,12,4,2,2,8,8,7,17,6,10,10,17,8,4,4,5,2,5,5,6,23,4,11,5,7,8,1,5,8,8,5,3,10,6,14,18,15,5,10,14,3,9,9,10,6,5,10,9,6,7,7,10,21,13,9,11,11,6,4,8,7,10,13,10,8,7,18,9,6,13,9,13,4,3,7,8,3,8,5,6,7,6,6,4,4,6,8,8,4,26,6,8,11,8
72,12,14,17,8,7,3,15,5,14,5,10,18,2,2,8,11,16,2,14,11,15,10,14,6,21,6,14,12,11,3,2,4,16,5,10,5,1,2,5,1,3,7,2,11,10,2,3,6,2,2,22,12,13,8,2,4,14,5,3,2,11,2,13,2,9,3,2,13,5,11,8,0,3,13,7,6,8,7,12,7,4,2,13,4,9,8,6,6,11,2,10,17,5,10,10,2,14,10,3,8,12,3,4,2,6,2,3,5,8,9,7,3,9,8,2,2,8,14,10,3,7,12,2,9,13,4,7,15,5,5,9,2,5,12,7,11,7,8,7,11,8,3,11,5,10,16,24,5,12,9,14,3,6,2,14,2,10,14,10,2,10,5,15,13,4,12,8,10,11,16,3,5,10,8,14,4,6,4,5,2,2,14,7,4,4,5,10,3,4,15,10,6,6,10,11,10,12,13,12,2,11,6,10,4,12,10,3,8,2,15,6,13,8,1,1,8,10,16,3,8,5,11,4,12,20,18,12,12,16,10,12,16,13,2,12,12,2,9,10,1,3,14,16,11,4,14,13,11,10,6,3,6,10,1,7,10,11,8,16,6,15,4,4,9,2,5,11,7,2,2,4,8,10,12,13,1,7,7,24,7,1,11,1
73,11,16,18,10,9,1,14,4,14,7,9,16,4,1,7,11,14,4,13,8,14,10,17,8,23,5,13,13,13,5,4,4,15,8,13,5,4,4,7,3,5,6,4,12,10,4,5,6,4,3,24,13,16,7,4,6,16,6,5,4,10,4,16,4,11,5,4,15,7,10,10,3,0,12,6,4,9,9,14,8,6,4,12,4,11,11,8,4,9,4,8,17,6,8,12,4,17,9,2,7,9,6,6,4,6,4,6,4,6,11,6,2,8,9,4,4,9,16,8,5,7,12,4,11,16,4,6,17,7,8,8,4,6,13,9,14,8,11,9,9,10,5,13,7,12,18,23,7,14,8,12,5,6,5,17,4,11,16,10,4,12,2,16,15,7,15,10,8,13,17,2,3,10,6,12,6,8,6,7,2,4,15,6,4,2,6,12,5,7,14,14,8,8,11,10,8,11,15,14,1,8,6,12,6,14,11,5,9,4,13,8,12,6,3,2,9,12,17,4,6,7,11,4,11,20,16,15,12,15,12,11,19,11,4,14,12,2,8,9,3,2,12,14,10,2,12,16,14,10,6,1,5,12,2,6,8,10,10,15,6,14,6,6,9,2,7,10,9,4,3,4,11,12,14,16,3,7,6,24,10,2,13,2
74,14,14,12,7,6,12,4,8,9,12,4,4,12,13,6,2,7,12,4,16,6,3,9,10,16,10,10,12,12,10,12,9,7,10,12,8,12,12,12,12,12,12,12,10,3,13,10,11,12,11,17,14,14,12,12,11,14,8,12,13,2,12,14,12,16,12,12,13,12,6,11,13,12,0,10,12,6,6,12,6,12,12,1,9,10,12,12,11,17,12,15,7,8,16,12,14,15,3,10,5,16,13,10,13,11,13,11,8,14,11,7,10,4,6,12,12,5,16,16,12,6,3,14,8,14,9,6,15,10,10,4,16,8,10,6,7,6,12,14,16,5,12,5,12,15,11,34,11,12,4,12,10,7,16,10,11,4,15,3,12,21,12,14,14,12,15,12,4,22,15,10,13,3,12,19,12,12,12,10,14,13,15,6,9,12,10,7,11,12,4,12,11,12,4,3,4,15,14,21,12,16,7,7,11,14,12,11,6,12,20,7,1,6,14,12,11,16,15,15,6,9,6,10,13,8,6,12,3,7,13,7,12,3,11,10,2,14,5,4,14,14,19,4,4,14,4,15,7,3,6,12,12,20,13,6,16,2,5,4,8,9,14,12,4,12,12,2,6,12,11,9,5,14,11,16,12,18,7,36,16,12,22,12
75,6,18,20,13,11,6,8,3,8,9,6,10,7,8,8,10,8,6,6,7,8,11,19,10,24,2,7,15,15,7,6,6,10,10,14,7,6,7,9,6,7,2,6,15,9,7,7,2,6,6,27,15,17,3,7,8,17,8,7,7,8,7,17,7,13,7,7,16,9,4,12,7,6,10,0,6,11,11,16,10,8,6,10,6,13,12,10,3,7,6,6,10,8,6,13,9,18,8,4,6,7,7,8,7,2,7,7,4,6,13,5,4,10,11,6,6,12,18,6,8,8,12,9,13,17,6,8,18,9,10,10,10,8,16,11,15,10,13,11,7,12,7,14,9,14,21,30,9,16,6,6,7,5,9,18,6,13,20,11,6,14,7,18,17,8,16,13,6,16,19,4,8,11,3,10,8,10,9,9,8,8,17,8,6,6,9,14,6,8,8,15,10,10,13,10,10,6,17,16,6,7,4,14,7,16,13,7,10,7,11,10,10,8,8,7,12,14,19,10,8,9,4,6,5,14,11,16,12,9,14,4,20,12,6,16,12,8,8,6,8,8,10,12,12,8,14,18,15,10,5,7,2,14,7,5,7,10,12,13,2,9,8,9,10,6,9,10,11,6,5,6,12,13,16,17,6,13,8,30,12,6,17,6
76,11,19,24,15,13,4,13,5,12,12,8,15,8,4,10,12,14,8,12,4,13,12,21,12,27,4,13,18,17,9,8,8,14,11,18,9,8,8,11,8,9,5,8,17,10,8,9,4,8,8,27,17,20,6,8,10,19,10,9,8,11,8,20,8,15,10,7,18,11,9,14,6,4,12,6,0,13,13,18,12,10,8,12,8,15,15,12,2,5,8,4,15,10,4,15,7,21,10,6,8,5,9,10,7,5,8,10,6,2,15,7,5,12,13,8,8,13,22,4,9,10,14,8,15,18,8,10,20,11,12,13,9,10,18,13,16,12,15,12,5,14,9,16,12,16,24,25,12,18,8,12,9,7,8,21,8,16,20,13,8,16,3,20,18,11,20,15,8,18,21,6,3,13,6,8,10,12,11,10,5,8,20,10,8,4,10,17,9,10,12,17,12,12,15,12,12,11,20,18,4,5,6,17,10,18,16,9,13,8,9,12,12,10,7,6,14,17,22,6,10,10,10,8,10,19,16,19,15,15,16,9,22,14,8,18,14,5,10,8,6,4,8,14,15,3,16,20,17,13,8,4,4,16,6,7,4,12,13,15,5,14,10,10,12,6,10,12,13,8,8,8,15,16,17,20,7,9,10,26,14,6,18,7
77,16,10,10,2,1,10,8,8,10,7,6,9,7,10,4,4,9,7,6,18,8,2,8,5,13,12,13,8,8,6,8,6,8,4,8,5,8,8,7,7,8,13,6,4,3,7,6,13,7,6,16,9,9,13,7,6,9,4,6,8,3,8,9,7,11,8,8,8,7,8,5,8,9,6,11,13,0,1,7,2,7,7,6,6,6,7,6,13,18,7,16,10,4,18,7,10,10,3,8,6,17,8,5,7,12,8,6,7,16,5,6,9,2,1,7,8,1,10,16,7,4,5,10,2,9,6,3,10,5,4,2,10,4,5,1,4,2,6,9,19,1,8,4,8,9,10,32,6,7,6,14,5,6,9,8,6,3,10,3,8,15,11,10,10,7,9,6,6,16,10,8,12,3,14,21,7,7,6,4,9,8,9,4,6,11,4,4,6,6,7,6,6,8,3,4,2,17,9,15,10,18,8,4,6,9,6,6,1,7,22,2,6,3,9,8,6,10,11,10,4,4,7,6,14,13,10,8,4,9,8,8,9,6,6,5,5,9,3,5,8,9,22,8,4,10,6,10,5,3,6,10,12,16,8,6,17,4,1,9,10,10,8,6,2,8,6,4,1,6,6,6,2,8,6,10,7,14,4,32,10,8,17,7
78,15,9,10,2,1,10,8,8,10,6,5,10,6,8,3,5,9,6,7,18,9,3,8,4,14,12,12,7,7,5,6,5,9,4,6,4,7,7,6,6,6,12,6,4,3,6,5,12,6,6,15,8,8,13,7,5,8,3,5,6,4,7,9,6,9,6,7,8,6,8,5,7,9,6,11,13,1,0,6,1,6,6,6,5,5,6,5,12,17,6,16,11,4,16,6,9,9,4,7,5,17,7,4,6,12,7,5,7,15,5,6,8,2,1,6,6,2,9,16,7,3,6,9,3,8,5,3,9,4,4,2,9,4,5,1,4,2,5,9,17,2,6,4,7,9,10,30,4,6,5,13,5,6,8,8,6,4,9,4,6,14,10,9,9,6,8,6,5,16,10,7,12,4,14,20,6,6,5,4,9,8,9,4,5,10,3,4,5,6,8,6,6,7,4,4,3,16,8,16,9,16,8,4,5,8,5,5,1,7,22,1,6,3,8,7,4,10,9,10,3,4,7,5,14,14,11,6,5,10,8,8,10,6,5,6,6,9,3,5,7,10,21,10,5,10,6,8,5,4,6,10,12,15,7,6,17,5,2,9,9,10,8,6,2,7,6,4,1,6,6,6,2,8,6,9,6,12,4,29,10,8,16,7
79,21,3,5,6,6,15,14,13,15,7,10,17,10,14,9,10,14,11,13,22,14,9,3,6,20,17,17,1,2,9,11,11,15,8,2,10,10,11,8,12,10,18,11,3,9,11,9,18,11,11,19,2,2,18,10,9,2,8,10,11,10,11,2,12,4,10,11,2,8,13,5,12,14,12,16,18,7,6,0,6,9,10,13,11,3,4,7,17,24,11,23,16,9,22,3,12,3,10,12,11,23,9,9,11,18,11,10,12,21,4,11,14,8,7,11,11,8,3,23,9,8,11,11,5,2,11,8,3,8,7,8,10,9,2,6,5,7,4,6,23,8,9,10,8,3,5,23,7,1,11,18,10,11,10,3,10,9,4,9,11,8,16,3,3,8,2,4,11,10,4,12,18,9,19,26,8,6,8,7,14,11,3,9,10,16,8,5,10,8,14,2,6,7,9,10,9,22,2,9,15,22,13,6,9,2,3,10,6,10,27,6,12,8,12,13,5,4,3,13,8,7,12,10,19,19,18,1,11,16,2,13,4,11,10,3,12,14,8,11,12,15,26,16,10,15,13,3,5,10,11,15,18,9,12,11,23,11,7,16,14,14,8,8,8,13,8,10,7,11,11,12,8,3,2,4,12,10,8,24,6,13,10,13
80,15,9,11,3,1,8,8,7,9,6,4,10,6,8,2,5,9,6,7,16,8,3,8,4,16,10,11,7,7,4,6,4,9,4,7,4,6,7,7,6,6,11,5,5,4,6,5,12,6,5,17,8,8,12,7,5,8,3,6,6,4,7,9,6,10,6,7,8,6,6,5,7,8,6,10,12,2,1,6,0,6,6,7,4,4,6,6,11,17,6,15,11,2,15,6,9,9,4,6,5,16,7,4,7,10,7,5,6,14,5,5,7,2,2,7,7,2,9,16,6,2,6,10,4,8,4,2,10,4,4,2,10,3,6,2,5,1,5,9,17,2,7,5,6,9,11,30,5,7,4,12,5,5,9,9,6,4,10,4,7,14,10,8,9,6,8,6,4,16,10,6,11,3,12,20,6,7,5,4,8,8,9,2,5,8,4,5,5,6,8,6,6,7,4,4,2,16,8,15,8,16,6,5,5,8,6,5,1,7,21,1,6,2,8,7,5,10,10,10,2,4,6,4,12,14,11,7,5,10,8,7,11,6,5,7,6,8,2,4,8,8,20,9,5,9,6,9,6,4,5,9,12,14,7,5,16,5,2,9,8,9,7,6,2,7,6,4,1,5,5,5,3,8,6,9,7,14,2,30,10,6,16,6
81,14,11,13,6,6,7,14,5,14,2,9,17,3,6,7,11,14,3,13,15,14,9,10,2,20,9,13,7,7,2,3,3,15,3,7,4,3,3,2,3,2,10,3,7,10,3,2,10,3,3,20,7,9,11,2,2,10,4,2,3,10,3,10,3,5,2,3,8,1,10,4,4,6,12,8,10,7,6,9,6,0,3,12,3,6,4,2,9,15,3,14,16,4,14,6,3,10,10,5,7,15,1,3,3,9,3,2,4,12,5,6,6,8,6,3,3,8,11,14,1,7,11,3,5,10,3,6,10,3,3,8,3,4,8,6,7,7,5,3,15,8,2,10,2,6,12,23,2,8,8,12,2,6,3,11,3,10,12,9,3,8,8,10,9,1,9,5,8,10,12,5,9,9,11,18,1,2,2,3,6,3,10,6,3,7,3,7,2,1,14,7,2,2,9,10,8,14,9,10,6,15,6,6,2,9,6,2,6,2,18,6,12,6,4,4,4,7,12,5,6,3,10,4,11,20,17,8,11,16,6,10,13,12,2,8,12,6,8,8,4,7,17,16,10,7,13,10,8,10,6,7,10,9,4,6,14,10,7,15,6,14,2,1,8,5,1,10,7,3,3,4,8,6,8,10,4,7,6,25,4,5,10,4
82,11,13,15,7,6,4,14,4,15,4,9,16,1,4,7,11,14,1,13,11,15,10,13,5,20,6,14,10,10,2,1,3,15,4,9,4,1,1,4,1,2,7,1,9,9,1,2,7,1,2,22,10,12,8,1,3,12,4,2,1,10,1,12,1,8,2,1,11,4,11,6,2,4,12,6,8,7,6,10,6,3,0,13,3,8,7,5,7,13,1,11,17,4,11,8,3,12,10,2,7,12,2,3,1,7,2,2,4,10,8,6,3,8,7,1,1,8,14,12,2,7,12,3,8,12,3,6,13,4,4,8,3,4,10,6,9,7,8,6,13,8,2,11,4,8,15,22,4,11,9,13,2,6,3,14,1,9,14,10,1,8,6,13,12,4,12,8,9,11,14,2,7,10,9,16,3,5,3,4,3,1,12,7,4,5,4,9,2,3,14,9,5,4,9,10,8,12,11,10,4,12,6,9,2,11,8,2,7,1,16,6,13,7,2,2,7,10,14,4,7,4,11,4,11,20,16,11,11,15,9,10,16,12,2,11,12,3,8,9,2,4,15,16,11,5,13,13,10,10,6,4,8,9,2,6,11,10,8,15,6,15,3,3,9,2,4,11,7,2,2,4,8,9,10,12,2,7,6,23,6,2,10,2
83,16,15,11,8,7,12,4,9,9,13,4,4,12,14,6,2,8,12,4,16,7,4,10,10,15,11,11,13,12,10,12,10,7,10,14,9,12,14,12,13,14,11,12,10,4,13,11,12,12,11,17,15,14,12,13,11,14,9,11,13,3,13,14,12,15,13,13,14,12,7,10,13,12,1,10,12,6,6,13,7,12,13,0,10,10,12,12,11,17,12,17,7,8,16,12,16,16,3,10,6,16,14,10,13,11,14,11,8,15,12,7,10,5,6,13,13,5,15,16,12,6,3,15,8,14,10,7,16,10,10,5,15,9,11,6,8,6,11,14,16,5,12,5,13,15,10,34,11,13,4,12,11,7,16,9,12,4,16,3,13,22,13,16,16,12,14,12,5,22,16,11,14,4,13,20,12,13,11,10,14,14,14,7,10,13,10,8,12,12,4,12,12,14,4,3,4,15,14,21,13,16,7,7,11,14,12,11,7,13,21,8,1,6,14,14,11,16,16,17,6,10,6,10,13,8,6,12,3,7,13,7,11,3,12,10,2,14,5,4,13,14,19,3,3,13,4,16,7,3,7,12,12,20,13,6,16,2,5,3,8,9,14,12,4,12,12,2,6,12,12,9,5,15,12,16,13,19,7,38,17,12,23,13
84,11,12,16,7,5,4,12,3,12,4,6,13,3,4,4,8,12,3,10,11,12,6,13,5,20,6,11,10,9,2,3,1,12,4,9,2,3,4,4,3,4,7,2,10,6,4,2,7,3,2,21,10,12,8,4,2,12,2,2,4,7,4,12,4,7,4,3,11,4,8,6,4,4,9,6,8,6,5,11,4,3,3,10,0,8,7,4,7,12,3,11,13,2,11,8,6,13,7,2,4,12,4,2,3,7,4,2,2,9,7,3,4,5,5,3,4,6,13,11,3,4,9,6,8,12,1,3,13,4,4,6,6,2,11,6,9,4,8,6,13,6,4,9,4,8,16,26,4,10,6,10,2,3,6,14,2,8,14,7,3,12,6,12,12,3,11,7,6,13,14,2,7,7,8,16,3,5,3,4,4,4,12,4,1,5,4,10,2,3,11,9,5,4,8,7,6,12,12,12,4,11,3,9,2,11,8,2,5,4,17,4,9,4,5,4,6,9,14,6,4,4,8,1,9,18,14,11,8,13,8,7,15,9,2,10,8,5,5,6,4,5,16,13,8,5,10,12,10,7,3,5,8,12,4,4,13,8,6,13,4,12,4,3,6,3,3,8,6,2,2,1,8,9,10,12,3,10,3,26,7,3,13,3
85,18,6,8,4,5,12,13,11,12,4,7,15,8,12,6,9,13,8,11,19,12,8,6,4,18,14,14,3,2,7,8,7,14,4,2,6,8,8,4,8,6,15,8,2,8,8,6,14,8,8,19,4,4,16,7,6,4,6,7,8,9,8,5,8,6,7,8,4,4,10,2,9,11,10,13,15,6,5,3,4,6,8,10,8,0,2,4,14,20,8,19,15,6,19,2,8,5,8,10,8,20,6,6,8,15,8,6,9,18,1,8,11,6,5,8,8,6,6,18,6,5,10,8,4,4,8,5,6,5,4,7,8,6,3,4,4,5,1,4,21,6,6,8,4,4,8,26,4,3,8,14,6,8,7,5,8,8,6,8,8,10,12,6,5,5,4,2,8,12,7,10,14,8,16,24,6,4,5,5,11,8,5,6,8,12,5,4,7,5,13,2,4,4,8,8,7,19,4,10,12,18,10,4,6,4,1,7,5,7,23,4,10,5,9,10,2,5,6,10,6,4,9,8,16,18,15,3,9,14,3,10,8,10,7,3,10,10,6,8,9,12,22,13,9,13,11,5,4,8,8,12,14,10,9,9,20,9,6,14,11,13,6,5,7,10,5,9,5,8,8,8,6,4,2,5,9,8,6,27,6,10,11,9
86,18,6,9,5,6,11,14,9,14,3,8,15,7,11,6,10,14,7,12,18,14,9,6,3,19,13,13,4,3,6,7,6,15,4,3,6,8,7,4,7,6,13,7,3,9,7,6,14,7,7,20,3,5,14,7,4,5,4,6,7,9,7,6,7,4,6,7,4,4,10,2,8,11,12,12,15,7,6,4,6,4,7,12,7,2,0,3,13,20,6,17,16,5,18,1,7,6,9,8,7,18,6,5,7,13,7,5,9,17,1,7,10,8,6,7,8,7,6,19,6,6,12,7,4,5,7,6,6,4,3,8,6,5,4,5,5,6,1,3,18,8,6,10,4,3,8,24,4,4,8,14,6,7,6,6,7,8,7,9,7,9,13,6,5,4,5,1,8,10,7,9,13,8,16,24,4,3,4,4,10,7,6,6,7,12,4,5,6,4,13,3,3,3,9,9,8,18,5,10,10,18,9,5,5,4,2,6,6,6,24,5,12,6,8,8,2,4,7,9,6,4,10,6,15,20,16,4,10,15,2,10,8,12,6,4,12,10,8,8,8,11,22,15,10,11,12,6,5,9,8,11,14,10,9,8,20,10,7,14,10,15,5,4,8,10,4,10,6,8,8,7,8,3,3,5,8,8,5,25,4,10,10,8
87,16,9,11,5,6,8,14,7,14,1,9,16,5,8,6,10,14,4,12,16,14,9,9,2,20,11,13,6,5,3,4,4,15,2,5,4,5,4,1,5,3,11,4,6,8,5,3,11,5,5,19,6,8,12,4,2,8,3,3,5,9,4,8,4,4,3,4,7,1,10,2,6,8,12,10,12,6,5,7,6,2,5,12,4,4,3,0,11,17,4,16,16,4,15,4,5,8,9,6,6,17,3,2,4,11,4,3,6,14,4,5,7,7,6,4,5,7,9,16,3,6,11,4,4,7,4,6,9,2,2,8,4,3,6,5,6,6,4,3,18,7,3,10,1,4,11,25,1,7,7,12,3,5,4,9,4,8,10,9,4,9,10,9,8,2,8,3,8,11,10,6,10,9,13,20,2,2,2,2,8,4,8,6,4,9,2,5,3,2,13,6,1,2,9,9,8,15,8,10,8,16,6,5,2,7,4,3,6,4,21,5,12,6,5,6,2,5,10,6,6,2,10,4,12,19,16,7,11,15,5,10,11,11,4,7,11,7,7,8,6,8,20,14,10,9,12,8,6,9,5,9,11,9,6,6,16,10,6,15,8,14,2,2,8,6,1,10,6,5,5,5,7,4,6,8,5,8,5,26,5,7,10,6
88,8,19,22,13,12,4,10,4,11,10,7,14,7,4,9,11,11,6,10,6,11,12,20,12,27,2,10,17,16,8,6,7,12,11,16,8,6,7,10,6,8,3,7,16,10,7,8,2,6,6,28,16,19,4,7,10,18,10,8,7,10,7,19,7,14,8,6,18,11,7,13,6,4,11,3,2,13,12,17,11,9,7,11,7,14,13,11,0,6,7,5,14,9,5,15,7,19,10,5,7,6,9,9,7,2,7,8,6,4,14,7,4,11,12,7,6,12,20,5,9,10,14,7,14,19,7,9,19,10,10,11,7,9,17,12,16,10,14,12,6,12,8,15,10,14,22,27,11,18,7,9,8,7,8,19,6,15,21,13,6,15,4,19,17,10,18,13,7,16,21,5,5,13,3,9,10,12,10,10,5,7,19,9,7,4,10,16,8,9,10,16,11,11,15,11,12,8,18,17,4,5,5,16,8,18,14,8,12,7,10,12,10,10,6,5,12,16,20,7,9,10,8,8,8,16,14,17,14,12,16,7,22,14,8,18,14,5,9,7,6,5,8,14,14,5,14,18,16,12,6,4,2,16,5,6,6,12,12,14,4,11,10,10,11,5,10,11,12,7,6,7,14,14,16,18,6,10,9,27,12,5,16,5
89,8,25,28,20,18,9,13,10,10,17,13,15,12,9,14,17,11,12,14,1,11,18,26,17,32,6,10,22,21,14,12,13,12,16,21,14,12,12,17,12,14,6,13,22,15,13,13,6,13,12,34,22,23,5,14,14,24,15,14,13,15,12,23,13,20,14,13,22,16,10,18,11,9,17,7,5,18,17,24,17,15,13,17,12,20,20,17,6,0,13,2,14,15,2,20,13,26,15,11,13,2,14,14,13,6,13,14,11,4,20,12,10,16,18,13,12,18,26,2,14,14,20,13,19,23,12,14,26,16,16,18,14,14,23,18,22,17,20,18,1,19,14,21,16,22,29,27,16,22,13,9,14,12,13,26,13,20,27,17,12,20,7,26,23,16,23,20,13,22,27,10,6,18,4,4,16,17,16,16,10,13,24,15,13,8,16,21,13,16,13,23,16,16,20,17,18,8,23,24,9,3,10,22,14,24,20,13,18,14,4,17,17,16,11,11,18,21,26,11,14,16,11,14,7,17,14,24,20,12,22,10,27,20,13,24,20,10,16,12,11,8,3,18,19,8,20,24,23,17,12,8,6,22,11,12,1,18,18,19,10,12,15,16,17,10,15,16,18,13,12,13,19,20,22,24,11,13,15,27,18,10,21,11
90,12,12,15,7,6,4,14,4,13,4,9,16,1,4,7,11,14,1,13,12,14,9,13,4,19,7,13,10,9,2,1,3,15,4,9,4,1,1,4,1,2,8,1,9,8,1,2,7,1,1,20,10,12,8,1,2,11,4,2,1,10,1,12,1,7,2,1,11,4,10,6,2,4,12,6,8,7,6,11,6,3,1,12,3,8,6,4,7,13,0,12,17,4,12,8,3,13,10,2,7,13,2,3,1,7,2,2,4,10,8,6,4,8,6,1,1,7,13,11,2,6,12,3,8,12,3,6,13,3,4,8,4,4,10,6,9,6,7,6,13,7,2,10,4,8,15,25,4,10,8,12,2,6,3,12,1,9,14,10,1,9,6,12,11,3,12,6,8,11,14,2,7,9,8,16,3,4,3,4,4,2,12,6,3,5,3,9,1,3,14,10,4,4,9,10,8,11,11,10,4,12,6,9,2,10,8,1,6,1,16,5,12,6,2,2,6,9,14,4,7,4,11,3,10,20,17,10,11,16,8,10,14,12,2,10,12,4,8,8,2,4,15,14,11,5,12,12,10,10,6,5,8,9,2,6,12,10,7,15,5,14,2,3,8,3,3,10,6,1,2,3,7,8,10,12,2,8,6,24,6,3,10,2
91,9,24,28,18,17,8,11,9,12,15,12,14,11,8,14,16,12,11,12,1,12,16,23,15,32,5,10,22,19,12,12,11,12,16,21,12,11,12,15,10,12,5,12,20,14,12,13,5,11,11,33,22,22,4,12,13,23,14,12,11,14,11,24,11,18,13,12,22,14,9,16,10,8,15,6,4,16,16,23,15,14,11,17,11,19,17,16,5,2,12,0,14,14,1,20,12,23,14,10,11,3,13,14,11,5,11,13,10,3,19,11,9,15,16,12,12,17,24,1,14,14,18,12,19,22,11,14,24,15,15,17,12,14,21,16,21,15,18,18,2,17,12,20,15,20,27,26,15,23,12,10,13,11,13,25,12,18,26,16,11,20,6,23,23,15,22,17,12,21,25,10,6,16,4,5,13,16,14,14,8,12,22,14,12,7,15,20,12,14,12,22,16,16,18,16,16,9,23,20,8,4,9,20,13,22,19,12,17,12,6,16,15,14,10,10,18,21,26,10,14,14,10,12,8,16,15,22,18,12,20,9,25,19,12,22,17,8,14,11,10,8,4,17,18,7,19,24,21,17,10,8,4,20,10,11,1,16,17,19,8,12,14,15,16,9,14,15,16,11,11,11,18,19,20,23,10,12,13,29,17,10,21,10
92,8,18,18,11,11,17,3,13,3,17,8,5,18,18,10,7,2,17,4,14,3,8,15,15,22,12,4,17,17,15,18,14,2,15,17,12,16,16,18,17,17,12,15,15,8,18,15,12,17,16,23,19,19,10,17,15,18,13,15,16,7,17,20,16,20,16,17,18,16,7,15,17,17,7,10,15,10,11,16,11,16,17,7,13,15,16,16,14,14,17,14,0,12,14,17,20,19,7,15,10,11,17,14,17,11,18,15,12,16,15,12,14,9,11,18,16,10,20,14,18,11,10,19,12,18,14,11,20,14,14,8,20,14,14,11,12,10,16,20,13,9,16,11,16,19,17,41,15,17,9,5,16,11,19,15,16,10,20,9,17,24,17,18,20,17,18,16,9,25,20,14,18,8,11,14,16,16,16,14,17,17,18,10,14,16,14,11,16,16,4,16,16,18,10,7,8,9,19,26,17,11,11,12,15,17,16,16,10,17,14,12,7,11,18,18,15,19,20,19,10,14,6,14,6,4,1,16,10,2,18,7,18,10,15,14,9,18,9,8,18,18,14,9,10,17,11,19,13,8,12,17,12,24,17,11,12,7,10,10,11,2,17,16,8,16,16,7,10,16,15,13,10,19,16,20,16,24,11,42,20,16,26,17
93,13,11,14,5,3,6,10,5,10,4,5,12,4,6,3,7,11,4,9,14,11,5,10,3,17,8,9,8,7,3,4,2,11,2,8,2,4,5,4,4,5,9,4,8,6,4,3,9,4,3,19,8,9,10,5,3,10,1,3,5,6,4,10,4,8,5,5,9,4,6,4,5,6,8,8,10,4,4,9,2,4,4,8,2,6,5,4,9,15,4,14,12,0,14,6,7,11,6,4,3,14,5,2,4,9,6,3,4,11,5,3,6,4,3,4,4,4,11,14,4,3,8,7,6,10,2,2,11,2,2,4,7,1,8,3,8,3,6,6,15,4,5,7,4,6,13,27,3,9,4,10,3,3,7,11,3,6,12,6,4,12,8,11,9,4,9,5,4,14,12,4,9,6,10,17,4,5,3,2,6,5,10,2,2,7,2,7,3,4,10,8,3,5,6,6,4,14,10,13,6,14,4,7,3,9,6,3,3,5,18,2,9,3,6,5,4,7,12,8,3,2,7,2,11,16,14,8,7,12,7,6,13,8,3,9,8,6,4,5,5,6,18,12,6,7,8,10,8,6,3,6,9,13,5,3,14,7,4,12,6,11,5,4,5,4,4,6,3,3,3,3,5,6,8,10,4,11,2,29,8,5,14,4
